did	duration_xi	duration_sigma	duration_mu	gap_meanlog	gap_sdlog
did:plc:ofnpmtxh3ahvky2xzm225m4a	0.4645912881292915	332.58262730662994	0.0	7.35227518770008	2.0518614076923
did:plc:ofpldesfu3ajm3l7w6j52wnd	-0.787892460769524	450.779514362205	0.0	7.07075994924144	2.49859669654274
did:plc:ofrus47kk23quf3umns3spo4	-0.573385654888244	283.035053362163	0.0	7.22918022075559	1.9374051605843
did:plc:ofsjpzznur6cvgn5jb5b5oq2	2.265730180626942	2.265730180626942	1.0	6.42912960614131	2.11163909206593
did:plc:ofspd35c3hkhxlior6rbub3u	0.483113485590417	85.9096228407544	0.0	7.22765188456252	2.08207641206192
did:plc:oftsgrr4kmeps5wfj4vxg7lf	2.5584315893776677	2.5584315893776677	1.0	8.17782770397684	1.46995202464126
did:plc:ofuekpml52ec5ojcromd27gk	2.810335357079106	2.810335357079106	1.0	7.19288476949778	1.80803705574968
did:plc:og2lkz2gkc2jx2457ppcx7n3	0.47946146068056444	127.65797653795666	0.0	6.8081074516844	2.11283126380068
did:plc:og5vrvprasq7dg7x7hflzgfc	0.289533454535777	246.779903995312	0.0	6.84780905751834	1.98191707008708
did:plc:ogavxwn6rg4afh6t32tmtjcz	-0.211247977804927	440.412274027576	0.0	6.76511880392894	2.27080639723752
did:plc:ogeo5hdstlvgtf7sed3xcirb	-0.245179053546227	699.017156730774	0.0	7.22104926040967	2.51633442306528
did:plc:ogjy3bquxbv674jv6wpkybkw	0.5098420431438043	100.60313136220451	0.0	8.16267221860846	1.52092520750954
did:plc:ogmg2miq7dz2n6ng7pk4qoct	-0.369664639464549	488.710612666209	0.0	7.46041335706259	2.34957859665335
did:plc:ogmhtcy5ozfa3y5xrgrkygmo	0.21327486385416425	147.13615316490785	0.0	7.58447858211282	1.85828839339838
did:plc:ognfyxokcqoadpnpygc4jusa	-0.223725164503621	296.069561276944	0.0	6.92432273979353	1.6591955963398
did:plc:ogpzk3l77iv46gat55ghgs5r	1.5079772863322087	1.5079772863322087	1.0	6.64989273539994	0.540221079187884
did:plc:ogqlkrwznaivdmlyqyw6n32b	-0.100131325707106	820.878208633696	0.0	6.9391302777291	2.36487959706702
did:plc:ogr5oawyz3ijajgan2guoz6u	0.1931158577628327	170.6429056363063	0.0	7.52719124134895	1.70517017761883
did:plc:ogst7rjxjax7kpbubcfnpiii	2.8617134927726875	2.8617134927726875	1.0	7.47984288813677	1.91375883901633
did:plc:ogsv7vlkdj3t4t5dp4oenupa	0.371699859949487	87.2903178339827	0.0	7.59296241530945	1.8709574813186
did:plc:ogtw7pztclislxxg5pi7upak	0.425024587751133	120.391621128805	0.0	7.56862176610458	1.72068822587213
did:plc:ogvyjk6gucpytz4qpr7yb2hl	0.566944668817639	190.906035651246	0.0	6.6416134272903	1.79964115050428
did:plc:ogwgtut7f2qppf2puchfyigb	1.4713661198710384	83.8678688326492	57.0	8.24331637520998	2.12466408817901
did:plc:ogxdfu7x3qh6qlvjtaw2fp4h	-0.196892504300549	493.174603635163	0.0	6.83848389602767	1.72282935860184
did:plc:oh433kookbqqh3ops74ohnik	0.267365141061902	261.1865776906	0.0	7.06989983541746	2.13361707990638
did:plc:oh5b2dacgrszvetltopofwef	-0.621613189327878	253.481951378202	0.0	6.98375406874557	1.71933835013895
did:plc:ohdrwadswdcfyk3jyla4iroe	0.3894573860186488	122.00459226932104	0.0	7.46159128821967	1.73240422188308
did:plc:ohlnlyjjld6tyvvac3nsf3xi	-0.553428958735217	541.692797439276	0.0	6.89298628635143	2.40076087599366
did:plc:ohnhqkmjij5bm357toxueks3	0.34122400322060364	399.0065176447867	0.0	7.05380767260624	1.77950255982337
did:plc:ohomzmwz34ygjs4lkzqfqzlp	2.6645785201298104	7.993735560389431	3.0	7.11572159534022	1.98617800584258
did:plc:ohrx5c64wisgor4ans3babpn	0.6852044666755273	92.6431172499985	0.0	6.8506779127077	1.97486287820178
did:plc:ohtktr4czal7szfn3nrpayu6	0.24795232505114456	164.05654662978097	0.0	7.14621181090433	1.85798959697141
did:plc:oi62yvfrfeavocvzvevx2ss4	0.495398767436039	235.7272230641	0.0	7.420808241624	2.46644939312192
did:plc:oiaa7oy4zx5e5hlygwmsdirn	-0.211883640623362	623.258710131372	0.0	6.24976723199888	2.20693521668558
did:plc:oier7t42sqocwc5suu3x6h3w	2.720807386358789	2.720807386358789	1.0	7.59757183496849	1.77861136341979
did:plc:oiiuyop2twi35akryobfl4xv	0.363202463775669	95.5013147534656	0.0	7.00137960423994	1.82266708977691
did:plc:oilryc27wrncwkcklzeo6fsy	0.283505272897419	89.7987235325204	0.0	6.94463724229765	1.92962833998386
did:plc:oituwp4u6k574vnla6qjkrjk	0.28035940983932	200.797988859117	0.0	7.54132827835571	2.16402504408512
did:plc:oivakhgt7yzgvtqcqx2qny7v	-0.529260622037567	302.426846788902	0.0	7.24498762895141	2.43779022466074
did:plc:oixd6xl2amgawe4mzinpuuaz	0.317766416564686	107.631855074968	0.0	7.80493997099748	1.83506570262687
did:plc:oizfoiofddrc7vkgbevd4r2h	0.162839375330132	243.293408113003	0.0	7.32424793629608	2.13048478256843
did:plc:oj7zh6o7buretpezu7cxobnm	-0.280915731529983	337.204028824885	0.0	7.5544035686243	2.19948352104095
did:plc:ojdn2akbjr7iuawq4wpctdlk	0.263691189855655	446.26757765485263	0.0	6.61102516561798	2.14498748388563
did:plc:ojgox3yduzxfdvtmif7o2bk5	0.381862915778601	160.544388564338	0.0	6.89117345816174	1.87001182204145
did:plc:ojhreyesqosfhpjsbbtytzg7	2.408333182454087	12.041665912270435	5.0	7.49273507526239	1.91064750918104
did:plc:ojhxliwmyfxi42ou6fkteuk3	1.4951109720190334	1.4951109720190334	1.0	8.9492760652593	1.30928911714048
did:plc:oji5lrrtmt7t553rg27s7jvh	-0.357999203788772	272.192941499773	0.0	6.74284832466791	2.39432065670599
did:plc:ojl46fhrslrvymvvtjoadjal	-0.264824880490856	390.291276503793	0.0	6.7640562499062	2.26614391904424
did:plc:ojph4765fspo2cthl64swesz	0.16548201535225132	186.78495588966072	0.0	6.84935483623206	2.02803601467028
did:plc:ojpn5y6xe33qntqqmjndyk62	0.4055189579592955	97.37051922574616	0.0	7.89275061957789	1.82455636458821
did:plc:ojvwc6ibz4g4hc3ashamsb7h	-0.348313029584443	403.591317358536	0.0	6.64752576810915	2.31704291715711
did:plc:ojyv2jz5bdtioedjsp3pb7dv	-0.517180736645956	637.607748289714	0.0	6.1997322457389	2.23002971338484
did:plc:ojzqpdwtxwpns4pys2mpd7kq	0.177601681661053	167.203752193033	0.0	7.47821289314877	1.81031851269435
did:plc:ojzqyamybkda2gkqvsilozfg	0.30192768171466	119.738412159076	0.0	7.25091788377028	1.70382178755431
did:plc:ok4qpwvfmt2hr6zq5gty6h42	2.8384357593788443	2.8384357593788443	1.0	8.01464338701097	1.87538778484756
did:plc:ok623vsgw4o5xqazyz544xfd	0.214956859736785	621.898086167488	0.0	7.16820573542866	2.63002079661016
did:plc:ok7bddb2kh2f35bfgguf2vp2	0.5341780049372148	29.49875897722576	0.0	7.96181544928708	1.59001210899439
did:plc:ok7vi5wlrt24nsdfd2web34s	0.38800820135585323	273.46145175699246	0.0	6.43260378912534	1.76759660458469
did:plc:okbrq53es44gcphzwk5a4lk3	0.284758856996861	137.693556142608	0.0	7.02029208204613	1.81526144787096
did:plc:okbtpr2zulzzqtiygobpg2nj	0.04196758227434858	559.3663022438652	0.0	7.61211988695162	2.16789614337399
did:plc:okftscqh7sqj72grvlm37lzq	0.6741200584686686	83.86490684382248	0.0	7.7698868276008	1.71739194354988
did:plc:okhohjfevv2trpg4cchhfuac	2.3713663001000844	2.3713663001000844	1.0	8.4657370859189	1.3271168212663
did:plc:oklvrrbyudbo6mjd7znq7vlm	0.346264215736434	102.409299648643	0.0	6.90776100670439	1.69273498643869
did:plc:okpcjl7betacs5sa4it2he2u	2.6431950820572627	2.6431950820572627	1.0	7.69612211644875	1.70827195087198
did:plc:okqmmuzrt53zqy2ga2psnbku	0.214487931978702	248.748976641598	0.0	7.45500291583719	1.97594093375326
did:plc:okqzly4xjdt2mwsdlwee7twp	3.208056511286898	3.208056511286898	1.0	6.80081589635211	2.00089459733553
did:plc:okvlprtwfyfw6a22dsroiqjl	2.239688517283475	2.239688517283475	1.0	7.97987555705097	1.44253754477741
did:plc:okzidyrnlt3jtegcce5rnnhf	-0.148058110442044	1348.12797360049	0.0	7.16969274089015	2.9682705872697
did:plc:ol4dtbj4srwz4ydbraicfpzc	-0.0724532515450965	714.601499873233	0.0	7.42396436882008	2.04965270113643
did:plc:ol7bifw52gyrbassw2vxjnm5	0.258436824266613	178.543546775614	0.0	7.00352145750417	1.94990983002725
did:plc:oldfkwjcpc5bkvbmoe3yx3ll	-0.282243951060379	434.884926753364	0.0	6.96353858234141	1.86827980202757
did:plc:olq3h637akynynt2e72v5msu	-0.263861824299965	607.637120911804	0.0	7.70680401802097	1.7147583899387
did:plc:olqru4xux4ntzpednccjjisb	-0.545123442265544	360.431786251898	0.0	7.3921851508753	1.9224606845673
did:plc:olr5zeenxdrw2ia5ppmnnv42	-0.390010614957695	244.631169165051	0.0	8.01650107895303	1.68563068831876
did:plc:olsplvmcdgh2v7ziwrn72fjt	0.4739184774476672	220.77495375110374	0.0	6.70833249992961	1.83066425330574
did:plc:olxhyl64af62tn4rfkhku7z6	0.3993729263122093	182.65367810091072	0.0	7.48435848691331	2.05477531964357
did:plc:om2qxsislxnsywaflacpnwoc	0.20033377827561694	150.4858142481431	0.0	7.69684383652916	2.09653082324075
did:plc:om7rbtqt2baagqh6d3x5kdzw	0.465359925776938	160.767051014828	0.0	8.25939055345851	1.30719531222069
did:plc:oml3fgkpgsfdzzittf7lkeid	-0.190821069560753	887.396639144076	0.0	6.84378893607242	2.32896531674279
did:plc:omnomqpzox5vh5wlfxgq7uuc	-0.316357231311541	455.923227785718	0.0	7.79111011950484	2.20956120490244
did:plc:omp5wa46sn5wbjadcqu62yqb	-0.409150039163148	198.701217454316	0.0	7.82484300083691	1.76059212224423
did:plc:omv73rn6azlubtnbai2kk3of	3.1527844291672382	3.1527844291672382	1.0	7.64312138910313	1.9871658413932
did:plc:omzgtdvd2mf74q5qzia2albn	2.885727338808918	2.885727338808918	1.0	7.62522439252985	2.06495403786547
did:plc:on3u2muwrps7ayhdmg3y4dg3	-0.212261351593513	398.928218065657	0.0	6.82267541649368	2.32019419731915
did:plc:on6ndqlvv6q5sfigrn5mumbe	-0.350436357593708	307.511542298063	0.0	7.21581213812427	1.88541510690247
did:plc:on76wlg6fcp4l6iz7gg2u44y	0.3204969362317617	260.3964835690027	0.0	6.54857323618626	1.70110622713003
did:plc:on7rhkxpgfnz5rxhklwa7fqa	0.557056591123018	235.3349458574515	0.0	6.54498924192915	1.69316785063819
did:plc:ondoeq5nikag2n7yuggrgtdl	-0.138947362489291	910.803861260458	0.0	6.53070449248634	2.98674802422782
did:plc:onnpy2dgvtbo34slkvzwayvb	-0.488671850670877	568.06324821443	0.0	7.50903744265136	2.55448448625221
did:plc:onsdtjshtjjtbr6l2civzyim	0.25759999214788326	622.7437445649484	0.0	6.27957757987098	2.30076952264261
did:plc:onshzbukaod52nca7fuk6u2y	-0.713495958682125	203.583300548701	0.0	7.83904062094399	1.75588390459596
did:plc:onu4vqlkyws4ykj6ua5xvmzs	1.5030573709743378	1.5030573709743378	1.0	8.73512600781404	1.29414086425393
did:plc:onugwnfkk5xwyecmwxtfc6ap	2.346896335360627	2.346896335360627	1.0	8.13576823675403	1.76615432558167
did:plc:onynpo6tbr74ozqtvv63h5d5	-0.347351367899838	198.199942971307	0.0	7.20628540814076	1.95258391185416
did:plc:oo3kppddak7qrhuyzgvozldb	0.13349292243229433	302.63383044334296	0.0	6.52227123060703	1.86202082892404
did:plc:oo5ei42hoid2qlicz26hfbdu	-0.721982400557416	1627.22998952863	0.0	7.94289496114231	2.28111041779712
did:plc:oo5tvrmxfttu6yeogr25be72	0.20577789845179775	274.2019273048845	0.0	6.48656158656758	1.87464349197797
did:plc:oo7yyyveg2tlupacymhotzy5	0.20563401296473266	270.353982187069	0.0	6.45397314538848	2.18227375293413
did:plc:oodnzki3t7whr3m4al7y25a3	0.2125726037993699	267.7133015677216	0.0	6.84497189760077	1.91030863456865
did:plc:oogx5uk7egcpeavtomox43wn	0.2770345550377231	217.21244012959394	0.0	6.93026936047479	1.78752601616299
did:plc:oohfmsyyqoqqz7kmnbs3lww2	3.127084842944613	3.127084842944613	1.0	8.22440900944083	2.02856438641732
did:plc:ooigv4i5brhromst6adcszip	-0.648592961827484	975.252159674231	0.0	7.53522699189992	2.55947379807064
did:plc:ooixgtuypuq43ebp42xw2pam	0.50196339344403	228.1856099891036	0.0	6.6340690276322	2.38125192111581
did:plc:ooj3zhohk25b2v5x3tkvizqe	2.462770026904482	2.462770026904482	1.0	8.21928104959521	1.65531161982549
did:plc:oonq23dmqz7d3imppxbe3agz	3.0866478366549215	3.0866478366549215	1.0	7.20986610359696	1.78773058437683
did:plc:oosktiykvnebfbe3ltyrydt5	0.17744961369802584	279.9283582263858	0.0	6.6690752471514	1.73805050429898
did:plc:ootaw3yqmfd5qy4ipklhkuf5	2.1976097746931087	2.1976097746931087	1.0	7.63585729200962	1.57946283260374
did:plc:oouj5xse6knq6qtggefzj6b5	-0.320018565734806	412.591743849619	0.0	6.9498877778394	2.07404803998672
did:plc:op3fortsbkhm6nosrcnbj4q3	-0.537800038305202	1300.21963867808	0.0	9.22002800185889	1.0050362725686
did:plc:opc7kp6qr3ybec4toz2ahd4m	0.4399300631024	92.6509066660182	0.0	7.83975499415766	1.69017366248803
did:plc:opdk6ckjf7fp3574qiihcmgt	2.697597407579441	2.697597407579441	1.0	7.39248309430683	1.93163131040805
did:plc:opfhj7idx7f5s7kcc436ovcy	1.813103709867848	7.252414839471392	4.0	8.18264801034919	1.59114567871251
did:plc:opfmctecw37vjygvcd6cv4n6	0.20392200158120852	115.71386123692083	0.0	7.49571772573249	1.75123228403849
did:plc:opg735ranvmxlb6r6oju2de7	0.19055469342369397	314.70334432432526	0.0	7.11585939961264	1.76297934080602
did:plc:opiqtppexkchxmwynvuar64n	-0.102657878219159	618.790568898737	0.0	6.54993936679087	2.55331144584834
did:plc:opkewk3ktscvjpspgcfjdgmm	0.47309813464431716	1.4192944039329516	3.0	8.70527237952706	0.616010086575121
did:plc:opo4kr4qr5u74qzz6asagjkh	2.248501060495279	2.248501060495279	1.0	8.5121459702023	1.58211462970893
did:plc:opsjpoiwwrz7ehmhem5mrrsb	-0.108078936311449	1315.68286280679	0.0	7.79270876382867	2.18812427961407
did:plc:optogjha3u52xolfpylgpdm7	0.28741924986093	207.518475301249	0.0	6.63809105454557	1.77851014991431
did:plc:oq4jgbi2n3lke5muqp2tccvx	0.5976251029532149	98.29316020442428	0.0	7.73881353933367	1.92582495118374
did:plc:oq5fub2cnqstrctr22su52hn	0.32432451437298215	83.3377154017993	0.0	7.90715197701518	1.92220863740198
did:plc:oqam6ps2yay2y74dhhkiscaj	0.17568714253913204	325.89420229104604	0.0	6.72774214151791	1.96964466919005
did:plc:oqcyefm6unmpeycm76pzohxu	2.5816632646967417	2.5816632646967417	1.0	7.65132922049834	1.7677783252367
did:plc:oqdgyfv3ssewinfoayhgioyp	1.6932956412881104	1.6932956412881104	1.0	8.24956439755793	1.38733666621523
did:plc:oqdm6rj6rjcbsr557bxr2iea	0.164823735402366	319.793234759738	0.0	6.52586929723398	1.70660296658562
did:plc:oqfmevki5yqhnf3jugooj4ta	0.4071551833761918	77.50360752108901	0.0	7.95811308752577	1.59600905578021
did:plc:oqhejqhljmlu3pganizsztib	0.127862178177485	429.66974529418	0.0	5.85978555698331	1.97270932016205
did:plc:oqmcuym3iqvl5cpaxjw4idom	0.5080207774935612	194.393773194245	0.0	6.98203394363017	2.20574835403552
did:plc:oqmo2ycb2mld6dw25f4f7llx	-0.288934732373765	225.218327108324	0.0	6.66785303727878	2.04750757762375
did:plc:oqoksnyukzbase3uttllntwk	-0.358004209712768	227.035855965731	0.0	7.4762755940937	1.52891294419567
did:plc:oqsnatjurit7ai3yiu3gc2vv	-0.315407143513151	302.052284668348	0.0	7.4648958112655	1.8511606673759
did:plc:oqtbccms2ugr62nwrrrcu2ar	-0.410281267989171	214.134015446596	0.0	7.7294615547915	1.55111874001601
did:plc:oqv3mxbe5pjpak6hsibh5nwl	-0.102476372333509	631.819599143451	0.0	6.85818610512473	1.88450754768391
did:plc:oqxoleqsuir7cxrf3ys32pqd	0.1824125662009812	147.15966273932162	0.0	7.42494134368197	1.81654787608705
did:plc:or4uj6vyuk4qnjksjkw3nj62	0.07021290872364862	476.7446732971169	0.0	5.65744222569579	1.87006207648819
did:plc:or4zxspkfirw3zmfsrmwfom4	0.0729800016254212	655.536771087166	0.0	6.93446300540926	2.32720549446015
did:plc:or6xv3u7pwhvumwegoha7obd	2.2473336420599517	2.2473336420599517	1.0	8.09131786486324	1.40918052782399
did:plc:orcgnls6fk4l3m3ir2bwlgp2	0.354978737588986	178.599137173987	0.0	7.28444166196156	2.44198004728243
did:plc:orgacswmrl4q2iubkcmsc2pk	0.246737310904507	166.702836412727	0.0	7.23511691128138	2.00821373581265
did:plc:orgrwvaydnnqcrbwbm766ocb	2.521229115143245	10.08491646057298	4.0	7.37125911489972	1.96027360398078
did:plc:orgysap5jfiw3hqgm3tr4ro6	-0.223421660171757	710.705406269099	0.0	7.51097969115993	2.19229961960781
did:plc:orhdxs5f5o73rqkzthiaxflo	0.192662221816851	138.632051392067	0.0	7.2859402729413	1.76354293698382
did:plc:orms7z2p33q5xvx2ncrlpd3n	0.259794479843334	311.4536694301153	0.0	6.7716068744883	2.088367522914
did:plc:orpjhwukfxaefiz6aztmyi4g	0.25591732260182	726.63919143678	0.0	6.30227558317881	2.21586509108794
did:plc:orqiko6qrpyopspp4usnx7li	0.345176790138499	230.140761623025	0.0	7.99475928547292	2.09881922893513
did:plc:os3clnftbkhirgsbpgav6eef	0.268734702287752	289.40480035488	0.0	7.10361894817493	2.33354835640672
did:plc:os3dt3czvqi5ji4yy5zkgjrm	-0.152795447178935	286.710007058102	0.0	6.6796412005034	2.02278293145334
did:plc:os4mr6pbwii35dnw5xr6lymc	-0.27005569748973	317.411031403237	0.0	7.1257093839062	1.9921057616324
did:plc:os7b24l3k2khi6rmpg2rkwqz	-0.395686909356124	169.657807395907	0.0	7.46967013202072	1.65500042220809
did:plc:osbajhohj63gbjc2ednpif56	-0.358366715629601	433.439770264759	0.0	7.55720252200905	2.26239338949446
did:plc:osfmj4imld6ysgpowgbhvydt	0.3022533462883823	491.60899701308625	0.0	6.66248063871842	2.23765247580499
did:plc:osgg422kqqodm62s7asxv6xe	0.26451522411365086	175.20574627167585	0.0	6.29694365947937	1.77431671022942
did:plc:osllti3xika7c7m73woikkwu	0.26883558979617883	173.5526989860457	0.0	7.10799375356555	2.22461456708048
did:plc:osme6dov46iy4zwwv7dtr7rm	-0.530289083951623	520.436351207707	0.0	8.82795102208605	1.33444779401402
did:plc:osqvgzkgrmsmcgdr2tw2dla7	-0.255138456151931	680.035262395573	0.0	6.96064742959188	2.2852616240398
did:plc:osrc7ccdm5yofhnjqvwv35bc	2.2405035287406	4.4810070574812	2.0	7.19456090635416	2.40267888590798
did:plc:osrxi53qvhgg7z2wmmuzh7ys	0.3150637768603605	165.82449790486237	0.0	6.95720761936952	1.79114185799861
did:plc:ot5iko64wco6yjq3isgoizgg	0.473225294414226	120.310421607216	0.0	8.12460011232439	2.23566629323186
did:plc:ot5upyswcxlt7mmcbti2zy3x	1.9797373849062991	3.9594747698125983	2.0	7.76719601480568	1.72119844722426
did:plc:otgtujugtgi5ndwcywwjwbue	0.295204570609782	360.742820153451	0.0	7.24835155218585	1.76196477248647
did:plc:otomysmc3zjn2sxcadmra5cu	0.278621125178272	259.09081121577	0.0	6.67563270672146	2.11572535028879
did:plc:otou5wo2zhb226wyox2w4366	1.7885861805498866	3.577172361099773	2.0	8.59439010136119	1.4630930159381
did:plc:otqeqnmdtsl6b4w7fogbwrbf	0.37984672848012196	180.89058954525257	0.0	7.31445957322974	1.71047074732522
did:plc:otqtuetur6ie7njhjphwr5mf	-0.575865044823493	360.254559924054	0.0	7.55237295370632	2.13901601633419
did:plc:otsdidolhzere5kvb7w7if5w	2.4594903401326835	4.918980680265367	2.0	7.65718013647921	2.15099153473852
did:plc:otsgx2h2cc7av2rsgav6ftzm	0.19133238228416208	250.61346919930685	0.0	7.17168559848546	2.10439556176288
did:plc:otx3wyif3ga2uzynefx5twxf	0.18925144275892355	221.00484320711888	0.0	6.79300346258416	1.8723928513229
did:plc:ouevncb57qgevorsqftjk5pp	0.9442909967143939	54.76887780943485	58.0	7.64683375981599	1.60253950766458
did:plc:ouflkydjphpw6xh7g5rc63y5	0.20807747789970546	324.1271826494627	0.0	7.15079384777214	1.82767540366649
did:plc:ougljjb2zdzxgt5e6nz5w45r	0.194477719522939	245.765540969026	0.0	7.5579391679738	1.51355788943183
did:plc:ougqihe6wjyrmiiyew2yhk7d	1.8975656684507076	1.8975656684507076	1.0	7.84501894802272	1.58793244867463
did:plc:ouhnha7gtxykqf7nlsxqxile	0.504832910662144	629.827304592974	0.0	6.77203176033758	2.6826382317422
did:plc:oulaoye36ffniyupeeljrm6k	-0.366549361277714	288.373271046283	0.0	7.50603685953006	2.13837222879405
did:plc:ounnenusc7uuruxvmdplm263	0.171153732950371	384.720558758493	0.0	6.82226607397589	1.84620571985867
did:plc:ouspthqzsoz4mcu5mkfux5fq	0.3763234418738523	258.81996716841957	0.0	7.18268824127524	2.52136617016439
did:plc:ov334aom7bu2qy2kl4bcaldy	2.5379894825894045	2.5379894825894045	1.0	7.86677163104417	1.61277871670352
did:plc:ov3ixpbcdxxd4ueau3slthet	0.2895179040930163	196.14606003578217	0.0	6.21489498676828	1.69701583434651
did:plc:ov4gyvjt52ypuvfucskelbcr	0.559452898352242	62.0917281843229	0.0	7.4632558567931	1.62967868299819
did:plc:ov4syqn6x24iybug2vw552jy	0.159393326507862	383.7121494326879	0.0	6.32204502512083	1.94725002846649
did:plc:ov76etimlkifipczecbjrwaa	3.019176825521288	6.038353651042576	2.0	7.43214873666029	1.84694807023651
did:plc:ova2vlpxnjdxlrtmvoo52dte	2.651993286960004	2.651993286960004	1.0	8.24147736744217	1.43147660000516
did:plc:ovc4nblkrnpoonnx6nnxbli6	0.22418493219366903	340.6673759726263	0.0	6.72812337574252	2.63775544843818
did:plc:ovf5l46vctrnscii22bmlzud	-0.0494065927499686	721.53604489784	0.0	6.62764258702057	2.24883580547047
did:plc:ovh6qkhqq5kkhy3m7widuuql	-0.4333603799372	312.788355085756	0.0	8.76103900680056	1.08006292573461
did:plc:ovjdfr2fwkpvnyproy5h24n5	-0.19797975492616	268.616013663588	0.0	6.74778023919893	2.15581536469084
did:plc:ovmjniwxicw4dynij3sen2pa	2.9116859906401373	2.9116859906401373	1.0	7.9732610208202	1.64241106353385
did:plc:ovny3i6zymuiojkjr6clrdnh	0.26431789106028486	280.1819472812111	0.0	6.20122574092877	1.90203753889272
did:plc:ovyajbnegrir2ddtwfhijiob	0.3975189980933988	218.0815956385944	0.0	6.65521547584224	1.95499215963121
did:plc:ow37qmuwsv3qlrkh6xdglqxl	0.3839506530076631	231.61462909031667	0.0	6.10497862693521	1.7572434434947
did:plc:ow4ak7zcndcz2crcoh26wnxh	-0.278914844429977	242.148400083707	0.0	7.54070009003244	1.67940931347805
did:plc:ow767s23547zcx7lzt2td2ip	-0.208627589704158	313.929901076522	0.0	7.24613799937243	2.17337267241766
did:plc:ow7tgmaps7eizgdvcredvkas	2.3558090823510938	2.3558090823510938	1.0	8.20700260123244	1.74578667103717
did:plc:owaeglqenkwbvvhvqfgvmelb	-0.209006618039476	203.819363694404	0.0	6.86282527852027	1.87874829199468
did:plc:owehlqm4gkkg6qh6rr35yai6	2.9068896379639737	2.9068896379639737	1.0	7.46961133294142	1.81571570443341
did:plc:owfawravhq7qakp4rvb2zhgs	0.2688263159516802	363.61235205748494	0.0	6.6692966708327	1.84498523856147
did:plc:owlbthqi6tiz2ihmzyaspfu2	0.569683409178045	151.48421969013	0.0	6.37633763583593	2.17451062641865
did:plc:owm5c5m72xw6pvphyfrdwn2e	-0.495970738487348	178.304047626425	0.0	7.45553242569626	1.87986160068253
did:plc:ownac4h4lbbvzbyd46rqi4at	-0.413249481385156	263.929967977336	0.0	7.34954762223527	1.76136101499448
did:plc:ownclnmpxk2tqvlbs6hi6fxr	0.5773276214357412	110.27978565200938	0.0	7.40850520405955	1.9994714942421
did:plc:ownlajqkljojjzjvkzoswkpt	0.21289746071574148	292.4561014425048	0.0	6.19198802082121	1.92098037335344
did:plc:owok4gsqlzbnuhc4aki4zbxc	-0.273435485144334	359.059090128066	0.0	6.71403929106206	1.8785553098851
did:plc:owst3nb4iea7clg4dvwjydpw	0.395110957158937	80.9419531032433	0.0	7.9099295227534	1.59500024293914
did:plc:owta4btkxilsfzjbdhb7wgip	-0.493786816954472	483.310007211505	0.0	6.98686088017156	2.46382285421341
did:plc:owzfzdabdo4ymelgbcj2hqtw	-0.0103781589271535	523.898079209198	0.0	6.23715100205493	2.15013114021343
did:plc:ox3qfsfm4klilbc3qshhrm6d	0.45393777787538814	62.972640836544755	0.0	7.37175110813123	1.67064952413602
did:plc:oxb3kmal3netfpfkgkxlragl	-0.466631753965474	557.646859828607	0.0	7.78445007594279	2.42315420822325
did:plc:oxe5i7ih5hzvts7p4nou2vwm	2.4802075580352265	2.4802075580352265	1.0	7.76304908670725	1.69284656179317
did:plc:oxhlv7dhjw7ooyljkjbnyxn6	3.3447352455518047	3.3447352455518047	1.0	6.44620413139237	1.8255805124533
did:plc:oxp6vrs5z3txrobaokgwhjwz	1.4710572330733849	27.950087428394312	19.0	6.77217513181249	1.44402069090159
did:plc:oxpdbm5mhkuffceinveelnns	0.07247859282415213	484.0009287796406	0.0	6.79466697584519	2.35629619243525
did:plc:oxwbwtwn7ok4ttn5trhwlgij	0.264068350780456	191.567358445826	0.0	6.981876324506	1.70795308053601
did:plc:oy2ebrbjfsmr3oacqe5mbuw5	-0.495200923839783	337.730535305767	0.0	6.84174484046358	1.90416261101687
did:plc:oy5kegwcqqdvywhefbiu4f2o	-0.397214929307678	410.068214833227	0.0	6.99016137198426	2.29699492804261
did:plc:oy5q2t52k5i7qwp4dxw3gkqa	-0.474205109968879	477.556871671788	0.0	7.52309429216588	1.81073164947121
did:plc:oy6o5cug4iv4kd3rw5weyk6e	0.178866822021605	653.749002437286	0.0	7.32990435991133	2.06046874396411
did:plc:oybbc4nromxoism6aulk2pq6	0.491005566218015	119.565539356523	0.0	7.29981230398841	1.84028422834381
did:plc:oybl65tqxhrz2kudyddnfsll	0.279256105632671	99.3550147494128	0.0	7.48560504995434	1.90092765408125
did:plc:oyjux54vup6uhcx4qmdbi22m	-0.258579752513467	332.696414760707	0.0	6.72488293462869	2.27234853109818
did:plc:oykf6opzdi3ngec7l5mu2xsp	2.8254633701542367	2.8254633701542367	1.0	8.71040800168261	1.324731052643
did:plc:oym7owtojolbfj2mqvmopq4s	0.260632877611205	733.006343156641	0.0	6.61191014960936	1.95445612855839
did:plc:oynzxswjluygh4b6zf4fvraj	1.7085441721156518	1.7085441721156518	1.0	8.99293298975477	1.11659048610966
did:plc:oyo4fchbp3yxd3zm32hxrzmi	-0.290653454371302	258.601866616694	0.0	7.25608144517143	2.13755000599574
did:plc:oypfz2pvwkgpjkv75wuslofe	0.171904221426975	228.71439489514	0.0	6.26635628661213	1.76588072857208
did:plc:oyqfwttrjhxakvjcgy5dx6hg	3.0248612246649533	3.0248612246649533	1.0	7.69201395232905	1.74392826585338
