did	duration_meanlog	duration_sdlog	gap_xi	gap_sigma	gap_mu
did:plc:gl362ysn2rcg5uxaqko2lh55	3.70757149871457	1.50913429275189	0.621594381162346	3827.54934662223	0.0
did:plc:gl55scexxyixyiqcoz6r5jdf	3.41287280364248	1.64522550731957	0.712844396239311	1310.8491923153726	0.0
did:plc:gla4y23gw7xm5omiado7evep	3.0483967284555	1.5119450693068	0.22913117289952714	6732.286290995714	0.0
did:plc:gln7j2b5brtb4rg73kp5ugkd	4.46707365569253	1.14918845158584	0.505316566662344	3276.78947475378	0.0
did:plc:glo7fb3kkdbo63zixflfbgxw	4.68586966441948	1.21710531579332	0.7905378281150536	1222.9982048964223	0.0
did:plc:glp5g26m66ctyajpjsgjwis6	2.57927943508788	1.51404200925295	0.283993681489425	3695.67789878171	0.0
did:plc:glunrx5yg566fhz4kideglzo	4.36602645301697	1.75599979168607	0.7263927234315183	1906.7026815838674	0.0
did:plc:glv6egqplsuoggl6p57rlzry	4.13675833865701	1.31311357962226	-0.553665197194141	20477.5434662334	0.0
did:plc:gm2xbg45g3gfgpzx4a6wu7le	4.2066959423024	1.49487307723338	0.6093662791503378	2430.274207762977	0.0
did:plc:gm7eb35quszwnju3lns7kkzl	3.85317013787958	1.36424358275203	0.6698440876112418	3233.257532217955	0.0
did:plc:gmb477p5knib2vyjakc2lmkr	3.17062540326156	1.67689951344209	0.569577899743816	3855.441994993142	0.0
did:plc:gmcotwpeow5qz2jerkr32oug	4.30864716320514	1.17915737785881	0.5851521792530475	1458.1664944199335	0.0
did:plc:gmdgceajztgwrj4pizhce7a6	3.74397749742275	1.38222390702929	0.6492147168247266	2140.0226753977126	0.0
did:plc:gmh2velk7hcqwzjqogzyvo7s	3.74734093205086	1.58684691924155	0.4967975807294503	2654.7601142296553	0.0
did:plc:gmmjq67tgn3b5pobg6ukcave	4.13814096691786	1.65396285602726	1.1677602604584714	2256.2658559474467	0.0
did:plc:gmoooxlljr7ipmwvxjod623g	3.19477871841839	1.77413982556155	0.588229738136149	3031.50888208624	0.0
did:plc:gmtxpsfcktgzn3h2okhifisn	3.84196333127029	1.40365464827367	0.9713974339317888	1390.186597955221	0.0
did:plc:gmusuzd3t7il6sgtxfu2kx3x	3.6544411693741	1.68673340723997	0.9545917547152124	780.002863050542	0.0
did:plc:gmw7bfui7udoafoz5xq2fh3x	1.02532509670239	0.514311204287326	0.2961858782264006	833.7632472073177	2815.0
did:plc:gn2gr6qxzgltdykqquyqw74a	4.09607332805918	1.37802010698028	0.578246912334903	2910.2416136405986	0.0
did:plc:gn7kwjsb7c7o2ykjnpjjiwds	2.85610593430877	1.63004405271961	0.8712408702926965	1958.0582897375036	0.0
did:plc:gnalw26izwithzj6oxx25uc7	5.07683316490734	0.917898212562421	-0.332251117304694	18603.819866118	0.0
did:plc:gnao37hgqvjckfjgnso5in7m	5.01822189694533	1.47173363386371	0.724328567238651	1206.2560854372277	0.0
did:plc:gnatkflya5y7acfqsol7lz62	3.43738269280504	1.88467014531079	0.5135686539364103	1167.8176079749376	0.0
did:plc:gnflmcpucaff7petbnntk2pq	4.27405002356819	1.34403864040336	0.7737106611517063	2312.7121567482013	0.0
did:plc:gnoqwogv5od4pynj3hmvsrv4	3.28536988865261	1.19989392993333	0.6847312282265852	1850.8965358609698	0.0
did:plc:gnour4vwodblbskams4luypu	4.50197596557592	1.03656175421857	-0.10093026479439	19115.260024447	0.0
did:plc:gnswfgnu2cdo6luuup4yiopa	4.08560970085196	1.64874782116051	0.7089607517776367	1349.3147218911058	0.0
did:plc:gnvmzyug72ex3pmr7z2b5yw2	4.04437399715833	1.21513150587079	1.0784013579449832	1331.4036168484022	0.0
did:plc:gnvyozgmg4fjkngd2z2gphml	3.9453327056037	1.30830971519134	0.5653954885549324	1741.19793057693	0.0
did:plc:gnyulrcpnczf5yymlmmmwdau	4.03895050749222	1.27358300361963	-0.03234383222982	17361.5136151401	0.0
did:plc:go4ujfcmim7nyurhkghcnyww	3.56321855760399	1.4384495609388	0.828811135590164	3019.109312841847	0.0
did:plc:god4eqs7mv2zmczhnuhmspf2	3.74424820687937	1.87272464718888	0.698225469045596	3285.19751791299	0.0
did:plc:godi6h35rjtkw2fd7auxtzct	0.976270321100832	0.435014772279715	0.4177778519157503	547.2889860096329	1310.0
did:plc:gokt46ztm27q7x7fnzucfh5t	3.55322918147763	1.25727203189985	0.354739874295314	4411.84848527394	0.0
did:plc:goqjmag5jqobx24vmzkpyl6t	2.87868472371455	1.66295028686779	0.46222709853436	2890.75932464	0.0
did:plc:goqt5farroaqyazvxp2wtipy	4.22303719053004	1.48643349365722	0.888284519851471	1323.2160703911911	0.0
did:plc:gos2zthm4pb5chzktoayhkd7	4.82921820825915	1.48805905140074	0.6308181665902508	2401.4493061458966	0.0
did:plc:gouptykkv3ejczmnpbtqjs7v	4.16181218361526	1.11005474373513	0.9302373074651131	2704.631875867996	0.0
did:plc:gox4ph5zp36oqea2ekdqs7ox	6.01130725215827	0.928463970330608	0.9749460247108668	849.6073613120611	0.0
did:plc:goxib24l3k7sv4kz4oxqwhd6	3.61164969744925	1.30486459760621	0.5086778293071098	2796.18053927667	0.0
did:plc:gp2uh5ft6quwaxscnn5ue4ug	4.80084924836155	1.10469501277261	0.5628818196589109	752.0650608652819	0.0
did:plc:gpbo6zwi4uh7yui4s47ozbzv	3.38636422251088	1.78767836915974	0.59554842866677	2243.72679117065	0.0
did:plc:gpbst2morascj7egwyq2ctg7	3.29885725707654	0.845939262201	0.4202914322184244	1363.4254061165689	3244.0
did:plc:gphiv45ciniubmyhmg3zhi2t	3.54466772720754	1.50036928432597	0.6918455932443627	1853.4585036463457	0.0
did:plc:gpsej3nb25luld2intadbq6a	4.00048254857489	1.59000292948263	0.5546390285475736	1766.7795620161858	0.0
did:plc:gpuz4lcix54ac5r64542454f	3.25356744515043	1.51639384557067	0.9354494190771788	2708.8958275865484	0.0
did:plc:gpzs3oizifprz63bkcyf67ri	3.59520259385879	1.61732502845585	0.6118618625902079	2115.0343348731235	0.0
did:plc:gq4usk7r5inlie2wkjjhqhao	2.7207508158874	1.63037458023652	0.265398286281546	5201.28853941176	0.0
did:plc:gq57wpsvsfbtowgeyoryifcc	3.41119234632582	1.31486850667173	0.668971550258931	2131.57953347484	0.0
did:plc:gqank52x75rrsq3ji3xuedre	3.62569614287513	1.61001473526312	0.9420632030206801	2006.77203445387	0.0
did:plc:gqhycimglpcizpkcnnlsofok	4.12987505865029	1.42902755282876	0.48306397400001794	4334.713764267177	0.0
did:plc:gqjc6mn2r3ute5vhpngnhvak	3.60578094964159	1.86825070309218	0.7556691057587244	1389.8859897290095	0.0
did:plc:gqoti2kw76o5u3atyxwb5yam	3.32990874314638	1.55895881324078	0.494212448862511	2863.10270912187	0.0
did:plc:gquse4n4dnuswjy7xkrranah	3.62407435502375	1.59827340277938	0.64852451162794	1918.47259050004	0.0
did:plc:gqys65pyelagccvp5qqvl2gu	3.51063173952629	1.87980989707154	0.5329083589526096	2130.313428099328	0.0
did:plc:gqyxqylt3isuaehrr4xe2dop	6.27151869338018	1.12015250094191	2.2888664128265654	192.44139331038903	0.0
did:plc:grbxp3gucp4b7go4vi7ehfmk	3.57001604607236	1.68951983395693	0.7878392466189467	818.3641891948272	0.0
did:plc:grsg42unntfvobejji4twlcw	3.71220991993339	1.69534320299819	0.8736189591716962	1844.4907907980894	0.0
did:plc:grsicc7pp4u46ucxypsq2bwj	4.49960639090683	1.46689321337928	0.789280847414955	437.1438892521487	0.0
did:plc:grukkae53b4vavlppsr5ondo	3.95149570128755	1.34301130982734	0.576919845743052	3171.24178384641	0.0
did:plc:grvukosgfjpl6ljyc3r2b5xs	3.68862062035981	1.6091467219642	0.673622541807092	1519.3804273166	0.0
did:plc:grwdcfe6jhk2pnb5kzmd4l6c	4.9552927808009	0.981022118121237	0.9365882296876836	3132.5760561286747	0.0
did:plc:gsa7b7r3kgx2so4emylqtzhk	3.77272287332683	1.31759582972207	0.17297040331980534	9544.746687001192	0.0
did:plc:gshzbca47xtfbcqw6zggyufk	4.06867995606035	1.54865735826854	0.8589900011867072	1655.2553673661907	0.0
did:plc:gszwwrn7onbfokw7nn343r2k	3.27979237890415	1.48052300418451	0.331668550937034	8002.42375785085	0.0
did:plc:gt7igzwn72jq2ldiqch7jgkv	4.46547826358395	1.47968533038079	0.565878178418606	1745.9392747809868	0.0
did:plc:gt7ivtgunir35z2rfm4634pg	3.12746735121463	1.3429173657826	0.17961640896884	5317.41851105882	0.0
did:plc:gtt6tmdjhvyaggbjalrtajhy	3.76408116823986	1.46090148491174	0.5733104592071416	1027.2427469816696	0.0
did:plc:gtveo6k4krknqqk6ro3w6aea	3.34742195580639	1.4588097640179	0.494577497264188	3078.22170631471	0.0
did:plc:gtxi22lxfodny52pw3vzz4jx	2.8467184228712	1.81684805572181	0.592892837127288	2242.360907861579	0.0
did:plc:gtyym5ucuqehln25afvw2ibv	2.70792485197247	1.67440085834828	-0.189033827880472	16629.5444201717	0.0
did:plc:gu56vzxokz5h746pxacnwafu	4.96970497966765	1.0605429272902	0.714589023845927	1135.0791720321924	0.0
did:plc:gu7ai7ad37tbk2fxh5vlebwe	3.48248342058634	1.2800887620556	0.41967457361752764	5539.212606267388	0.0
did:plc:guae6di6u47nnqjt3bu27ct4	3.11153424891056	1.314880945814	0.6855200191621728	1268.9915951351484	0.0
did:plc:guf3lywcc47iqjlmzlsj7chr	3.56911210755055	1.50247768151343	0.4494549749611	5108.16291130456	0.0
did:plc:gugr3hojzabgmq7eb2fc424o	3.23926175812535	2.02337887946888	0.5809074095291948	835.6542885975483	0.0
did:plc:guhct6qfvbkwqh6rzwvklyqy	2.73995424779883	1.51761021445738	0.28692088277695504	3278.773122019156	0.0
did:plc:gumoqbzhhowjh5ltv67vbsqn	3.50019445347235	1.66015787044072	0.42034480938652935	2189.560721761649	0.0
did:plc:gupjl2k75by4xskp6achllur	3.75165351928761	1.49229899738383	0.685791528007984	1589.23136318075	0.0
did:plc:guy6j4vthfub3pupfvn6ocmr	4.12186503577676	1.39627688665047	0.605133630578624	1838.6732176417	0.0
did:plc:gv365u2xxg5eef2rsentpa4z	2.90582925926504	1.35887070837759	0.253557319789526	4816.77180361834	0.0
did:plc:gv3xvsuhn4h64z6tie73vu6y	3.00774502901283	1.87964699714502	0.437398834380223	3087.98050627037	0.0
did:plc:gv5bilow63g4btlsrgpydeft	3.27330486335737	1.45335821881554	0.20680621619144102	6439.524110098606	0.0
did:plc:gvblcoq2r2spxyh5edqypt3v	4.062437586852	1.48493235092077	0.6724961082464629	1103.5080278779908	0.0
did:plc:gvckl45kph5t2nsrf577veim	3.22638361003136	1.50271523565021	0.9784255656895517	1425.045361456874	0.0
did:plc:gvrezugewo44np7aawmrfhs2	3.72265470729499	1.33170717839784	0.40975495993306654	4482.504032658288	0.0
did:plc:gvxz5oooe5gpnzbexsk4zset	3.08595239871555	1.85346186156773	0.364524364562594	4460.18659683302	0.0
did:plc:gvzg2w2sjnnwssjyfpzt6kx5	3.69231259170228	1.29821786973221	0.437810727991492	2861.06194989489	0.0
did:plc:gw3scifcpa4n7wcfw36xjalz	3.95799494777806	1.47822147363284	0.9623574769502066	2108.8371532904266	0.0
did:plc:gwabh56qkjibi7dno6qhied5	4.97650268941388	1.2418576140595	0.710507916247966	1428.130594264386	0.0
did:plc:gwcptp2i6bra5faacol4dttz	3.99321363382668	1.84078652446903	0.6658808808139706	897.431011654308	0.0
did:plc:gwq27irbihlvphbkroq446d7	3.91181856966941	1.6639579958747	0.6768362549428892	3427.786590202181	0.0
did:plc:gwrjimchauepkxghpldv5idr	3.33282842643209	1.22865015639276	0.2943682328473214	4788.141517802115	0.0
did:plc:gwrsj2opwzeuce43elzlznpt	4.31054285698011	1.64968503749052	0.7274185917015538	1126.7119742731986	0.0
did:plc:gx6uenn3nsdsevtn2antwirs	4.76712525038699	1.32047280422509	0.6787746228087804	2865.354144033606	0.0
did:plc:gxf5iqgdpao2wcwjjgpfobsy	3.90240270183259	1.28908193857521	0.44511151673882404	2723.0352262066476	0.0
did:plc:gxkwh5msti5fv6dg6ihxbbqk	3.20285773259848	1.25961640370218	0.049856862058466	9075.51082249172	0.0
did:plc:gxlmacwkjuzdhq7nocgplpvb	3.595809369304	1.43246739881624	0.47532038271922694	983.6487693549337	0.0
did:plc:gxrxp54ofrzhoy2cfyymjde3	2.83341852045883	1.6584154922119	0.278165170600071	3914.270577161978	0.0
did:plc:gy2gryymyozec42blcbyxd5t	3.86478846434196	1.30962630981766	0.5168887096935076	3362.2941878161373	0.0
did:plc:gyi72pztdvvbyufsnmgzs6xm	4.01911224159745	1.53643581240326	0.792724411052266	2619.62896161397	0.0
did:plc:gykoxuccmvs2l2nbtoftzpjr	3.38918889880269	1.88509029771141	1.5777983064701984	481.5183467880636	0.0
did:plc:gylo6undcf2rqgmfuldcaw4d	3.6976701881903	1.74090198002902	0.5647192977252617	514.5046393121479	0.0
did:plc:gyp2hhlgxmvavlfgtrpn2yv4	3.42429229375652	1.91436466531921	0.621380045511904	3554.88812152879	0.0
did:plc:gypl33ky6ktamepc4gqclakg	2.99673403505817	1.91368290642191	0.5856446631700927	2112.1972419156295	0.0
did:plc:gzbwnj45tyno42t27hyigyza	3.50324723032643	1.62136802205832	0.7093541220798517	1876.2764738171807	0.0
did:plc:gzeeunppx2gdbtwi44couqnw	3.3004707018102	1.56342555881169	0.5050336142542641	1011.2994280017302	0.0
did:plc:gzfpiv4g6nxe63ajh6zj2je7	5.02413159104752	1.58424446436399	0.9167890263936282	834.771535848625	0.0
did:plc:gzk7sp2jps7u5yffrohafbdm	3.50850307711567	1.32742958819317	0.46036015342596937	4015.337057005391	0.0
did:plc:gzoe26o57c2nm6dwi4altoua	3.58449982016035	1.58091261220927	0.7299717439223462	1473.9949923288723	0.0
did:plc:gztmfht4pimimfbolmjf7xri	5.0024959820965	1.08813009547951	0.9398238567488784	670.8129618898203	0.0
did:plc:gzzc6jsktq7vewyggujhdfk2	3.45574884052726	1.30632886190555	0.42595146976104215	2648.702981512164	0.0
did:plc:h27yjxsrradzrhawvdbmtzxk	3.70039791018061	1.18326530171614	0.650492783112579	4030.84446853846	0.0
did:plc:h2btjqkb2xtp5pjp2rrzom24	5.46468018109692	1.00596064108167	0.9195576883162234	260.3133728808855	0.0
did:plc:h2hydr4p26kwd4vadfck522w	3.12591679518718	1.94392707707891	0.7037128998961586	2154.070067602878	0.0
did:plc:h2iqjvmllaytcvus3rk2nvks	4.19293615253603	1.49693051583355	0.8072498725419981	1364.4085364748205	0.0
did:plc:h2qszfneqcwashvyjdmavvq2	3.53742801206268	1.51394460264631	0.5101447952313961	768.7172788039944	0.0
did:plc:h2thseiou732j3h7hnaexs6a	4.31131359939248	1.2776301493834	0.5262325933066967	1281.127634436544	0.0
did:plc:h32dp3y433j77rzojixzedyl	3.26026690866624	1.6398253278457	0.50317163926991	3891.2422332468	0.0
did:plc:h34pi7ey2vnoe54yltur6njk	4.19925635154178	1.36038926475428	0.4249984648940332	5507.674851358723	0.0
did:plc:h37dtqwhgdnhhyj67mp3tete	3.47093178200624	1.43237952410182	0.384682509307428	1603.1975388763	0.0
did:plc:h3k7dizbitx6pju6smbueqqw	3.34494415411889	1.63666940006366	0.437028767029247	2648.67761204467	0.0
did:plc:h3nym4r3lp6wgdepnh63ausf	3.60915881743563	1.44510630297039	0.38686289164828	4265.00686336844	0.0
did:plc:h3q7auenprbg2c3xyj522yib	2.91287308242928	1.72495503369336	0.7406102441410427	1360.9120803314984	0.0
did:plc:h3roakbujnmckyv56yccfexr	3.21613932828381	1.93462576859831	0.8403528858617911	1861.9713648327972	0.0
did:plc:h3tgqdznv27doq7g47qndxmf	3.50249614203785	1.88292651795548	0.41891378245868793	4386.042121395189	0.0
did:plc:h4ayndqjrexrxnpllwzkezqs	3.7252335851465	1.84456526605828	1.6605282707139484	513.0994153346023	0.0
did:plc:h4ess4gmeduovqqkhzvqeowa	4.00394469763716	1.60007079028865	0.28364155261128154	5566.041154431982	0.0
did:plc:h4faw7tcgvpmfru3wghmqpj4	3.16775844476432	1.6581669715788	0.4297551460420021	1572.7858776609064	0.0
did:plc:h4uyj7md72a4odhalwozwm6d	3.33399781849041	1.73554398344848	0.371005727595705	3963.21532402005	0.0
did:plc:h4vlcf6lg3h4uojucqxv4oqu	4.03042941135379	1.25698334968853	0.500375622984111	2634.101276959062	0.0
did:plc:h555cgjfevkpdp7fzibrtbhj	3.36378170174364	1.51143952904541	0.36673857230319995	2720.910893920689	0.0
did:plc:h5dwf657rc6jtxec4stisxui	5.27090170192103	1.21753324897604	1.7163326888798764	814.8593188658226	0.0
did:plc:h5fg4almgjjtxroyw3q26szy	4.74514623398755	1.35757027088861	0.7920329515395582	2855.9942160544915	0.0
did:plc:h5h5egpi7hwvrwbb45ct3tfa	3.57832879868423	1.47206433437594	0.8778917034114214	1568.1602159990482	0.0
did:plc:h5hlskk3kevpzrrmfnvgb3pb	5.78139725863161	0.531651479823461	1.858244923706013	403.154792150001	0.0
did:plc:h5jlqwqfkl7spowzixkyexxs	3.64230543345234	1.78317919308461	0.7180414358529276	2057.3572078593456	0.0
did:plc:h5lsnggoftugpqtztfazmncw	4.30010530677393	1.20655669401725	0.6243347959056803	1407.5073289496195	0.0
did:plc:h5n223vlfytszzuvuxavjad4	3.63273652213481	1.68185839716203	0.5985335975467377	1120.132814187664	0.0
did:plc:h5pbjebjt5vmbx7eron5gzso	3.40795746774415	2.01214532449222	0.537208110314749	1834.81655647163	0.0
did:plc:h5tgbe46x2jav6lxudemkehf	3.35154310991426	1.34473690862923	-0.0359165061361475	14312.4197800198	0.0
did:plc:h654vrihidyyggjr2pwomz7d	3.05817533404773	1.84290875870748	0.578599656671098	2673.64897316568	0.0
did:plc:h6bivcsq7mysyzwm2vryqrwk	4.53433093430974	1.66796528601157	-0.12815135247788	21718.8050590248	0.0
did:plc:h6disr7eqpr3ws2eqsd7rnft	5.3555121976927	0.781358066215134	0.682604709601864	529.1182242185289	0.0
did:plc:h6fczbckpsgrj6q2dktjcga4	5.41040906912422	0.726181086242342	1.6587610862603719	314.4620433192582	0.0
did:plc:h6irncecghztoxos7wwrjvhr	4.27175785723712	1.57557724139317	0.702614604767349	2191.65772005482	0.0
did:plc:h6nloj7dqc6c6k4s4orlcoq3	4.02117572978211	1.36326147285154	0.6486217795001559	5033.189080166295	0.0
did:plc:h6o4nkhxb24l5tousvtzwp7j	3.76939781434735	1.58695383292899	0.5189805272227882	1470.3391904327566	0.0
did:plc:h6pssy5dgmdvx5uma5iszes6	3.15775670075762	1.69549779299581	0.6369331512021611	4487.328101027129	0.0
did:plc:h6tnq33ygnccbtfnzbyuym3g	5.30670535488545	1.21835365924093	0.8658527880835867	853.1812413864853	0.0
did:plc:h6vtwq2qkazjor6uykvdcurp	5.77638335362643	0.879812445028104	1.2748603949108948	577.7255705430363	0.0
did:plc:h6wy6szb5ixtgkatrviufo3i	2.84319139338379	1.35316574076908	-0.52036375124187	22773.7137142385	0.0
did:plc:h7mxasxv4l3llxvqsizhxqqy	5.03010508268204	1.12834654684676	-0.292503603095071	18374.234898204	0.0
did:plc:h7trurfpx5xcm3ds2ebged7r	5.85481239646237	1.08689741950764	1.6922632651737113	371.4949068730069	0.0
did:plc:h7w755zsybl3dkc2rs2m7cnn	3.42264994077362	1.09264908389056	0.527228847716707	3808.570933607206	0.0
did:plc:h7y2ey2wpplftz355ensjmob	4.05056192603373	1.52842263542731	0.8108177128463996	1095.751201658101	0.0
did:plc:h7yrq45q5c42fpwivzfdtckr	4.09114300701577	1.25096603063422	0.6473424631310792	1869.2978432455411	0.0
did:plc:habiuqbnugdg3ttd6vpwcxhu	4.05988952071756	1.73820260961312	0.559382007685108	2652.1893235217	0.0
did:plc:haewobdl75y3toi6wlucylcm	3.44415756379674	1.95188563018428	0.6659423247938305	2170.156716898222	0.0
did:plc:hanwqr72wgvujwsytndmapgc	3.31706167736534	1.81362145700045	0.7119879712756882	1534.621707405022	0.0
did:plc:harn5d7buu6izlvhwcso4blk	4.19572652477779	0.811356679606752	0.398803615706765	2952.60006317076	0.0
did:plc:haslg7hapjjtygedgrhqbcpj	3.50867657828112	1.37447166981181	0.3803755424595768	3979.4277508899504	0.0
did:plc:haunce74gn2rgk2puy4ip7my	2.62955912523706	1.48807304604547	0.516988640069712	6059.19261167427	0.0
did:plc:haygjcncktvuxu4g4xhl2zxy	2.91319979976768	1.68428691534409	0.563047115801901	2737.0775967009804	0.0
did:plc:hayhlsdiyw5civl3nuicyg3g	2.87871075153379	1.65804152951294	0.445621326015269	2400.64336783752	0.0
did:plc:hazuymtggrro4g2ay5yyxwak	4.3422969448428	1.43061974912427	0.6957864081776526	1606.164797584747	0.0
did:plc:hb3raerkppu3pw5asewrvdke	3.12176748595799	1.32732665776409	-0.249870453819436	20104.8260565381	0.0
did:plc:hbb7gsncuswdkij3tmd4fpqr	2.95736827648055	1.5499040123346	0.7100246496080623	2569.1408414610087	0.0
did:plc:hbcokuzjfkw22qnywjq5igyi	3.98091362378771	1.21513952351472	0.3613346564714431	2879.5979655326546	0.0
did:plc:hbf3sbzp6rf43rfruzxlwy6y	3.55919969597416	1.20198798749989	0.33134765119795195	2818.633415797071	0.0
did:plc:hbgagg3x5ixenaflfzsqhu6q	3.86925212995975	1.48998877982053	0.445868334543804	5328.26302259161	0.0
did:plc:hbh44daqonaekett5d2z3uzk	3.46220226891248	1.64413580936482	1.1249737061030303	2296.512624639169	0.0
did:plc:hbhrghblpxt7typdml4rnmzv	6.04298050397098	1.01611567470461	1.915865940875702	254.63531010442978	0.0
did:plc:hbnolyoguqxokg3jwqfurzvh	3.81811584446933	1.75724881444504	0.679984770519409	3901.80546657097	0.0
did:plc:hbpefio3f5csc44msmbgioxz	4.82927984788896	2.00872974789907	0.9662023355877349	422.5595535498302	0.0
did:plc:hbpod3kikoj7thjxq2mv5kcy	4.08514983785987	1.25311517742122	0.6153975675530413	3463.748826133031	0.0
did:plc:hbxvqgps73hvhmjtyqzthbcn	3.67677259622242	1.63845848162797	0.5272433305174796	1949.2937764431967	0.0
did:plc:hc5ff6o44vqml6a23j5yjwxp	4.44553806806352	1.33522726822238	0.331084955142201	11865.2136051574	0.0
did:plc:hchf7snsjutxripxcvwcgr5m	3.90656893098359	1.59541838993794	0.7629025407965707	935.8698641083027	0.0
did:plc:hcl4hd4zjslpt6ge5ovxgl4p	3.98647141817461	1.56511601812763	0.88943149659906	2188.36522833449	0.0
did:plc:hcqohoskd4khcrtjsaqx74zd	4.62684527450372	0.743168311189379	1.2019243805141526	922.8508564229875	0.0
did:plc:hd2wax3c6ut6tg4i6m6tdnsz	3.77842511284998	1.41769155924756	0.218321902936183	5335.90343910986	0.0
did:plc:hd6ibd3sos4g7fmkni6lq4vx	3.77082688007289	1.36484648380318	0.6860972748090178	2288.4101861395065	0.0
did:plc:hds3r6a3tiedq6xmzxkut2mc	3.37992840062813	1.39747120014509	0.7876853082149382	1977.4940949440752	0.0
did:plc:hdtdd67tey3jazpudqix4cf2	3.29476276291523	1.83903775382391	0.7424349091802619	1319.8557841464276	0.0
did:plc:he2xama3oh7wlimkf57cplwm	4.29225757347515	1.17820060015272	0.473918008654028	3076.124437938763	0.0
did:plc:he33tqmw2z4gdmc6fivblbjl	4.13727711531548	1.68859070828908	1.2964229879438487	1435.088730009839	0.0
did:plc:heakpiwhtjyqnroiwxbioxkb	3.65629502248644	1.82176347238359	0.6453363901607304	1023.1239079636341	0.0
did:plc:heazo4yq7jhzk44levfb22vf	3.76370619852543	1.59656290605736	0.726705829999609	2557.11783367845	0.0
did:plc:heotlguyxtzeln4prb4ej2ec	3.15497437253596	1.58102730789424	0.5664112731644769	2003.8558461807404	0.0
did:plc:heu6hpeuehn2hvrancaepvnc	4.49914261568614	1.99839274011895	1.6387827557006664	500.8807075217332	0.0
did:plc:heznftl3ulcxn474sajt7mgf	4.29578495859255	1.31555829853125	0.07287494290744805	12063.99237935881	0.0
did:plc:hf6naxfdtexsiwpaygam6pfd	3.33639170984268	1.29582082902044	0.425396686243158	4443.996427611564	0.0
did:plc:hf7trvvl2b5cfavrceaczzzq	3.39864151118741	1.75485352195134	0.7370013089549129	1477.6014384212988	0.0
did:plc:hfgzidec42n7usdnrypgsesl	4.4491664004512	1.24247583895793	0.7679099231481235	891.0811796560461	0.0
did:plc:hflfw54sizreaimh2qmcgq6f	3.99306301547442	1.42622679993042	-0.296496177118061	17767.8014852075	0.0
did:plc:hflpt5qkwcn7u43v6nm6gxct	3.26684033094948	1.75118332692108	0.682167812707871	1153.90520254029	0.0
did:plc:hfndwyvdxvtx33lmmchg45pr	3.02753651266102	1.84783605089965	0.640642509853489	1733.0255185601065	0.0
did:plc:hfoucb47nz3jcbc6332x73l3	3.33992205808256	1.79517923811661	0.4920964614881102	1103.831690101815	0.0
did:plc:hg25naekcuhmt4u6kx4m7bgy	3.35665132075961	1.62499539250431	0.72961751713725	2511.56296312454	0.0
did:plc:hgbbrqbcgh6vq342nvk367fu	3.84889087265875	1.70787815002153	0.6921990270519484	896.5479693525045	0.0
did:plc:hgbd6bdg74gsov6emsc2s2t2	2.8982197741448	1.46530516537249	0.41928907410720634	6855.523141074043	0.0
did:plc:hgewfimwkrbmz4zuy3zgoyad	4.27349525045648	1.59379777998435	0.76538200064489	4688.742958451524	0.0
did:plc:hgexor6sxi2koxwutejxp2fc	3.13550967941568	1.94303704266941	0.38803781099273	1948.6114788904	0.0
did:plc:hgklvp43bafibda3i7kdm42p	4.28870194347468	1.42122931888379	0.8709235176494432	1777.5182595306394	0.0
did:plc:hgmaqtzh5eec5zganc5pga22	3.29244401912718	1.5209033251685	0.238525544403038	4406.70638972089	0.0
did:plc:hgvv4lrwojomslupug2l3uke	3.79625218853481	1.24039071292468	0.5414402475348126	975.6277001117595	0.0
did:plc:hgztdsd7y4ckkn75kygqacv4	2.95674983507543	1.83626814200421	0.4333494693316397	3943.4204089825175	0.0
did:plc:hh3jhwgqtt5rys55twmfbn7s	4.88585883625195	1.25800879417783	0.9938804867539976	962.5607155343953	0.0
did:plc:hh43vgaqh4jkucr7sbjnlsya	3.79909752356123	1.33480877315297	0.6210438620248382	2540.9210685819216	0.0
did:plc:hh5znne42pulp2lwayqvgjgg	3.34110762383908	1.25811137259909	0.301987438478622	4434.08991043474	0.0
did:plc:hh6wccxdtd6xlhzbncqbyw5q	2.4121614710934	1.47218028007617	-0.100644398456388	10174.4859030746	0.0
did:plc:hhbwzucg7fajorjpnq2fwn2p	5.89846361073009	1.12177037877847	2.61157007969264	149.55430465162573	0.0
did:plc:hhl47scjf2yf67kyxrdna4fe	3.77529116654854	1.78028616164295	0.7939359890071801	2533.762708211881	0.0
did:plc:hhljs2vxwjqtqqvgnowujeer	2.81343105129602	1.4319853148725	0.628207754415264	5729.76749633534	0.0
did:plc:hhnktwwclwqtfa4h7lnhpz6w	3.70880151566756	1.38369013552434	0.33824316922657144	4719.005521211651	0.0
did:plc:hholhs3nin26qxaiymzujhb7	3.37908561879047	1.72469882471392	1.0107490806963222	1213.9631045716828	0.0
did:plc:hhpkpg3qerseil4o6mucddfk	3.89465455509904	1.858641270942	0.636085111153013	1064.655484500364	0.0
did:plc:hhr5rwkrx66edtfwuaqwihkv	3.87896552238978	1.97458744293923	0.6689134570558715	782.6344820379574	0.0
did:plc:hi3653ch3ayfiai5xkmfyedb	3.52059953241691	1.71267017977314	0.6761422234408928	1698.594588483613	0.0
did:plc:hi37lz7frafmsdozzxdnfufv	5.60169984082199	0.803431779314506	1.8689887793435036	136.96240256301772	0.0
did:plc:hi3ktapjfxa7qlorxx3afgti	2.28085564592239	1.33239757892599	0.03853915791413167	14112.204648658626	0.0
