did	duration_meanlog	duration_sdlog	gap_meanlog	gap_sdlog
did:plc:giyy7hvg6doxnk7nuuv6vucf	3.79570052447059	1.44487987584483	7.27964795117401	1.4806581894983
did:plc:gizpq65h3ajoku7htyeq462o	3.66664298949713	1.13864207710044	8.53559262346914	1.40498641479078
did:plc:gjep2ctuolu2wi3la2xcugw6	3.74421833357542	1.48516145478797	8.35252957725476	1.25669271708223
did:plc:gjganoguie6r3q7mfs36f3dy	3.60161249732214	1.68798239662695	6.91975343127555	1.94774257755134
did:plc:gjj3f5ngexkxrt2ur6ykj2le	4.77044456983179	1.11954468202098	6.97217469593589	1.78838206295658
did:plc:gjrp2wr4yreqxb6ciimwxnid	4.23518446775212	1.20117329761675	7.30039070681146	1.8731018195711
did:plc:gjvphdc3yize56t6vuz2722z	5.30782845572442	1.15754321445641	6.7536874562968	2.46431011114135
did:plc:gjwjmzvkhmql4y7disbzfbr3	3.46348416336389	1.56317435082552	7.27497235006162	1.93377083537382
did:plc:gjx26natnzqy7j6gcafh26vf	2.76039986577361	1.80470159773386	8.070345662508	1.5589891891742
did:plc:gjyddcupzsb4du7qkyr4uahm	2.56101430761242	1.35664584071344	8.20269731796723	1.3031288000214
did:plc:gjykoca3yryfkanoucku4ccj	4.13132532109715	1.63072116291606	6.52213198760544	1.75540140134935
did:plc:gjz6zltq4j2wl7wr5nevrktp	4.8341152006396	1.12905627315207	7.68698433443043	2.17465768492541
did:plc:gk4acfl2cwvtztn5u2yj5q5s	3.75193136008314	2.17246189408731	7.13005170768224	2.11252082437642
did:plc:gk6x4v2zebuildt7x77hnhp2	4.10047101043043	1.11807892935708	8.58709011973119	1.46238965555153
did:plc:gkaabrwpckp25gh7jisedp6n	4.33837043296977	1.26222998876927	7.8676530878685	1.65121274471311
did:plc:gkae64js4yhllm4i4w5golgc	4.07206946133097	1.62484376785106	7.86426462704401	1.7715065775905
did:plc:gkc6rz2iv7lfje4vz5wysa2v	4.51002950426596	1.69156758898437	6.18233536157665	1.64181216684575
did:plc:gkfcmw3k5ctgtp6nv36e75j3	4.68417562664952	1.29118440493521	7.66138926878221	2.10023722416849
did:plc:gkj4gb434ui3ywivfxd3utwv	2.77513490286886	1.7557554303651	7.92106452233639	1.71340060769939
did:plc:gkmyaujvjpvowpumofx4aukj	4.93732391020684	1.40726310062501	6.99362504001639	2.15817144584043
did:plc:gkozva3w2in7us3tocf7r2pk	3.91338983827003	1.33315179843359	7.97070580222049	1.673388598189
did:plc:gkww4tzpk7ymwmlc6gw6bqhg	4.21928047839586	1.49953778542098	7.53271257482827	2.19246692986571
did:plc:gl5kcj5nuukalz2ulnhdco6y	3.67471011294479	1.55985092912547	8.34580244734061	1.39960956892428
did:plc:glmxe4fbzv5zu4vblv7hnh4b	4.27709279977802	1.58183532706075	7.18901623792025	2.01733019409591
did:plc:gltqibcjhv6ezomih2x725zq	3.40788535541639	1.55689394439909	8.19395878539467	1.7400576433497
did:plc:glz72z3eeibvbfk7bplkncvo	3.96767787222731	1.08560423092902	7.08453577339417	1.44842985817894
did:plc:gmadlo75j4imqwzn2amaoqb2	4.171186974875	1.50164963968156	7.58193144371634	1.71576032222576
did:plc:gmam5ur3v3kcliqgcskgwrnj	3.81445224834808	1.47975020587416	7.57370305599694	1.95259771714047
did:plc:gmbex5m2bfiflfllbngsz27k	6.15998897311085	1.43631852706017	7.30685322594003	2.39883301732724
did:plc:gmclm4bnd5v4a35npar2eb6m	4.80577481223892	1.1774080925223	6.86521634225513	1.87388240097061
did:plc:gmem6hkw7nynslvktfkbhfr2	4.01842131851955	1.28354863608307	8.02040481676638	1.73283874743923
did:plc:gmfhxjlok4usycymqaytbccx	4.86680500984077	1.01551944036111	7.55421844119762	1.8640093358766
did:plc:gmtq43enz2mob4eec7helv2t	4.2458625771096	1.35349608899366	7.59514673071241	1.74976997936522
did:plc:gmw2x5cey6we3hb5mak4uftm	5.06826304311265	1.22580966983871	7.52295133122044	2.09286132511536
did:plc:gmxuipcufu6vy2rqi4vdyasw	3.55290787465213	1.4519321737999	7.53239236867206	1.859001244155
did:plc:gmytkzmj4c4inyevr2cb7cg2	4.05601467861631	1.59223334654981	7.23579421634233	2.0626676553005
did:plc:gn3zz2ng3cgl364r7z7be76v	2.94824167540864	1.44940338212829	8.53971468539523	1.58123954118147
did:plc:gn6gobiaj7fdiwz5egept34i	4.77372549550974	1.14530339205605	7.19700984382395	2.24015618469045
did:plc:gn6wx2aewyqojlldbkjmuia5	4.82042693013766	1.16535715398444	7.49568375999626	1.97657282894104
did:plc:gn7m3jfhgjert75c72klhcc7	3.81977509125001	1.4416404617759	7.97063706685198	2.11615935370923
did:plc:gnbjqh2fxwkddtjuxwt2wp2c	4.78823820110028	1.31600099650317	7.40599403569475	1.9793809314125
did:plc:gnhrmjxu3xihoz3yyrh2cnh5	4.28384849371617	0.987346633687348	7.54853070525743	2.00677781491396
did:plc:gnhs5galp3oj7dwr76oyakqn	5.08381991028067	0.976313467932475	6.87239701363958	1.83687341373804
did:plc:gnjwbu4tplur233jout6xdhq	4.41517835829714	1.22949070972858	7.74826786842137	1.88816564590261
did:plc:gnmvwraq2ktahom4kyqmzhcw	5.92383408265715	1.10528740995557	5.80301778638814	1.87322380135385
did:plc:gnr56w5cyzwfc4r56w6yqm35	3.41744288926952	1.48557585633654	7.99544267867679	1.65458471742139
did:plc:gnscwvz2i4ackl7eszdfcve7	2.90178887009291	1.79078543644114	7.94574935605749	1.29963261268243
did:plc:gnzbpzxvh3g2infwxtijkx7l	3.02235304429	1.69396776390793	7.96823679352043	2.04207419928981
did:plc:go3tjp2vnozypxgzx34xnvnx	3.96551956206596	1.4600277399183	7.38791560457183	1.94974722432996
did:plc:go4o63jmdptdvpl7a756i6at	4.42164368902674	1.45463424778666	7.04918306569015	2.12683625830392
did:plc:go5lxieon7jhbyrlmuamyxc2	3.96873474976993	1.26253483664749	8.01019145704862	2.00492363517279
did:plc:go5x42ygtsll3xwnac6bmerx	3.1459175252072	1.64725538666765	8.33952525136495	1.55264061867844
did:plc:go6o56easxjomgpp2xykzig5	4.29084990943815	1.46726671420196	8.53341398121656	1.62710534432682
did:plc:gofxzgcvbskace3jzjgk5uzk	2.97571378882524	1.51887560857694	8.08233844026799	2.08991777945605
did:plc:gogsdpcbm2wuxppyjanhy63l	3.41731437599857	1.58855091970299	6.97119596578661	1.51088702372946
did:plc:goi7tb2ptj7rm6xlkozlz4qo	4.50459392520131	1.16814157897734	7.16408264765489	2.32070815611469
did:plc:goj5ptuhr3efpwbr37wzjn3a	4.77208281588266	1.50899983601229	8.53580478850628	1.79720240259843
did:plc:gomtjtmyjbu5wsd6oriehktd	3.53571875474409	1.31296821313803	7.59650085554645	1.62243420085541
did:plc:gotweebzdmyvkv7vtfpqpftu	4.64562772192299	1.28787776948868	7.19112657090607	1.95346950155244
did:plc:govia2rhrb74i4lbxnxlcezx	5.47933764817428	1.38673723260607	7.89227223080844	2.39486966686553
did:plc:goxkioznugz6xikwp4kamdj6	2.29631508514251	0.831688560320937	8.62977052446226	0.669370718592987
did:plc:goxnblcu5gxlxfkmbv5vthif	3.8265488304011	1.58892318726999	7.49648258495106	2.07353915021391
did:plc:gpeovou5zrvrkl33qu4dzup2	3.31138739175764	1.7071431726632	7.92955015756355	1.9795794496922
did:plc:gpg4cmjwiuwwxtrfgbcrrobp	3.73342267096239	1.81530392757457	8.0012807494426	1.94538828079596
did:plc:gpgg4spffnsyhe5qxx7wccxz	3.78779094728968	1.47103046253437	7.94842840473349	1.70536317809233
did:plc:gppz77riaf5tdaashektkdex	2.74472490553631	1.17371822654807	8.22596219610416	1.25547489154668
did:plc:gq2p25bk3ye7qiyne6whnii2	3.40562673218866	2.16664851378719	7.45609825743007	1.74985212198847
did:plc:gq3ou4hfqj6f5aqzlgovbmcg	3.86644537419744	1.58418876957538	7.22421512288239	1.94327179010325
did:plc:gq3wcjhcyomb4nt2e3hoptex	4.34107013234217	1.80128380810824	7.65698454160794	1.51170755680163
did:plc:gqci2kowewtjmhvzqvdlcdq3	3.03384557816337	1.98786398474424	7.90350676658892	1.85491519364026
did:plc:gqhhxfzzmk7iyr2df4jvcnsu	4.74829847127168	1.05604253709534	7.66367834803575	1.7116751630388
did:plc:gqi2jmne7fkbigz7uaopri6k	2.95380160927748	1.36112553841485	7.91723674028253	1.57355882524999
did:plc:gqiwmqpny733loul7qp4bxim	5.56202490576534	0.626194224079036	6.3652633798263	2.3006710267323
did:plc:gqkmxpfcewm3lwebmu6xxgui	4.24638339738504	1.79907046433444	8.00845892538452	1.79446116206683
did:plc:gqlc3inxn7s2lrhqfxk6zbtu	2.92895473181883	1.79615987792783	7.83666129592054	1.96798926942391
did:plc:gqmrp2rnynkumg7n6lgrn4fk	3.4244975730046	1.51444926746932	7.20506102648431	1.5449947409769
did:plc:gqppdxlfv4owe7kftvairlvl	3.7427190971817	1.56190816799271	6.84847090915693	1.59262680888645
did:plc:gqztvxbk72thsfswarkf7wjx	5.61885433669751	0.934284896466882	7.32308339386982	2.17079502249829
did:plc:gr2hfeg7ghzjplhxs3lxhdas	5.02862041627179	1.36739122053512	7.07327652765564	1.94160221424251
did:plc:gr4mcf2ccrurha5nf5wukcr2	3.87582517112972	1.89649257073573	7.52241375884453	1.75705853261954
did:plc:grbxoakvdmph7yhsrg4kxthu	4.53568089983334	1.28300254721379	7.63206522975179	2.18918805674226
did:plc:grekgv6h3c7lsjpc5wgl2ui5	4.06991535568575	1.38092620353009	8.00001002042376	2.29214296730182
did:plc:grfpb4tlwdca4kkl2ffvpjy3	5.93920906195881	1.13003365609931	7.06086778901663	2.14031729651196
did:plc:gri3g6qstvtocs3przjyq2er	4.36564242382075	1.63526101795687	6.61718938065822	2.10300231470438
did:plc:grilnsze5jssmgjxvlcx6nwl	4.57261169144982	1.48044834796791	7.24995219147453	2.2628129021258
did:plc:grimhyjr6lr2zoeuwx3qnhcp	3.08239073121584	1.70200381289727	8.43167479173958	1.14847177116862
did:plc:grtgvitr7igsva6aqyk2ooym	3.99457790123518	1.81391644184425	7.48250550862044	2.0244589212946
did:plc:grtwmkxruoltw2dgce2n6ocy	3.54086346071507	1.58703360048537	7.46794824850863	1.51061877469107
did:plc:grv7jfmszft2sujc2luif53t	3.17863230327931	1.5190135526282	8.3335928020252	1.5906778820522
did:plc:gs2ym33xfn6guwkcdcfb5imh	4.11791658901128	1.45359706171979	5.94982822380603	1.57448421722028
did:plc:gsae73goau2w2licesuqloqr	3.79678366783369	1.71887890058066	6.90646144597854	1.85012846078574
did:plc:gscd4jphv4oww3yxyqdokus6	3.12624823477486	2.03835357218545	7.69133963198187	1.52883181323725
did:plc:gsg4der2oghdj2jgdzttf5h7	2.81023680323738	1.7369840941963	7.74365138012495	1.5658249373471
did:plc:gskjbv6ljujvkj3sezdwdnwb	4.0474658983222	1.18117967530773	7.65826808973637	1.31303439064531
did:plc:gsmjamkdgyvp33kfzfp3ihsi	4.52799284850219	2.02801008858321	6.08356161971444	1.78526304757601
did:plc:gsmurwnllrx2fth34uewwdbe	4.20803307976134	1.4413567791754	7.54260637273483	1.69215575977281
did:plc:gsn7j2wd3ze2mryzivhfxrwc	4.18621047016489	1.24255632682969	7.40069195108192	1.74253689845459
did:plc:gsp3slig2pts3xwfopkqhjgs	3.29775175477338	1.45167521340702	7.83791221452107	1.6550504080098
did:plc:gswbxc2k6wnhpxokusushqwh	4.41020506428796	1.54909787714415	8.09350327792484	1.55510502557879
did:plc:gsxnasbx2hjfch7os3cyykvw	4.6423582720311	1.46081618148953	7.02749624960659	2.35966163049304
did:plc:gt34ejj3dehqvxnmeslgxhwg	4.75829011023735	1.3189899985296	8.02033687495852	1.91103711326726
did:plc:gt446iisbjqvjsx7cwdzf6e7	4.12459543844377	1.61116767933543	6.91979060314694	1.98782376805989
did:plc:gtfoz7zxsnb7z4issysvyfoy	4.12537466218231	1.3631630322416	7.45892782002765	1.88980276451568
did:plc:gtnfvddcqm3dbss6ieqij2b7	3.98211164408817	1.42948665353651	7.38873915378229	1.82321046795074
did:plc:gtqxbnifjvtpbwkvctna25dv	3.79865182437508	1.67786491476896	7.60962153085292	1.772880019095
did:plc:gtt3x2ghymgqftsdekxvuppc	2.47399296587762	1.49130875265523	8.58657191012924	1.16318539899522
did:plc:gu34oamggkslnn65y7oidggy	2.51894764481295	1.60683911501201	7.80442131726861	1.70936632640787
did:plc:guayspsniohbirrlhpswt2xm	5.48604270599216	1.26598525280467	6.51746952183972	2.20451935488127
did:plc:gumhyukzc5tz7od3w7kxzx64	2.98602810979584	1.37261694985426	7.99000028335092	1.49181214438439
did:plc:gupnsablxpkuj772m2fs4vci	5.99866636301449	1.3172792960738	6.5129906740814	2.2809251505849
did:plc:gurq3gs373hcgah4qitusent	3.97011899688821	1.41520749692804	7.47835614586546	1.87288333547946
did:plc:guwx3tm6flbstoy5af4wkfwu	4.44622304703622	1.22669007291953	7.55719545309012	2.05431478473358
did:plc:guxvyr3go2u3m36ncqjx6f2y	4.91688264435831	1.09709936055528	6.93120492426561	2.0752850682424
did:plc:guxwlftw5fs4ocl4iyytpca5	3.65200493261435	1.49567651646868	6.73822136146272	2.12502875510304
did:plc:gv3g54dk6i26l5n2bltzmsse	5.22204851227448	1.29942320486589	6.57949767094233	1.46605581596248
did:plc:gv7cj7dtb7q6qbg5arsgzzob	3.15483110540555	1.49776800876952	8.39460374017767	1.55599243138998
did:plc:gvcdrhpotsjn2q6af6ibuy2j	3.1406028318796	1.94589478127243	7.29492366502992	1.8281388126876
did:plc:gvjuomng26ydk3tttinbuf5r	3.20287121403991	1.95549876619636	7.5202199575568	1.81144044434178
did:plc:gvmkfsytlgvgcwljh4dahfws	3.11897061098435	1.87153970351168	7.76726870357578	1.54632269724537
did:plc:gvothjjn3lsc6ydbx5ju2mcr	5.68272417708384	1.23859726712547	6.65943864805561	2.32279589609999
did:plc:gvpfwhg3o7gl2pkxkom5gsns	3.61898974632657	1.52052482237347	7.64473927236715	1.53034742925164
did:plc:gvpmyxlcqf6p53454xt22un6	3.1748925537919	2.00270909948399	7.78977892143135	1.76359679413095
did:plc:gvuqjldpp6h6zqw25uwmfj56	3.61420626013908	1.44648082380453	7.84634783186927	1.60594916232045
did:plc:gvz5sksv3sppah6dakbyqbw5	3.10839580079769	1.53126186880016	8.25735678331984	1.71067745703084
did:plc:gvzbjmglkfjmkxe3nvbthrpz	4.75483460588255	1.02167189753317	7.28219872253697	1.59080950363543
did:plc:gw4febwgg6zrz2t3llkv3of3	4.39932431339618	1.08021541048883	8.53920242466712	1.13460032738719
did:plc:gw5r63ajvkpsykplq6q7rtf7	3.30390907059682	1.3143648876121	8.53239142137237	1.60422480085222
did:plc:gwb5kzilmjx6iq6cbqe74psj	3.60736424201403	1.56686959834081	7.40924731465846	1.72323072701297
did:plc:gwbhfe3gkufxe3xxnmldftyy	4.33092755213181	1.53401696482056	7.53998642123924	2.13553369605817
did:plc:gwe2ezhjxfve7mg3zlf7f6ap	6.52657912039825	1.19488621947767	7.14434060677738	2.34008332199441
did:plc:gwe4xqtgfxbfupdzi4zzznu6	4.45495769164653	1.06465918890098	7.70649890481267	2.14302226805839
did:plc:gweyrbvay2ipj6corozyb7ya	3.49394656143254	1.49961553680081	8.40660473165295	1.54290016294719
did:plc:gwgnjmxcbg3wwdxfdwo6zo52	3.64433178930546	1.70872053361211	6.89402890494944	1.75816481284629
did:plc:gwh3ogtx2auuhzwd637xsvuf	3.71899798730399	1.64821489868158	7.52616629474233	1.71045047141357
did:plc:gwhpcfrnc2anghqgwgq3esfi	4.28826469850828	1.17676675648331	7.88559298599953	1.72571094885353
did:plc:gwtj35gkf56ustxptq2fk3bm	4.34674159460746	1.48458375245378	6.75843566837182	1.89735914558682
did:plc:gwwbnyjhi4boebe7hqwgojtb	4.88355178986292	0.887131022321334	7.07998755877356	2.12284477327018
did:plc:gwwxkssw53avo23ltb3aokz7	3.21343139151404	1.94274645275946	8.37717903300055	1.795041454893
did:plc:gx2hgmiykqdbji7nbmvrcsga	3.27052460187089	2.05903171430416	6.88488318086057	1.64924980075805
did:plc:gx3naym43fomswj3qydb2wze	5.3542173720034	1.14466603124939	6.58648564120882	2.23093381801511
did:plc:gxdius2iceuokso4b6vitig6	2.79963633606323	1.44065634492921	8.69227862332044	1.60300977795765
did:plc:gxfb472ezdk3zzpzzwzh3cf6	3.34933055772894	1.48554687026233	7.92062486241229	1.87952598789312
did:plc:gxjko4sixx2wjwyfwa2i7x2d	3.19868469281497	2.0408097721571	7.64386484888528	1.67355495097455
did:plc:gxlo5ujkeeg7grqv7mmubfya	5.50230933535062	0.642168329382384	7.2129681523787	2.12628190464117
did:plc:gxoucmstc4loxpbxb467jo2m	4.10290143265188	1.54945145362388	7.58701744866552	2.08205112002264
did:plc:gxs4nhepiqs3txjoskskyxq3	4.66365525060258	1.4882727312301	7.76688940840009	1.69062210477436
did:plc:gxwvx3qpzmcz3u7fhzamdwgy	5.06369923050883	0.638612640042544	6.95869653286694	1.85662597790188
did:plc:gxyiup5rh5ecsj4yrnv5hlg5	5.39025438851823	1.01514123157027	6.98576918326583	2.33806606176438
did:plc:gxzfpc7sx32tmexzwncnrtyu	3.69772901630888	1.62149540740618	7.73306453786351	1.7763968053891
did:plc:gy46evvenrho2wakh26ekotc	3.15884476519753	1.7768922362115	7.56583959375042	1.64091536751366
did:plc:gy5ykluoiyc6smbv33kdtmen	3.71261468501067	1.23182212859981	8.11258229232839	1.7312903075286
did:plc:gyc5jkm6etb2iz77hxce2mta	3.90954250543495	1.37903804453496	7.81786498007387	1.45070353045956
did:plc:gyecrku6sjy5bt6cqpigk5k6	5.36769621608188	1.54412452147904	6.55130509918234	1.6158763464793
did:plc:gyi46h7mc7m6f4fdlzeke6ld	3.60861366033274	1.59915669869883	7.0205039768989	1.9387209874429
did:plc:gyj5vcy64o5fsfsqz7i7j3ga	4.01910223967479	1.47735065735352	8.00319717324187	2.06918278531501
did:plc:gylplyocpiobpd3fqhi65owb	3.96919028697975	1.17747831446756	7.54260672853579	2.15487237510153
did:plc:gyma5xavcp3hfjpefowcvkrw	3.93877620189735	1.4890404699316	6.87568315409224	1.53092004362957
did:plc:gyn3dddwxjo2kr4fb5ddk4xh	3.01779845837396	1.83794945205364	7.65329564609262	1.54293711212813
did:plc:gyon34nzg2mivmui2kyb65ua	4.67304827564759	0.837382779589645	7.30612403978362	1.86041330739378
did:plc:gz2dgeq575u33yv6jserhu4u	3.98748509481621	1.32714514919948	7.01945299011095	1.67221893633374
did:plc:gz3ircklkgvrqpfxfhsi7aui	4.05397377128956	1.64825971437577	7.6333119125781	1.85241649986585
did:plc:gz4xrmqubp5olirwvif2znre	5.34254102314025	1.36275278319533	6.65868161101662	2.02553867184409
did:plc:gz7qcehryhytdpduduqyb7sf	3.85587144903476	1.63383449097537	7.3125129229181	2.32233164023081
did:plc:gzecoxnzgh7pynfuc3wuigo5	4.19377057405752	1.49497243455055	7.67640050366073	2.22128214612279
did:plc:gzikbcrvxv4ir27klf2jfgf3	3.91183290638014	1.60555444469132	7.43937112823884	1.68165531405447
did:plc:gzkjwvv3zx7aa5xa67btwfvv	3.37015563319478	1.90141348999945	7.23362487547839	1.66185025281751
did:plc:gzm34x2cmrhmnbaatjamz5gp	3.33003419671163	1.52658015865387	7.87098361085699	1.63551285014638
did:plc:gzmxhmo2dlx4oczomgdgzbx3	4.89231400109619	1.38579700325135	6.83139717174367	2.27488698302248
did:plc:gzsecc64ziiksmesjbgmbuc7	3.59619175813078	1.51870157146513	7.81135977956329	2.02027105208719
did:plc:gzvu2t5wocwkcqw7x67nyvkn	4.47558553745465	1.20840466990163	7.33687031660343	2.23261712986998
did:plc:gzz7m27udqspuplqihbhszrq	6.22308807907076	1.04905943068858	7.30383562002299	2.46138992941214
did:plc:h22ngwko333gxnvowqxiaeau	4.72485685253839	1.27886558881895	7.40456774627575	2.05648694521486
did:plc:h256lpnhyv3mjoddkxrr6jzg	4.78788205663384	1.25292237238039	7.10144858564709	1.85029202906345
did:plc:h2ataqkfhejqhlkmmdknshxb	3.13948848251116	1.52395503567847	7.37110203439337	1.16507323982379
did:plc:h2gezylgbisgllvyu6dxcsgy	4.49322006159789	1.09472130243827	7.69622110411133	1.63230381844104
did:plc:h2h5rldvdjlxuwlt6ma2kdie	3.82030673276603	1.4600394695487	7.37405592057909	1.63499504205663
did:plc:h2hpnsjeoqb7h5upp3k7f6v6	3.49553165799914	1.57857812982722	7.85937528509053	1.53989893768606
did:plc:h2ktnbihbuefxdsdnpjg72z2	5.69893039994675	1.19938927632814	7.13050618071605	2.29337990745337
did:plc:h2ofr6saxybmnclw2a2eq3tq	3.99618309408464	1.47655329808699	7.77285138701226	1.89607559085695
did:plc:h2q2m5hqg2yqbiykgethap52	3.75317619884762	1.4939204325316	7.64665979409746	1.65845784226514
did:plc:h2s3iddbmphlcwiqkdvpiilk	4.64736903833026	1.28061143896252	7.03625439744261	1.83324708029562
did:plc:h2vtlkdreaatwejv6so33zls	3.54575164856857	1.85759076818168	7.23228563042342	1.66556452064434
did:plc:h2z7t5bnejef2i4jfk7fbttk	3.99682887147123	1.59474310327554	7.19430276885094	1.70809572138307
did:plc:h324e57jrszrqpjqd2m5xrb7	3.6161335590279	1.37158584041949	7.30661087412316	1.40132140458542
did:plc:h35nqlp3i6pl5ksuyt3wusir	4.72020529920018	1.00912196006622	7.37669953683779	1.84821876112171
did:plc:h3ftgqa6mmcg7wewegts4xyh	5.00843721484507	1.09286267940232	6.58637234107815	1.75441534203316
did:plc:h3ghzk2bsi4ratxumqgjix4c	3.85396491389484	1.78658740704802	7.48564312290623	1.99650298428352
did:plc:h3hgjsfdua2sjmtf3n4lbi46	3.2779630128597	1.39710315647365	8.11375264240524	1.87728943726019
did:plc:h3iqwn7dqdsmiycwthsrufnl	3.65356175766222	1.76991545391938	8.05907808971518	1.05301511884644
did:plc:h3pftjqbnanemd3rjdqncbjs	3.53038411526714	1.69515780977668	7.3650997469195	1.52227882291224
did:plc:h3u2dfz7bv4o5kjvpnz7467u	4.46537713917952	1.06673910837092	6.97266224441337	2.01217663589302
did:plc:h3yt5eogd7vrkfllikrbt5zy	3.07028938743886	0.859344591181737	7.68902496393394	2.06199321562331
did:plc:h42hantoxottpnncz5vvsisq	3.3480479514991	1.88481299222261	7.45928972802787	2.00900051019464
did:plc:h42pbw4wdbe2exygjncop6co	4.4742712364725	0.839838620266404	8.18898960533055	1.50288708984033
did:plc:h45pmqm4iu22n5z434op7pvg	5.29097515574363	1.36193759016101	7.06297151350099	2.73920691600227
did:plc:h4eedgyoxuoebe5nsi6nj7vi	5.48270544675118	1.54063608045469	7.58264983009875	2.2493341347082
did:plc:h4hppn4ystdk3lktxwv2zuqd	3.47710810973056	2.07894100078416	7.47350153935421	2.07941846941022
did:plc:h4jcy2beldtc7aq33uttbkwv	3.98661392129953	1.8670686596444	7.08132459873778	2.23967296740321
did:plc:h4mka5ibirnj76gryy3fcq2v	3.95386103986692	1.46586069988374	7.43206337781869	1.76748012198461
did:plc:h4ozfw2jllzqmohjdxayaotm	3.6421219173012	1.47730350503961	7.94464511943017	1.93625123114082
did:plc:h4p6hiutcwczx4bru3zsb3sw	4.26670438566271	1.30190223258877	7.38855046883312	2.00391391180621
did:plc:h4rp7ugehpefwb62y2ncrx2o	3.17988889094257	1.75496404206263	7.82045035005327	1.51437813108127
did:plc:h4rrlgjnfurn3bmgvov5z7o7	4.72942653646749	1.29822745864886	7.75021498768049	1.67298138768627
did:plc:h4shj2royozkmkfkzwryy6ew	3.56699852986095	1.22837331451777	9.25154345359407	1.01968046413051
did:plc:h4tca4rkkamkvzalwd24jebg	4.29741382643247	1.41584821359347	7.56489530884135	1.61496784192114
did:plc:h4w3aa3j65h5wsk6alh4eu6o	5.39132979727869	1.24992939558376	7.97399994768882	1.93316244283083
did:plc:h54hvs4hauod6oa6i5bohoj6	3.39898956348194	1.67956614270673	7.26768399216274	1.62471959087901
did:plc:h54uk2py46v7pm6z3twvs3uc	4.92269111533781	1.22961246790406	6.29138387729421	1.46713003799502
did:plc:h5bw2fxwzhfzcdaadecg35tf	4.58029455583175	1.18947186143807	8.77940708403063	1.61695262997432
did:plc:h5dtpf7b425d6miqv7hb4rtc	3.64466229911905	1.72603502483949	7.45260727836995	1.70741834717277
did:plc:h5gy7adwhn7nweb7gaurxu7o	3.59165541917981	1.55447459226349	7.51518961794013	1.76874137179951
did:plc:h5nhs6u7437zrjtprjk5ask7	4.57441449853379	1.81170620010846	6.61691057799538	1.85938061653234
did:plc:h5puvfxncitkez3l5iob2jat	3.41849657661123	1.62342384023583	7.00641942327601	1.83107350935567
did:plc:h64lifwhcd3nq3f5u2xsl7lk	4.13365621844475	1.13827091943771	7.46575365302606	1.91227465637041
did:plc:h6dpxfmdaqwrfh7gema3sksz	4.14607696935941	1.30214221814705	7.4216673721491	1.91853503339079
did:plc:h6igyqttyjmkbscylf5hxtc6	3.01471130939992	1.41118401492088	7.57306498537767	2.01084359844767
did:plc:h6lbc3qiqobx7l6w4p66ji4o	5.58989756197883	1.33065846228904	6.77665494459809	2.10139511939458
did:plc:h6mcdjqu23zu6fipb5b3spnd	2.93226559029804	1.60574325747806	7.65301687758044	1.47660670519568
did:plc:h6mizct6tlerjifb2ovjahjt	2.86157124367124	1.49829933955529	8.78232672449658	1.34674685614236
did:plc:h6rf3mkhabyp46bcf2hijwkl	2.83937671432853	1.68211006895992	7.17533154640301	1.49419244880256
did:plc:h6skojbjyojep2ecgelwfzji	3.40922768293412	1.79253840658212	7.52364379921324	1.90587362268164
did:plc:h6u3oyg2mgkyauiiijx2hxbh	3.94340120111505	1.60127522123935	7.57186129173001	1.67727906500448
did:plc:h6usuglekcsomuciim7ywe3y	3.60095465653391	1.48283549658639	8.54459202162647	1.61068226784362
did:plc:h6ve3v7kdsewsprchiu5jlab	4.14075353569583	1.66281592864324	7.41959536536602	1.81126970992747
did:plc:h6xouawngwws7ozzjpxufyf4	4.18047074747091	1.24739042515271	7.52948894699349	2.20665383741335
did:plc:h6ymwhd4blv6bapt6vyues66	2.91428680151459	1.40548620331259	7.86737040866115	1.34619674570677
did:plc:h75po6u3v5sraxp2yrd5ysqg	5.68546460158521	1.29215497533847	6.7810427190539	2.01031476442068
did:plc:h76na254atrypanoly6v7ukq	3.79041922504761	1.91504883758872	7.91609114763605	2.0708262218242
did:plc:h7be33aibdx4v3rwu66shpwg	3.42942485264502	1.34387974784516	7.77041695171201	2.00297342202981
did:plc:h7c4by4ppxcv4psonlc4srlg	3.27643081399536	2.12519155771408	6.93156042827307	1.96018352366154
did:plc:h7mldfndnqu4cqdccjyrevj6	3.74289015430699	1.55292782548213	7.56268072522808	2.36645585680756
did:plc:h7q3kb6zdup7ipteod7igga5	4.02284656819168	1.45653685221866	7.63383611500835	1.63238071862508
did:plc:h7shkuq6sn7v4ftvbweujtlc	5.37482760891077	1.10285396343556	6.85345593402403	2.40853643236227
did:plc:h7tf4eshh3jenvirb2yq24qo	5.29891700043154	1.19987431829346	6.31940544565003	1.84289481627588
did:plc:h7yrr7ve47i7h6tth2pp22vc	4.19933409853667	1.22355164825823	7.46902437587274	1.87871393956351
did:plc:ha2nfgiomhazspkpqbngwt63	4.21889544564765	1.38928232263276	7.56279212326836	1.55258019641893
did:plc:ha7bah5fvrfkm4a37rxyaaf7	6.00295033910445	0.978407512169738	7.26379701232939	2.8253647332362
did:plc:hab37nnhxgomlf7y2potklrk	3.36614940650813	1.52759427100211	6.99976301244067	1.77365778747201
did:plc:hac2hxjakqotq4sa4wjb6rct	4.18532746617434	1.16531626762318	7.69516035098765	1.47041691802245
did:plc:haibkiq7uiyvuaglnj4r3gem	3.31489421574563	1.62619490646694	7.86522242007351	1.56900862140882
