did	duration_shape	duration_rate	gap_xi	gap_sigma	gap_mu
did:plc:nwlagbosbjswcd2vawv7fn3z	0.539770677810331	0.00305024334353294	1.1425900842336838	498.136022855258	0.0
did:plc:nwmcxixwxmmjhecjruzbprzt	0.769251946361866	0.00435717369299728	0.6750854536393979	2003.2806001588522	0.0
did:plc:nwmjozizeetvlgtzftyhyzj7	0.746018538132417	0.00240667034668009	0.8807618246665136	774.4762086888508	0.0
did:plc:nwnfa4tin7jaqxbjew345r2q	0.672490384817081	0.00484012914783118	0.5774850967003026	1095.9127960383057	0.0
did:plc:nwpjdcm5l7casln2vvurvj4b	0.615192953727878	0.00394780982077484	0.6814818397062034	685.6597988093288	0.0
did:plc:nwvkuut2g6hqpgp7x2nljbqw	0.710282710819027	0.00408570606851988	1.4476852176159594	861.7131306639668	0.0
did:plc:nx5lvubxyt5thwmmlfo26vos	1.43660005604793	0.00609947183532534	0.768704144308632	1930.96279319435	0.0
did:plc:nxm6a6uzefamxwffbc6k5vzq	0.568110788345182	0.00399805725360419	0.4472366872270981	1691.6466093557094	0.0
did:plc:nxoip4ojrilxyfz6tvr5tjaz	1.46406214324344	0.00412438902892509	0.0739264380318118	796.943714588099	0.0
did:plc:nxrwpxbz2hfubouh4ejk4jpd	1.20583859040134	0.0041140683781264	0.3067044718332305	2431.8403860032695	0.0
did:plc:nxrytaatoehyglfmao47pm6v	0.821822679592038	0.00278311524719322	0.7874989551357113	1499.1422998247124	0.0
did:plc:ny3oozqq5glnug7lzlu5td6h	0.735969991200083	0.0042746226655141	0.614932229807825	3496.87530352666	0.0
did:plc:ny53duurk7u4x3kp3k34metp	0.51853642489869	0.00226216183072978	0.7871810061264708	1099.2154243437913	0.0
did:plc:nya55n2nu7qmvtbq4wqjzdmm	0.56814487846461	0.00396370120120853	0.556853885380858	1258.30237917794	0.0
did:plc:nyk52loralmpgtmpqcm2iq24	0.555363175699877	0.00209169944051935	1.0136698106871185	584.5121982209752	0.0
did:plc:nyryhrkkglja6hz5f433l2sv	0.707646266032879	0.00382266483340397	0.9427276608350164	1261.631364176761	0.0
did:plc:nz2sf52egydtdfhrnnshgcja	0.496997985349131	0.00359617014734319	0.930215297571038	1459.2759691584508	0.0
did:plc:nz3fcalvem2r6n6wvxmmn4om	0.740919247022324	0.00214602929059204	0.5612273125191467	276.0336141855928	0.0
did:plc:nz4k57gn4j7x7hflejxcuhqm	0.778841391560873	0.00353322722853817	0.839296840600986	1372.628556901173	0.0
did:plc:nzbfbxumjisd2ky7oobex4l6	0.850467675456018	0.0022298734675291	0.8011128226115486	622.1605087230766	0.0
did:plc:nznms43b6lfaluzc5kmgaxja	2.39472592309806	0.0103418907575051	1.063841628803132	568.2452612827858	0.0
did:plc:nzo4jahr5pn67lywupusyzpo	1.31994769260153	0.00743382825918715	0.417708430336856	2943.39294034672	0.0
did:plc:nzoq6keb5a7vt36e6l4i4eiw	0.711114362915252	0.0033272683055861	0.9233815707690106	599.5064207341005	0.0
did:plc:nzrhxxposhcyj33g5fuqg7gh	0.693572050119167	0.00201655225392067	1.0678273251816368	651.8171849060602	0.0
did:plc:nzrsvfi2fwqm2j4274albud7	1.54196315303672	0.00399769095980066	1.0443470124026148	225.98144398513477	0.0
did:plc:nzx2a75gmnbvuogn6pskyc4u	0.62422031777382	0.00617605496944552	0.502535581764033	3086.1223597774	0.0
did:plc:nzyf4iclhd5gtvrwnuqdi7sk	0.765706259426503	0.00682121220053547	0.842250182099531	2225.4090044514714	0.0
did:plc:o2c7msp5eutiqdc3vqbnlfrm	0.523449754252535	0.00363125272317353	0.7390195586593499	1453.3120162147693	0.0
did:plc:o2cxephmi3eeavm5krmllq63	0.773635778673803	0.00242079069864925	0.7943220245880463	855.2543181242072	0.0
did:plc:o2dz5dqkt64fdbvnutc4472w	0.842783040414875	0.00524641696264228	0.7723435370548121	1059.8100039819012	0.0
did:plc:o2pvddpjmpiorpwvnusxfj4u	0.686027581189024	0.00387002183823547	0.7484639738189536	1004.98560158316	0.0
did:plc:o2zb5jx4vbpobojar3hegbyw	0.734424399047769	0.00629920849105527	0.752988211251076	5382.1528113502	0.0
did:plc:o2zmvll5ti7hnlaongow46ww	0.747575315501726	0.00581136662491058	0.7549621142619601	1998.1523009007974	0.0
did:plc:o32czr4lvcqem4bgwlhpwpdk	1.25680470667099	0.00394082136244462	0.6253689381736306	439.28548896764784	0.0
did:plc:o33vfkyixpapf7asqubls2j5	0.627528858979669	0.00212391916905306	0.6130978518609189	459.1990915309179	0.0
did:plc:o344cybjyr6bisg3ufgstjbe	0.801739721920736	0.00362413526122844	0.5986340934084766	2961.137001942704	0.0
did:plc:o3aypkxnhf6vnvcvq224q4ux	0.677268463280683	0.00250266859907224	0.8619346930470705	1394.5223300350178	0.0
did:plc:o3cgvhlhge4j5bdw6m3iqz6w	0.673534098822978	0.00507582574650972	0.5889726219508329	1718.899928737354	0.0
did:plc:o3drh35bsgjyfk666chtffpr	0.72469099262053	0.00644516163058819	0.4968193983528251	3372.7350780767056	0.0
did:plc:o3i4wv4unqfw3a3cbl62lmvl	0.629746206198146	0.00528346120748919	0.728754382383208	2183.51273168305	0.0
did:plc:o3jz3pqfgsimuhvni4tqdwue	0.771870997502349	0.00454483024643346	0.8273534062222758	1032.9451743711559	0.0
did:plc:o3mjahfbd3kgzpud4wzr5pfg	0.676978095605494	0.00352457012573333	0.643353170172133	2116.40259254288	0.0
did:plc:o3r52v6sh2m2g7lofj6fofyf	0.590954667235321	0.00361606212891813	0.6876371282601004	1719.5648435428004	0.0
did:plc:o3rtkiawi3erdbs63wbulfdb	0.864876775623913	0.00284465988408785	0.5528716950115119	1267.5766378514552	0.0
did:plc:o3ymsgkhnbgtcrxwx6vzzmw2	0.787330986273006	0.00282081835563788	1.16249134956327	504.0036922680505	0.0
did:plc:o42dg4ba7p7tboq2gupq6nf5	0.592192161179866	0.00427947725809627	0.5050331459330225	3317.4422451784703	0.0
did:plc:o4aisu4vcy77ffdsmq3lwars	1.46062010940441	0.00675342434494889	0.7146424660349692	4990.387951666039	0.0
did:plc:o4egjru5gckvbuauz5ahskqg	0.816922197524499	0.0123480899861762	0.2318093701886915	5391.587186761893	0.0
did:plc:o4h3xvryr5qgdqg2zjmiczwn	0.588142400949681	0.00359562489760806	0.7401163015140266	963.2165281898644	0.0
did:plc:o4jbvvcrjspaa56kacxeyyss	0.447293933696843	0.00277813278334236	0.629353175982906	977.231171775562	0.0
did:plc:o4jlkgqmnz7ckkk2ync4savr	0.709821239870034	0.00241220595238627	0.866119987579269	789.9228583412743	0.0
did:plc:o4kwpag2v3p6qd3ptdr3bmtk	0.472976168447808	0.00210139337507631	0.7452730301085827	1400.8397423826455	0.0
did:plc:o4mzdlhzqh2c6w2inn75h6zf	0.591089037672105	0.00486611135901087	0.6584116284199734	3241.4171867929244	0.0
did:plc:o4re3qoxvjqooqutvimfwqqo	0.695607120026943	0.0116118223473755	0.497842254179154	3322.44853934809	0.0
did:plc:o4s55v3tsfph6whswxccpsia	0.482035461157537	0.0041810692579088	0.6970098119949814	1052.2889500151455	0.0
did:plc:o4urbe45uw3gto2hbsjgjitr	0.88406770157418	0.00371130273062299	0.8284293140024057	490.7744494981314	0.0
did:plc:o55yfm2xwywdxn3jsgcsv7dr	0.633263075976019	0.00599497067652832	0.6747287231199641	2318.1784926755918	0.0
did:plc:o5exgt6gniampdauygxutzq7	0.572410694969487	0.00211945154850853	1.0607350638022641	689.3700592332909	0.0
did:plc:o5hfbialcsb4a5oyy2cenkbo	0.623327383130798	0.00475097457537817	0.5473232105571617	2901.106793177291	0.0
did:plc:o5j6nqyuxiopjbd7md757xyy	0.56843261125861	0.00350650977156374	0.7194292557258604	953.5223332894739	0.0
did:plc:o5k7xz4ilgnqnbwzp7rye2qc	0.546507893194422	0.00552328332320388	0.5385840963441395	2972.209038815038	0.0
did:plc:o5keevuxyhzyh7kudpp57qdc	0.515881013544777	0.00321798618903177	0.6585403899487859	688.5417949835586	0.0
did:plc:o5mjjabzvq5c3pfixjzrxrge	0.704150322224554	0.00485606391358721	0.5425301209520792	1810.017730952424	0.0
did:plc:o5v7myxbjv7262p23h4bddwp	0.634971274691756	0.00354332695874847	0.842322360339009	2163.97889046049	0.0
did:plc:o5whtazejcwnu56qqshs7pkb	0.515978688409678	0.00391821593158565	0.919611796237198	1092.8490766557936	0.0
did:plc:o5wucfqkm45riv5fwcfwfurj	0.72017673707654	0.00515682160906759	0.9819541385633832	1226.6860434748075	0.0
did:plc:o5yjdq6v6y556vpctjnz7ee5	0.508713594281074	0.00376859737296913	0.6774092361166256	1209.116322186662	0.0
did:plc:o64jjduo47pwhvlbpujs5wfn	0.680871617825503	0.00444847714778354	0.698501794264776	1250.4240899949993	0.0
did:plc:o65oyo65qk6x4h3cu457qu6q	0.653153293335418	0.00204515165288676	0.9592843728167038	810.9789685956862	0.0
did:plc:o66tpxj5t67n6ezykpkgpqb7	1.42101351272859	0.00583405222120162	0.688283942221434	2715.4678877191977	0.0
did:plc:o673bdks5uw2ngqmjijkdt7y	0.640401843213486	0.00423834676814747	0.648327714272354	1515.25975252176	0.0
did:plc:o6b6p7w54st6r7ze6nmjv4it	0.657965018694735	0.00203854948833931	1.0796657905332225	548.8202377438305	0.0
did:plc:o6dff63taly7bjghxylwbw7n	0.719020708542636	0.00580482022675731	0.475192499000767	3171.09623477091	0.0
did:plc:o6hpb2kg4hp5zlivdmcr57k3	0.827941760519345	0.00419745029702706	0.552736177621663	1889.49394593869	0.0
did:plc:o6jc7e5loegnyjj3fmlil2vz	0.6353671199552	0.00333085939045621	0.7305884464091665	694.2514066999347	0.0
did:plc:o6kyyrfpk4zxjrrnkb7433jp	0.64692074429289	0.00257806943521664	0.775368714641921	803.9949273401622	0.0
did:plc:o6m2ouu4z2wabu2w64affso5	1.2857127549811	0.00386144271828367	0.7862769185151078	2006.2891332949844	0.0
did:plc:o6mifrhgqhn3cgvkbi3m6akk	0.556666397568759	0.00328812238046928	0.9583756439637857	1219.5539122222037	0.0
did:plc:o6n6jqwkpsy5tgktdcnmodms	0.617282991883838	0.00352868701975541	0.7067302470042723	1416.0445936855492	0.0
did:plc:o6nsq5343vbbuqmupfh3ypvp	0.682032278991266	0.00252116303694984	0.6857898240895316	836.6268738776639	0.0
did:plc:o6rh2eed635u7axaz53wqqz3	0.552572976039288	0.00264887910624076	1.0769438929923592	2459.8775536314506	0.0
did:plc:o6sslwdtdpgg4akru6rd53nk	0.416000121828356	0.00210723327090157	0.9278272005232576	772.887024529551	0.0
did:plc:o6tvrytmdbhwguqldgajyo6z	0.817954768003056	0.00259745710547578	0.7228699404329549	548.9292437796654	0.0
did:plc:o6zqjo6m3pfwtgzmozdlvqw4	0.684773908026773	0.0037729764910725	0.7963091842592375	1016.8257143322595	0.0
did:plc:o73rp7mhzvoz65pwwdmp5nu3	0.61339110553431	0.00455866564899997	0.64586015342382	1332.24975675035	0.0
did:plc:o7apgngjixoo7ot3gmii3isa	0.816678392318539	0.00468625196934962	0.498289473907162	2640.30326664739	0.0
did:plc:o7hxjmont55wibjnh4d3aksr	0.593558401034773	0.00315133797092521	0.9293286383824009	1315.2384337197832	0.0
did:plc:o7imk3abb3qjs3yofph364si	0.752132885552093	0.00534790283641929	0.6968731646308952	2827.837904433446	0.0
did:plc:o7n3vsfffdanajiezpqxskrz	0.621769827339251	0.00377073521524097	0.8606325357074622	1505.6301547382345	0.0
did:plc:o7sgyhqua2yqzy5ncqnebh6s	0.747456563182909	0.00503176657929541	0.644901757029671	2974.20703980194	0.0
did:plc:o7we2mahd7jpxzfqzvhrmpgz	0.695852837554145	0.00388426338759127	0.7346403223285626	1306.6984122410122	0.0
did:plc:o7zieerauofk2jczth5bwnkj	0.715330503010577	0.00387990923294736	0.5625602973368509	1378.282252199772	0.0
did:plc:o7zjpcwiwxrgfemedafxkmoy	0.468473372941899	0.00246555098061695	0.6233906473735729	4333.1964150642425	0.0
did:plc:oa3zfhx3sm2ientc2ehsdwda	0.748673266931257	0.00351590498888162	0.8774711594470391	939.4336781227951	0.0
did:plc:oab4qkoiz6aj2rci5q5pi4w3	0.587772958663835	0.00320587161597946	0.744095098960683	2241.9852858576	0.0
did:plc:oad34rndgrslyl32ah7jovei	0.787259472477192	0.00337000799629174	-0.214907044886831	11417.9435268027	0.0
did:plc:oad3jg4qdlkv3danpeosfaiw	0.631071836115289	0.00444445566189302	0.624061543214986	2046.8860137235088	0.0
did:plc:oageechq2gcpkkqcduwclsnd	0.541319867706541	0.00366048923047163	0.6684494929037109	1182.0940485872723	0.0
did:plc:oagrx5zsyzhvqozscshea23m	0.58516451865705	0.00458332056746955	0.669331208339261	1703.6567994909362	0.0
did:plc:oahsamdhwmfn6jlrikxxxern	0.472835030331645	0.00344237977978003	-0.0850741661244277	16525.5503958239	0.0
did:plc:oajikjrpxtmyxnsx7jlghrv7	0.392491442816505	0.00208732854336055	2.262101731176524	281.4179499574663	0.0
did:plc:oansri545fo77wphf54cfniv	0.755481753889937	0.0039563229818521	0.8627190289630726	1177.4785179400048	0.0
did:plc:oaoygcyev7hh7a7rjmsk5t77	0.736880594908479	0.00355210978582414	0.5668488725112308	1392.8997881018126	0.0
did:plc:oaulxdcewbiusosaessmygpn	0.628416210153783	0.0051095789848446	0.6148403446787303	1856.554981977992	0.0
did:plc:ob66fvllvvsumuqgin4lxtst	0.602836096523982	0.00303083269508898	0.8057376376176149	911.660368498414	0.0
did:plc:obgilrx2oqu5fynwdjdex3a2	0.810750011219331	0.00210655880557272	0.945581216278615	1112.953208677999	0.0
did:plc:obhsg34xlepwgsjc6knkxq6x	1.35870543293075	0.00598308447211564	0.6532397686776459	3130.0570628369046	0.0
did:plc:obstztalc6dsf2l4z3mk6weu	0.492994504321317	0.00563602534712409	0.267550055337342	9042.37071830636	0.0
did:plc:obt275blpc3ntdigm3gmdz7m	0.841672546685042	0.00343301078160243	0.7914169357620516	875.9845366515319	0.0
did:plc:obtmgvycetim4jjhdsaiz5lf	0.817257939657393	0.00461310010429922	1.0330700346572537	749.2980825516566	0.0
did:plc:obuesk6cyvevvaidcnlodogk	0.827651457724287	0.00317288738545871	1.1417870539096477	711.4780998855595	0.0
did:plc:obutdhl7o3tauwrifyyh6nf7	0.780203887224368	0.00446203661326489	0.6944983463860736	1736.0605329350708	0.0
did:plc:oc27rjm5tbfjuresfooj6xpv	0.649495546589962	0.00254597321553742	0.732131590084661	1197.1520447537052	0.0
did:plc:oc3lningkbufiwctjv32yl6d	0.823128904323258	0.00387823932522058	0.8766644205333954	952.1490715537484	0.0
did:plc:oc5k2vurdkqlawt4wwk4dhku	0.730521205152738	0.00559160166929716	0.6796017911552658	1560.9539736414608	0.0
did:plc:ocdw4xvazxmeuxbl4iahvapg	0.712118481706438	0.00583523891316142	0.6759966962996413	2688.3384681152443	0.0
did:plc:ocebcm7nmibwkxbuj5k3ukba	0.569797710963927	0.00233471243073514	0.8412538890041583	956.8782969457397	0.0
did:plc:ocg6kqzenek3dvrxe7bjkqf5	0.453465403111513	0.00463725064259608	0.8123971889476204	3465.0965869190104	0.0
did:plc:ochchpqgyuxooy7v7bd7wt7n	0.438781382148981	0.00340764602557005	0.711419526931832	845.5215171859763	0.0
did:plc:ocjs4x5xlosuynr7lmrwoki5	0.713502956764918	0.00637932210305923	0.671487209111002	1575.3099602867	0.0
did:plc:oclel355jct7ni2nmaw727jn	0.699280776839689	0.00294758159599783	1.1491270177632236	784.8415939745335	0.0
did:plc:ocls2jhdue35xjh3cxmi3ydk	0.503684050948524	0.0022710147188822	0.7786295644600049	1051.3852107571151	0.0
did:plc:oclue3e6ui6yomcljd6wltax	0.740993728631084	0.00504037050716199	0.8629300350298564	1210.6414143859142	0.0
did:plc:ocmb3knv4d5axdqvteavylqw	0.716694157382941	0.0053683106902079	0.634813026983748	1816.9186166174702	0.0
did:plc:oct7q7io6ls2fwoku4c44zsv	0.787170140947896	0.00360004314977401	1.1793910849593792	1088.1722815286976	0.0
did:plc:ocue55zwmk33exlf774fd7mt	0.581746820980857	0.00390850620103883	1.2052770098793888	1253.6319477612471	0.0
did:plc:ocusxmiq5wm64hnbijacb6dz	0.607958111806965	0.00606643052969467	0.7300337251382545	1175.237047187029	0.0
did:plc:ocwelwlhew6cvhk4vjlb2ebp	0.586442816489506	0.0048596405782046	0.824058104710548	1791.267544468658	0.0
did:plc:od773pbv5glyaldilvqlgjda	0.749198197477328	0.00237820770604936	1.030527701427516	679.1026637775966	0.0
did:plc:odcgqkmufn5y3yjex5ije35c	0.553574676719083	0.00231038008241061	1.5077542078584723	698.2831761096305	0.0
did:plc:odjdiuc7cpajk5vo6to7izmr	0.761176143179518	0.00979236366604702	0.342772823922788	3758.5620636803	0.0
did:plc:odox53ayxl4rz7p2tal2by7f	0.695449863420319	0.00208865839686647	0.6488091099861323	1556.3296811585844	0.0
did:plc:ods532wmh3vhey6735egrojm	0.594106792549348	0.0024449930951074	0.7138718270444412	664.8693367160165	0.0
did:plc:odtwpuso5eg5w6nrxcr6yebc	2.16645157574609	0.00635602685424734	1.4889668258398276	486.85719472823126	0.0
did:plc:odyrpgoopyyd5ptoypm2fxlf	0.732650847948863	0.00583339071157109	1.0890068014231773	1436.4181234152525	0.0
did:plc:odz3mwx4fyttgracofvm3e5m	0.534430278299308	0.0027746576111893	1.0060647704181755	667.6151955891296	0.0
did:plc:odzxr3zmpw5ypddyfoirq2ud	0.758990241699235	0.00394758691235939	0.7217804638288838	2770.6398690014857	0.0
did:plc:oe4l7alcbvtlb7x24pf6h4at	0.58804047510595	0.00277116075069879	1.0096280932887434	1291.5456711495926	0.0
did:plc:oeabx67437wyqvckyj6m22hf	0.580745715034101	0.00861124075089149	0.4799375557909756	2662.575095660535	0.0
did:plc:oeaezahvgnwdifsgbsesxne6	0.800180573148085	0.00666181998819355	0.7011957070383132	1300.466901619135	0.0
did:plc:oear4waccdrhldwo326nagh4	1.2632909011234	0.00593394871815262	1.4691374255462704	380.1416323544229	0.0
did:plc:oedt2phd72fggaotvxisiy4w	1.67325536702093	0.00318272262813262	0.019379168464575765	12866.611829027155	0.0
did:plc:oefefab72ndbqlbntxcr6azx	0.707251670629407	0.00490074467081428	0.6680759002001814	852.328142392568	0.0
did:plc:oegu5ivhjfzgr7b2q3da2sku	0.790715823815728	0.00503030025131064	0.7834507063315789	1156.9653428087424	0.0
did:plc:oehe53wfqbbaz5q4cjxmsoyo	0.679429160975182	0.00418287353211857	0.602536081121747	1359.08986536123	0.0
did:plc:oehe6flyke4oy6ducmk2i4tg	0.83969691224525	0.00389062781516946	0.7088365775273432	1554.8356485026607	0.0
did:plc:oei7tzknjzuf6lz72w4qgktv	0.699836677085012	0.00295792471413754	0.6004662961546289	2259.7796076637605	0.0
did:plc:oejsab6ckoplxf2w3ttxgjhq	0.648027921751982	0.00541885262393558	0.634130885513815	1259.9388551655477	0.0
did:plc:oeknn6mocdmn3kwwrvgfnyx3	0.636728318779952	0.00371680985121029	0.7151952863974919	1182.7076170544478	0.0
did:plc:oenrg6tw4cil5jgco324nncl	0.743636679053043	0.00408908314914069	0.7045937526910888	841.8462191558858	0.0
did:plc:oeors5le2tmvqzojsjxxqwro	0.59193593438358	0.00203484519414691	0.8819275747097238	629.542569851046	0.0
did:plc:oepjlpdwzggbjz7xa732xwno	0.777833757583544	0.00452105573558215	0.8110344615684962	1789.9465956363229	0.0
did:plc:oet23kx7s5lnxvrbtf4rphfu	0.577014175956299	0.00318253415802223	0.584037973340678	3007.3940439093853	0.0
did:plc:oethmymixjegtzgzlhlkilur	0.745120965020516	0.00600655789385393	0.576217919191109	2989.07847085726	0.0
did:plc:oeuyiywcaluftb2szof7uo4l	0.575995093644925	0.00235064056837681	0.7404322017929066	751.6846186834067	0.0
did:plc:oeuzp5iapder7grnq4eomeuz	0.722942764427416	0.00594857009116927	0.509638252473348	1891.19627124211	0.0
did:plc:oewez62bicp4tgtokhlifqwm	0.699815415026087	0.00716697467726497	0.652958923490473	2241.71021929673	0.0
did:plc:oexsaokjajrbwc6rqvv2wgc5	0.682913587963547	0.00433528683534367	0.666048670267869	2368.86623068347	0.0
did:plc:ofmenl4x3qleupvap7b3fsuc	0.798523700671971	0.00767486150967865	0.5294526241453766	2664.4138032008486	0.0
did:plc:ofnz3adno2wp6z4iq2oexkor	0.672774535322247	0.00551902633949468	0.390864456825181	2838.41571304047	0.0
did:plc:ofralbmdwuh7vqlhgvmqsibx	0.834516981437235	0.003502114808617	0.8914763110859879	936.7090213011948	0.0
did:plc:ofymkik455ikbmgtxerxlpxa	0.484018258378285	0.0021528249749102	1.0697399064098359	502.8034990145949	0.0
did:plc:ofz67c3vxnq4uay74hvvbtlu	0.691543176990707	0.00367077816565574	0.7925647203074447	1125.486411909392	0.0
did:plc:og3ms2jyvnwp6bcshv3k3rmc	0.717669115539935	0.005042984120566	0.4256268380717052	1864.9085315453653	0.0
did:plc:ogkewkfykmgg6o2feit56k5h	0.46905701152523	0.00226523585306823	0.8073950600319281	422.36902313871803	0.0
did:plc:ogp3563ndr5sndv53v7cd2sg	0.773943502978978	0.00285654203276601	1.104583716751819	678.316505190692	0.0
did:plc:ogpi4sv2asjvdxrzyneuohpj	0.778377566156496	0.00222353768961845	0.8179417961456021	563.6709133738669	0.0
did:plc:ogqlzsng7luv357wcin7hhfd	0.770444005781859	0.00340958598289321	0.7331105504407543	2072.6973035693327	0.0
did:plc:ogwc2rctubntxzpxmwesuin3	0.716272113935688	0.00398987747105843	0.8560935362311932	1410.4407115892766	0.0
did:plc:oh3ijxndm3gcwnr724wfztt3	0.71242429272574	0.00457756268614747	0.7029454694075615	1274.5461161762769	0.0
did:plc:oh636qwqv7xpyvrnikgu4i2m	0.606464021033433	0.00344961685904444	0.7201111779754086	907.5186982384313	0.0
did:plc:oh74tn5getowen4ptfetoxtc	1.23948616671047	0.0037465215902131	1.2602743948379966	372.51102643050405	0.0
did:plc:ohbrkfz62jbknzm7ldbwjupl	0.664767161927175	0.00633234363138847	0.7132037198439658	1494.4941706508607	0.0
did:plc:ohcpqlrmfvbiuvqpkgyrqkhx	0.755700878454661	0.00541778822193974	0.5692597544670576	2357.6269526069013	0.0
did:plc:ohda3py3rb2r7ckxhmx7yw5m	0.794576505390782	0.00586922881853212	0.64439082536241	1614.12843549732	0.0
did:plc:ohfl2x73g2fc6tgiaslpoxv2	0.531791594361708	0.00201480345307835	1.227393090208668	1134.3866504400316	0.0
did:plc:ohgy2fg7tx37he7nxvtf6c73	0.849022758527594	0.00409667924732031	0.645896379635213	1306.07590232365	0.0
did:plc:ohlxdhcm6v4blappuahdc536	1.58087011866468	0.0273401176391465	-0.374549138052785	28987.6682104208	0.0
did:plc:ohml6654fcl6ynzm4kxidz2u	0.652617438362936	0.00247039380596751	1.0076132892455674	369.24792396483	0.0
did:plc:oho3qxn75oju7wafqsryguf2	0.656229855312922	0.0024370811977937	0.7591602134992789	764.182874345439	0.0
did:plc:ohurapnfskipykvmhdpitbvm	0.708335740411909	0.00458550788872582	0.49776062314398184	1045.2133396295915	0.0
did:plc:ohx4gcy3b3rre6ewo3z645gq	0.537674655178443	0.00375056565076632	0.7211723785335765	1086.8848217028426	0.0
did:plc:oi3ovcfvg6h67cwljrvyljhj	0.682734950916478	0.00219846456020841	1.010450505463686	582.9142001422449	0.0
did:plc:oi4gmgi6kglj7y74wki5cjxk	0.68015588233007	0.00518315894673284	0.7619750538336896	1647.0894901074823	0.0
did:plc:oi4m7pnu3bmfkxlikshnebf3	0.64646506138938	0.00309292585998206	1.0400280050793118	748.8559787922569	0.0
did:plc:oibl624fj2syoq7uiefjpz63	0.785968771374467	0.00569458181298865	0.5973826696483326	930.9202765677579	0.0
did:plc:oidc6jqggve4sj5vnbetelk4	0.744167818334754	0.00442759794450621	0.8448415569393014	1846.7711399073398	0.0
did:plc:oie7kaucungsdrfrcve4v3m5	0.628265389966145	0.0084343353474337	0.843053736057371	2136.32866382759	0.0
did:plc:oigmhvb2ujtirsabyz2a6igg	0.474283624401002	0.00316645881575668	0.7504358284782543	821.4498852865736	0.0
did:plc:oio4hkxaop4ao4wz2pp3f4cr	0.728037917336712	0.00200891411691742	0.6968319674158038	467.4661578272372	0.0
did:plc:oirgjovzveethyx4gek2aege	0.713236599942434	0.00665711537765908	0.47500464409352683	3983.214384512959	0.0
did:plc:oj2z7c7mxabyhftov6iqfwdk	0.690359412114434	0.00362795284411389	0.762682001627761	781.1960800198289	0.0
did:plc:oj7uyww6xijnfk7hfzd7ghd7	0.681225583043575	0.00372544769761529	0.7978686292090963	1838.474917866702	0.0
did:plc:ojb6qop2oim5quq7xplbl7wj	0.515798118018215	0.00249476576345945	0.8389369210384712	2350.496438755995	0.0
did:plc:ojc6mantgceefb64yxmq2owz	0.833043296379404	0.00388224536256513	0.694256223915079	2177.481478361258	0.0
did:plc:ojgtvqxb2xtsegezalywvyw5	0.56839451404802	0.00561621955562491	0.9151359077015646	1699.6416189097126	0.0
did:plc:oji7voylh7y3ta5k6egf7w6i	0.432319398610672	0.0032677481971021	0.4621638398829176	2317.3273929699944	0.0
did:plc:ojkjhh3bpxj2hz2o3f6fe64n	0.565296984156711	0.00315597644568267	0.6665796654153752	1505.826696103253	0.0
did:plc:ojn2osqhh377lxn6a5x7wowh	0.487941601182124	0.00382412336807506	0.8258238818417623	1659.9442071656001	0.0
did:plc:ojth3eovvvpd6tu7q5xab45q	0.717462638152521	0.00624793984248031	0.901534077717405	3144.771399879378	0.0
did:plc:ojzqgqo64zypj6p5m757qbyd	0.502840330659292	0.00360462505603698	0.8655945770508551	839.9331138222274	0.0
did:plc:ok2vpj5hny4qyhs6k4cuauzi	0.72375356966498	0.00218818271747817	1.1831360128118378	616.6918601641892	0.0
did:plc:ok7mzvht2fhalysq7ymfr5ej	1.27034660553795	0.00382338444405356	0.4041136589874084	4299.896159033841	0.0
did:plc:oka7lrw5rxsualbdq24mhqjo	0.763775210455518	0.0093669433964345	0.6465679330620272	2216.834982708444	0.0
did:plc:okehamkqs4ui7ujafvlkgpv5	0.526051598956206	0.00423163600307862	0.7561587183024896	1421.7998176752078	0.0
did:plc:okfx2zyg5q3my2qg3wugx25h	0.668431790161269	0.010107449311082	0.447878101733913	4453.37014682589	0.0
did:plc:okhbetthdm2df6vtqw2oudm3	0.620900663908663	0.00356859511174488	0.8415966304081471	1036.3903605167347	0.0
did:plc:oktyrjw7sftx7p7illdqqrk6	0.555579349492142	0.00430953328185328	0.9546117168227796	1167.0733368976453	0.0
did:plc:okztrwzxv3mt6hqy76wmrwsr	0.644669877226334	0.00498150684177119	0.4837859681640083	4077.8194671285037	0.0
did:plc:ol3hikeli4np55euo57penel	0.492913267958839	0.00476056808018925	0.9699110910703103	1436.562091690539	0.0
did:plc:ol5fhhqep2olf2y7ipwhmsig	0.651319961589599	0.00464400004287643	0.7434711557166488	1102.6268484618354	0.0
did:plc:ol5zxv3lfid7ml6gmkofpyy4	0.588097982487894	0.00259705148311006	1.0870456111626288	521.7446261964349	0.0
did:plc:ol7q2kq7ibglvzalgsmht2ck	0.827890667034213	0.00290096372645899	0.8213662898548897	736.0078347159117	0.0
did:plc:ola5grjzghe5w44mqu6uckav	0.67314027763373	0.00612345582222837	0.429925774091288	2884.51622012742	0.0
did:plc:olax7svm5mlw4tdtqapffsnz	0.582413886811026	0.00205343639089253	0.8794931646373949	442.27956810634277	0.0
did:plc:oldwdxvss3ncbm42tflehlbz	0.592992754905058	0.00681599376396655	0.904385069093568	1910.9105634679393	0.0
did:plc:olexiimjgl5qouhs7d423c3c	1.30848022362481	0.00221647833718845	0.7676139113753163	540.3481929627196	0.0
did:plc:oljskpegsvwx37v6erwytjib	0.715888325484604	0.0037469930269941	0.7595010647096614	2528.077938786433	0.0
