did	duration_shape	duration_scale	gap_meanlog	gap_sdlog
did:plc:idvp5x3qqfhjo2fic7qcqegr	0.798080105730347	198.206599958941	7.36679080943429	1.89618913638062
did:plc:idvr35x4aaeuy2j5urk46jmm	0.89487729076092	436.124914113131	6.80611756973269	1.88328808179469
did:plc:idwqyzqzbdlervduoq23lsry	0.78744029872323	91.9468978264088	7.8970253404197	1.52264988239511
did:plc:idy65wwnplp3m3nghdlg5omp	0.824384886634427	595.624802506862	5.90432560618531	2.09466526667031
did:plc:idysf3uhnj622ynht2yzyvuo	0.786461548465446	157.474870018915	8.3260053861705	1.80017249668296
did:plc:idzronanep4xtmvr5vp43gwx	0.598021238885671	250.921036461001	7.35036240268728	1.96169972230616
did:plc:idzvcs2jccq3rxb66xujnobe	0.821631765515132	474.507479965001	6.69711658800795	2.03454714579865
did:plc:ie5syrw7irafiqqxaitqh75h	0.735800542655484	209.080100615438	7.27362798259653	1.86291119594771
did:plc:ie63aj6vtefqhzkctditbwbm	0.670029339024417	516.436878225736	7.04722189200921	2.01589363007947
did:plc:ie63ofesmt3rrmmtfowiph3m	0.720551027922319	154.731071182885	8.39649186795951	1.48248920979591
did:plc:ie6luezntkgf23tg33f2zhq3	0.749003639725158	673.207354076178	7.09422221211258	2.41389820181635
did:plc:iectognnuujdlze6k6wqwc4j	0.778094042165654	231.552974676612	7.05691127301351	1.78563608604831
did:plc:iei2fqwyfpu62bauvke5bqph	0.673028216920193	120.00856154825	7.5606680176865	1.97885837727177
did:plc:iejjfvcji2cyztbp7dzt6oa7	0.721081088694383	116.262650801302	7.01166328180753	1.59346048210438
did:plc:iejvu7jaajspr5ybm5dxmv3h	0.705965948859685	389.391831587369	7.32909039448177	2.16055981144188
did:plc:iekybjthmuqfkv5nxqden3pr	0.710380187910301	268.245159207379	6.09082930337631	1.86033103415157
did:plc:iembckwrqvb6vvymke2c56v7	0.886761138796262	727.284098800218	6.62553771218914	1.97550040932505
did:plc:ieptkqqyjx377blopz5ow2hx	1.17531243549224	351.278306542979	7.21195748038932	1.91700124159326
did:plc:iepyfmc7yhwwgbgeu4vc3vcx	0.6573286021813	329.346719744189	6.56174303273842	2.17920590601555
did:plc:ieq3vm4hrsmfnozun3zz5cjv	0.827309614161285	1045.29353933092	6.53438835251168	2.00588076668727
did:plc:ieqq73aezcpng4afjdtihspm	0.609325488307918	106.366243311009	7.35756008516289	1.89367483931079
did:plc:ietauzaj3filc4y26zy52fxj	0.826492379243169	259.515571517993	6.94321648376139	1.79437623579215
did:plc:ietlnvwnjzjtugfzpw6p4tqc	0.719715989688443	100.990282910025	7.49067336116372	1.67020190650425
did:plc:ieu6jarrnm5fdastdx4dps6g	0.588557649138601	173.618584866029	6.6963781432343	1.79899730421576
did:plc:ievabjetrc5vp3ownklxuiv2	0.752551902036309	258.270404663301	7.11274522040102	1.8728822428759
did:plc:iez2ljuzt3yijukoihdjho3i	0.807812611715332	171.409396512267	7.01022883155098	1.968114912717
did:plc:iezweblhyu3su526kmentbr6	0.835049350978776	96.0311172785548	7.20421137894283	1.58875768200739
did:plc:if2oxg3m553cozhorp3qqgre	0.68937267669684	76.7456615178491	7.47470996983072	2.08143374240807
did:plc:if2vog2udmzxsyuxrkybsqxa	0.823615162662984	155.268606486734	6.8931000054933	1.84571652472028
did:plc:if4obavnm365ipbshmu4ek3a	0.78272325649608	236.233850862696	6.05904477876771	1.75078048114753
did:plc:ifc3uxwvjvlbjqfaj2irdbsc	1.09139538742744	628.499397328052	6.48979930755766	2.4852294934222
did:plc:ifcoqysaxrtjsqa23n7pxl5f	0.757958803471464	209.131701769364	7.73509209999997	1.98208753025561
did:plc:ifdvwfznt6rfcmqrm5humlxt	0.823144262886311	795.840579281483	7.62529574150164	2.37810108439895
did:plc:ifgwwzd2wcczqvc3zfzcxymi	0.879783444513241	330.148181522336	7.39768019377925	1.68404187584891
did:plc:ifhupw7rae2qxdlrt5xxjl2x	0.814969186593831	245.022934624644	7.05936557638097	1.73259042379071
did:plc:ifkidt6g4xjmaxiutv2qajzt	0.777999177307637	197.385265889672	6.74957780788883	1.6001103257927
did:plc:ifkkqngozxuhfvvs76pdpjsv	0.731088403798786	115.240827736722	7.20159137471476	2.05021755330167
did:plc:ifldnsrvp3vqy7xpyrgq5euf	0.603403241655954	355.087548879445	6.50444621885036	2.36128804019099
did:plc:ifnsnq3u4gzys66relvjmxpj	0.830688106284103	149.339266377005	7.42744245995989	1.44869271676583
did:plc:ifo4xj2p4ve4tyzsfeyyfitj	0.768994437080485	32.7390605059485	8.29508390361937	1.43992241641535
did:plc:ifr773bmwziaz5xaakrmsbms	0.553047073522195	98.6904675448058	6.89442328859145	1.76995120684897
did:plc:ifs5tcdazhpomejrwlhrltqn	0.828904626434419	494.030414102705	6.90123035380028	2.1448661599901
did:plc:ifsamie7457ijfu4wrnygrki	0.856109686941831	105.375145053891	7.48637398121374	1.67505474868643
did:plc:ifvem3rv4q3qzdbovlt7sanx	0.87541793204425	917.698164213994	6.87881984372987	2.34669635664016
did:plc:ifwodm2dbd5ln6lhqus7bnaw	0.689908672599509	186.963009504289	6.6626933930589	1.71273980511235
did:plc:ifwqmdmdbj4wjyp6mtkdolue	0.800664548650149	186.632589794649	6.41319546433677	1.75658709657095
did:plc:ifxrylvsn2xxyjwljvjwonjc	0.724412658450848	82.3705448924115	7.57456155889408	1.65799139857376
did:plc:ifycxnpkozsil5kbrxscd3me	0.762714409032166	194.725564395296	7.2412750651047	1.559645858062
did:plc:ifyqpievdpvd4ndnq64t7map	0.824788990063166	205.524971861671	7.87421927747786	1.97973860301497
did:plc:ig25smkb2sgp6pj2tjxupkc3	0.918196402813545	865.848306466103	6.90790664264881	2.42714501777196
did:plc:ig2jv6gqup4t7gdq2pmanknw	0.770029460446686	471.619869267424	7.35069106608918	2.33281763788678
did:plc:ig2v4flpolpoiwnyjmrqonur	0.656276449956085	323.528503059054	7.06973053590989	1.98943962959206
did:plc:ig2wp6nfsjuk4szpbzk2i2ax	0.658291927450145	241.916727819108	6.88036025572787	1.99358788732171
did:plc:ig3mxmh73uvke6znr22byv2v	0.871793254160167	191.922756060844	6.88685397918122	1.78343053468251
did:plc:ig6rogc4wmmw5dzfl2ryzlq4	0.83580180487789	319.124644644032	6.68106539529118	1.89921340142351
did:plc:ig6t4dryfed57au7qimcuivj	0.791842650208659	255.635701158154	6.46416544486741	1.68742254255887
did:plc:igawdfgbu7zmmifli7skrrxw	0.67118807919643	123.547294058119	6.88353665985416	1.67994156698951
did:plc:igbrzveyg76a4p2jjwmemxam	0.759627457479915	56.4076758835824	8.35045836149817	1.31887536860382
did:plc:igbx3rmo4ocaxhv3lyofuwby	0.886736768280061	217.278313844464	7.26343222499058	1.88762687119132
did:plc:iggt2djw4iomvqnqhe6nhpum	0.544080321304769	88.6956337123839	7.79012752343916	2.00156955271173
did:plc:igjalgummmnbk4nirh7iivim	0.645943022143718	140.542325529121	7.5079387112809	2.04371973519542
did:plc:igkpl5rm6t63te3dyg4cm5wd	0.724086547592689	198.835260920974	6.88562867351284	1.98227033470289
did:plc:igl5kiluzeq3dma3rslgzsmv	0.761986571337903	353.548179970773	6.62819446578375	2.08064238524638
did:plc:igm4gocfsw2xh57vx5pkoqcw	0.584120795605481	295.082199002386	7.20500501995868	2.28494935029617
did:plc:igmfuuag35sbvvwclewoicaa	0.788371709984906	155.417994011166	7.73495726487696	1.73771254333398
did:plc:igmmvr2nwb4o2imx4xdfqeih	0.676443491361964	270.620231359487	8.36339093953006	1.5827744857602
did:plc:ignpxwgost74b62kstgfgvl3	0.811461788320263	187.280229551786	7.8946256397025	1.69475612263655
did:plc:igq7fz5otmlpd2ju35thfayg	0.555739245791394	447.633027363729	7.24099381254939	2.69180436176109
did:plc:igspguisqjetprbqa47wu4di	0.940920104010815	707.606569485876	6.77989937516717	1.92019918523115
did:plc:igt2uorplylliyhlkcfzunyc	0.826884804122617	209.355946597995	7.44049972993091	1.72615806199137
did:plc:igtvc7qs4tzwj5rmi3je7ach	0.716600828027809	208.891702985838	7.08373626662164	1.65940993347664
did:plc:iguyztv3qyissojsepsptiqm	0.760307680121254	236.096964697439	6.8374773558246	1.76006039750008
did:plc:igwiu77aahaws7353op3bwxl	0.72187975071429	410.554912991447	5.95730938301867	1.89193440302146
did:plc:igwv34cd2fisnmaeriulc3a7	0.625712369483533	190.858355245435	6.65714921410611	2.1797855386047
did:plc:igxrx5y5fwmvog63vmzoulvk	0.588585914251531	155.970948874752	6.82183244237986	1.8215889105541
did:plc:igywd6l6lutpgmagiecbaek6	0.584181491835621	137.389735957563	6.8612881283973	1.7347198852379
did:plc:igzcqk37qywrc7srv6myrv3u	0.786257413788961	120.452612424733	7.70629423500985	1.64113313224673
did:plc:ih26i5cgh7y3u6qblbz22qyk	0.752353822784377	189.238638950984	7.06195040442242	2.09724802651205
did:plc:ih4bfge72dkisrzeqfojqzap	0.726753403470959	291.103740480419	6.00663388422368	1.89360938346584
did:plc:ih6nvi4do62tn7ag72yhg4yc	0.647590084929439	231.797639864406	6.78046962820659	2.00524778562144
did:plc:ih6ypaguutcm37typp6cftmw	0.704059923102579	148.959135720849	6.97819265082572	1.6890572813628
did:plc:ih7oxhbw6aquizokmbjd4rbw	0.812332715174822	518.576250579731	7.27319982729518	2.34651961090419
did:plc:ihao2to2vrvkmtp7x2flnpi7	0.850878708611273	571.345984359725	7.34929773392309	2.31874596009986
did:plc:ihao6qjuzwtzkikgas33wphj	0.869105240436713	285.971740821644	7.51020543089832	1.70770757313474
did:plc:ihbe3ta252k3xn6a5bx6ffp3	0.647204293856855	82.3649487866017	7.08700851476513	1.8832057099759
did:plc:ihbw2qx56faec7ry562kbakz	0.795995967637824	104.282545875948	7.17789515350465	1.45706889713026
did:plc:ihgrjaxm7awjk63h25n3ao2j	0.729219210627086	98.0517780624017	7.17599708238248	1.6375736007945
did:plc:ihgyjjpljkozay5riwvmj6k2	0.79351096314251	172.519888548871	6.89874272796095	1.77086417604271
did:plc:ihh4o45pf5kqrl2qy7hqsn2j	0.568591872492652	145.376335425315	7.55056186209417	2.23422597981649
did:plc:ihjexw7yvmvngpetzwbtsfe6	0.775881429254316	241.921250825375	6.94745391451791	1.80664044481022
did:plc:ihl662qrkqx376ked7fil66i	0.766665860998107	319.14302154818	6.87943028363356	1.80683855256607
did:plc:ihncj3bfe3vhwyp5huqhinpp	0.790155290464247	247.452372126592	8.0143385252425	1.74845858136336
did:plc:iho2gtpli2mqmqb4b6vg244k	0.711264024648125	139.333703106533	7.60517356979081	1.84730975640895
did:plc:ihr535igtk77iwhdeziwpefl	0.836162681081322	258.343080479404	6.95388175898945	1.70161851779849
did:plc:ihsokponqmlvjmmdh4fqfev4	0.803610429222853	304.284287951544	6.21429561256183	1.90449790415365
did:plc:ihtin4ypmmsgp35flznlajtl	0.759241278296684	171.714237990253	7.61185012904077	1.81293567567369
did:plc:ihtxcsqdzw7xbgksxi2kseia	0.766638868070489	118.136712940507	7.79555016233572	1.63225658230835
did:plc:ihunrpknfgf7nn3i4bmz3fgk	0.745521642409277	497.659756391207	6.88127384327202	2.02976042743899
did:plc:ihuzclekusah474vzay2o7lg	0.598353041378575	348.90770082158	6.32884833281108	1.75566238921054
did:plc:ihyqnbwecox3yxu52vay6kov	0.780009920682603	294.64761384725	7.12491891172149	1.86076609127721
did:plc:ihzuu6hzojflsiaux76eoymv	0.778239131778983	299.76323682552	6.82298820691665	2.05638266014034
did:plc:ii5pvyfaxab66c5b6nv6eyxp	0.739375129005308	96.6565584296377	6.81710602982875	1.89922759955752
did:plc:ii5tk6irayp7s4v3ni2ow4po	0.760266818656903	194.290077854936	7.13336736461014	1.75518824088038
did:plc:ii634caxf3iqzaceih6q4ro4	0.74723598386569	101.35539138117	7.6830672770934	2.21879110435053
did:plc:iiaxbz6ba4ms6ngnif6d3hvl	0.612455828400283	97.7972339752642	7.76184134189783	1.76490073000718
did:plc:iidestagau6ok5eugcsk6l56	0.623690189860453	194.565413738271	7.41988438249845	2.04485158171624
did:plc:iifadmxkyrsiorlfrdgh7riy	0.74741685206085	147.50328809774	7.31342481732635	1.84616301591116
did:plc:iifjs2gw67zbyb7vjzef6hot	0.779642726436736	132.205345820475	8.27756127116247	1.66398545293981
did:plc:iifnjwchy6uwpy3fpw4vanfz	0.750741862289261	307.364363555268	6.66936034524935	2.31330013554155
did:plc:iifzqss4uj2e2gitroakyshp	0.785620454616902	381.694397330224	6.75878920526945	2.26278704842942
did:plc:iiha7sj2eu3eacbqalfwezto	0.796111881844294	200.727002580941	7.53964706533866	1.96493247918928
did:plc:iihewcl7gs7tmaqo64tik7zh	0.885493613312698	182.431276595145	7.15666849579282	1.91138204473268
did:plc:iihvh76673xmjhok6idcw7en	0.751671159540237	340.498088854423	7.13095114988349	2.44910019372698
did:plc:iijplhqvdgpemysxn4lx7gav	0.797430797340912	499.138808694199	7.1832271488579	2.60205799211607
did:plc:iijucbmu2jvdeb7irfol46ly	0.748573379767918	185.70881481681	7.60327946156905	2.36770778077517
did:plc:iil4iusl7kiatx54c3lhwjnr	0.735200469142558	810.756342192609	6.30060634849027	1.97283606274121
did:plc:iilkslvdenzr5cq5rp5xqgcg	0.812120439800684	335.962111922657	6.26768119223045	2.05631946466984
did:plc:iiny5m7kawqdkiqby5ucypdp	0.735791816506358	148.724663433273	6.78725323669013	1.81490344814627
did:plc:iir5la47zybjk2wggmctuwix	0.787522252349543	271.675915217841	6.82189851423605	1.86433335635311
did:plc:iirorlonimm2ea5medgdzlut	0.752001483135743	153.706505312943	7.44982103867657	1.66053546313349
did:plc:iis3cgo2qyobavrs2tsrya3i	0.742510898889579	121.487685474909	7.27906192440088	1.52718124409587
did:plc:iiuocx5en26ntjbkmnoqhxpm	0.710982087582531	75.5025520538643	8.06290513669469	1.93074023165245
did:plc:iiyzqrntv7ilzwufnsxaunax	0.72387984190966	201.855899479696	6.6238411687197	1.74669860177965
did:plc:iizkffajg7xvgfysydhlqzuf	0.789033269178685	169.009930243733	6.89977667251265	1.67346320825748
did:plc:iizx3a4rrequdb6dq6yv3c6x	0.774141680660162	967.347051296746	6.81150486639072	2.17804338216275
did:plc:ij2qu3pfca66x34oubnm2odx	0.715377787714644	133.290437204142	7.29566302217419	1.701005186197
did:plc:ij4ykh7c4n53eoj4owqhns7z	0.874649638331457	252.894758223121	7.09261381690397	1.75176762207323
did:plc:ij6lvzjobiym7dhfcucpbu7i	0.81206620647605	307.612018418891	7.20121409929272	1.95844773480162
did:plc:ij6osx76buzmeuhexaa323n6	0.891380776335467	622.429003662281	6.23033422633141	2.00210685500906
did:plc:ij7jz3ccyyr4a3s7zjov7u5j	0.761879228057432	182.006892325883	6.50349791675656	1.93463982780001
did:plc:ijmprk2anouvswq67wg6c5sw	0.685602873334859	61.6788872793144	7.32622733414353	1.53999671540199
did:plc:ijsjdwwjemv5kxqa2i3pkiqx	0.480166439089868	253.13052972211	7.12039955836418	2.33203831316227
did:plc:ijt3575ff7gs7inxnq3mks4u	0.731032978546909	245.96276989858	8.22147621103083	1.70569912141525
did:plc:ijujbu5ofcdsm7sjabbd3eyj	0.722949603758178	276.742458638164	6.95775710017588	2.19237796432029
did:plc:ijwhffc5um5uhpgrlxnt3ik5	1.03346028193309	759.902714946038	7.14564202781093	2.64798090232798
did:plc:ijytkqd7qvljzldmaoebhme3	0.683657064780291	343.766971624485	6.87651669905089	1.84750328766939
did:plc:ik2eukucjdrgbrfsjhfbuex4	0.701978621510148	38.3930046650589	8.17784966492257	1.66009875871402
did:plc:ik3eqxl6cm5kmnj2e437v2n2	0.589015096402331	72.605451420373	7.56417214898231	2.00873720539804
did:plc:ik3jqkvftgpiepghz6t4pjrp	0.862364193550885	826.894875501319	7.53457830600238	1.90284406933441
did:plc:ik3rqml5v2z3dxbcbbiaezo3	0.838176389581373	173.298721674493	7.49483707519169	2.14062771947307
did:plc:ik6x66etupj6fzr2mulryorw	0.731490687096136	90.2295303898015	7.36902484109642	1.45501601934296
did:plc:ik7ttra22uzogufqx5vyb4ft	0.795436270830695	107.706401263538	7.81208890484458	1.32480814936025
did:plc:ikaiby2l66hk2l54pce5c5ag	0.767385682512285	161.159744467991	7.27504464882801	1.66174573756004
did:plc:ikbv7sdo6hb55ajxs5xy2zvr	0.760538400846253	160.757139801645	7.28688037623147	1.73019552367538
did:plc:ikc6ty4qxtb4kyhpl3nuft5s	0.803720593432638	383.170508735767	7.27019712891579	1.82284838346778
did:plc:ikcdj56fxvq4vzyoptlty7si	0.780228183349877	255.522306551453	7.21301436653682	1.59676609647085
did:plc:ikcqsqzqwd7tpwcgkqwrupzg	0.652643838201235	319.832215245651	6.44868322637732	2.04581641971567
did:plc:ikdcw4emjqmi3blyu2dftznu	0.77521745658789	193.30052907732	7.51190854487624	1.83501766716118
did:plc:ike3zpqwndokufjgdksp3kjp	0.735368022475085	464.109260998816	9.33423082282664	0.95878573950456
did:plc:ikhnuuf3wshhiayk5nwagspn	1.29177853329322	337.505026392515	6.36896880733202	1.85756534240452
did:plc:ikl54mqbfqwkfmljl2bmokxp	0.528595113854692	244.739465026345	7.63662057696229	2.47988145162554
did:plc:iknytufv3pobduhz2ahxs6r5	0.761050736247461	125.505993603289	7.36771789302673	1.7861607861551
did:plc:ikp5jxad7bugmpeotwiqsb7k	0.815396382462088	334.097358283726	6.40729127649284	1.92757757829227
did:plc:iksjhs5pg7uqj7k4z7uvc6fi	0.757620349455818	199.71931717575	6.89633884628455	1.81904746926951
did:plc:ikw6276slpuggmg63hczl6gr	0.742657928513561	116.098815094104	7.97260144716024	1.54502463169045
did:plc:ikwgxi4kq4d73yu2xx26mjo2	0.615070189243957	159.296522278203	6.95757231905602	1.96483210489648
did:plc:il2e5bwdy4icdplrkq2yzasv	0.722655367851741	203.971428916036	7.6143636343542	1.64763814291315
did:plc:il4lgjadd2izvxbpkp6o3eb4	0.856761085692719	400.400155472481	6.34343325420783	1.97933935172774
did:plc:il6pyachdlpj224hhsppqcuz	0.626932108908664	92.6348974082249	7.25833259221028	1.54365078638842
did:plc:il755c2tppmarzecuot2w3e7	0.814277576784305	221.561089164658	6.74612917718658	1.84494711182059
did:plc:ilavifaylxyxco5cx56fenh3	0.72030778832292	253.489739212264	7.05614501614936	1.75908163019506
did:plc:ileolga47g4iavu2dakhlr6g	0.619321084507818	107.304258269294	7.19483965578443	1.97530866876999
did:plc:ilfijbo3vh6yaqwqbtxuplii	0.675338135769512	88.3258550621106	6.72744846929181	1.73308016805981
did:plc:ilgpovgj4ej6zihko76ujhg3	0.869786108289876	339.311089550217	6.9121957769172	1.97180336805727
did:plc:iljq73yuiqsqdun5x2eyxxor	0.800243010941444	533.54793846845	7.30129685477305	1.77921682939832
did:plc:ilkw2raxiretvg3m2fauk5vj	0.772009230673587	147.23206404437	6.96861660620976	1.85488227917315
did:plc:ilm52k3t56afisxcvfb6tni2	0.715359288990735	203.012143851602	7.35251712557057	1.81674136148922
did:plc:ilmdde2cjk7mucfj3hid4znn	0.700311238808259	282.978686293463	6.93817864036035	1.84298058471908
did:plc:ilni2lyddeotwbwucpigwqkf	0.59863718708526	156.710932790721	7.30181027520213	2.48488772386135
did:plc:ilnighx2hu2iagdtgbdjyrgj	0.842810792866236	243.684423559292	6.91909286538433	1.70302888173544
did:plc:ilpc7gs3ciexskpcjzvxcxmb	0.866721640138134	309.844568316909	6.56303724009269	1.85113967028695
did:plc:ilpevufpqhugnf6vlx73yoek	0.822228677201488	466.485740460146	7.2194233114187	2.10923217160658
did:plc:ilpxncra7roexswyns2umh3s	0.802154364790567	189.906620883912	6.97381076245081	1.79415194373238
did:plc:ilpzctn6tforvjyixc37smcg	0.694880870259625	356.915074265655	5.83584238627048	1.87161511708711
did:plc:ilrllhymaxkzaz6wlznr7juf	0.754901789542402	233.70502228198	6.64567106476693	1.96075208671335
did:plc:ilrmcedwzfiwf46d3l2ztlys	0.735190770532371	181.436774964486	7.30048441091304	1.79879438216018
did:plc:ilsfvckez3ojr7iykkiwsm2e	0.762700011895507	319.635777702845	6.50409771605729	2.19602635631156
did:plc:ilsqditsxrq54qstgl6ldf5g	0.85594035970684	271.58505619132	6.41972217549522	1.78149121144435
did:plc:ilsxst2hkgr3yhm3ubbxn47t	1.65667383120745	297.907871155473	7.26960812935443	1.87334759354953
did:plc:iltm4e33mb6jqgbm4d2f6y3g	0.712453633621071	98.6663949109901	7.57172661858837	2.15692856178186
did:plc:ilugg4jfzxoyrbfyndgc5gbe	0.697229419141038	257.885207898602	7.42210902690286	1.72263458125666
did:plc:ilwpncnv56ruakhl7fjv3sp3	1.20585364442473	271.196596635605	7.08849946712756	2.44629915405287
did:plc:ilwtcsnaz7ih4td2kattwfgl	0.731830095217354	234.024561273075	6.64267208264862	1.76669579084598
did:plc:ilxqcreaynbpwbbjo7k7qbtt	0.5385622806322	162.326461852084	6.75117767286709	2.32737607037201
did:plc:ilz6ry5mvi5gzlxu7ggzue3j	1.18257151556527	168.844809463179	7.79710556713913	1.73788676603721
did:plc:im3qtosbrokrrrwoxkivhd6j	0.695009344026372	106.116342335284	7.8745228519825	2.01856168504106
did:plc:im4admtztw2znnkfke6y3c2w	0.672544922042045	110.913132930635	6.87170637698915	1.56615823915766
did:plc:im4st37lrajbnscadjdi2d7t	0.761175042164898	379.109227512026	6.97791958798407	2.38744275605445
did:plc:im6tvb5u42rmfyssfdpynirt	0.757942393799704	143.97990064763	8.0744841725013	1.69253472774706
did:plc:imcrsdoyhk6nkfyumq6mtycp	1.33643978790269	1301.97896879317	6.78140710953979	2.46126656343743
did:plc:imdwou4eneyyfc2ki3h7iokl	0.765799808931937	156.314875387013	7.59740949511135	1.98059245544589
did:plc:imfamhliw5q2fwk6x36hjfj4	0.81731852925467	168.526965063969	6.99134496832292	1.82948685528994
did:plc:imfpyusi3ei3ma57ojb4pj3a	0.874634837548032	985.698015620661	6.42859276476287	2.51489754119877
did:plc:imgzxsqmamsfa5hcbawj36vc	0.768232906973284	184.949502454416	7.94472756945843	1.84721783516783
did:plc:imhwceixagt3ghxq66uvqyix	0.805393669112375	338.12878178216	6.62536996731467	1.7897856138829
did:plc:imimhe5pt7s5lw7wpvcffwtd	0.883873483267472	172.065971620861	6.46252585361102	1.78979029598755
did:plc:imisjbzyvnvlupxxtdojt5hi	0.844859117262672	449.007623823146	6.44056154180242	2.32411891613222
did:plc:imlgizksv62zovgy54g7hmnv	1.15236244044989	142.839227514081	8.10074801701246	1.32943042824285
did:plc:imrhp4xymagcg2o3k2fcqac6	0.804321274293616	170.531976553551	7.92420736506794	1.76729581464183
did:plc:imsdtsqhexcfyrdtra7tngc4	0.838247782254549	393.157360845522	6.60930296981209	2.18192008829281
did:plc:imspa6h76sq52hcukzxc6q2j	0.747822807060478	228.379366750638	6.81948185824759	2.51901154054221
did:plc:imtwjigpfgfa2agzb5y7adjc	0.79915771319397	321.972110387004	8.80981367894311	1.51296729494181
did:plc:imuuzmwmk3uphryuwqaumygi	0.744018811947769	401.541961094556	6.49832873918005	2.05581533461955
did:plc:imv4lqqzkzghv5ovy4taodwx	0.865023951062682	283.664735814256	6.64222125335583	2.22382421604317
did:plc:imwmdyln2j5ylt56fbcbg3u6	0.650024393007342	103.351667154105	7.72239928940677	1.63407397953884
did:plc:imx4ospfmwrrctzjn26sitwj	0.874770228720602	302.53916448037	6.30206854424818	1.78286777959344
did:plc:in2hwhr3ro24nkaobfscb5an	0.687157553677038	340.989107208252	6.68381247738278	2.06164109988171
did:plc:in4pyobipwnwrehdbo2hwxdw	0.666321997599041	235.66083329193	6.36435212145398	1.89847704872784
did:plc:in7kcjlzul3tf3j45q6tu6tf	0.68351541043271	165.528994882284	7.30319284984885	1.8193544137881
did:plc:in7pia3fbow2eu4wtwhgazcr	0.814610195591851	85.4517112100829	8.61979889419062	1.20496282907545
did:plc:ina7vjx6nwfudl2mspckawyt	0.5815762967277	179.341097967125	6.47889460864908	2.55145858523003
did:plc:inc7h2cocwhbrpxkipy2aa5f	0.874647426643815	174.416782865882	6.63207794521799	1.8445322623526
did:plc:inds3wd7pwedkiqrlhnpz44a	0.774358731895501	322.587262454729	6.71618971996018	1.94639966951072
did:plc:inf3fgbty3q42sicemzfm4pi	0.749874935496714	244.453194694424	6.95005894658754	1.94479832853454
did:plc:inh776dxoa6w6ypkqmq462ex	0.698677636330653	208.160632562919	7.02990918868098	2.03583285818227
did:plc:iniice4h7rukpfynh6u6q6rb	0.814567803272765	140.02923537677	8.10379400122992	1.46356776286961
did:plc:ink6snqzgffgro37henp7esj	0.873544127237324	387.918830790999	6.84337314498727	1.82034314019688
did:plc:innuwh7bpv2h64xbxf2mj4hx	0.794156177090286	135.188864834199	6.88855249514248	1.43336574004169
did:plc:ino55efgqm2gyy4trrarcu2d	0.766540337459674	248.128623683278	7.04095903659483	2.10847536256327
did:plc:inrrsdnvfo3cueft5tivpcip	0.531305452556549	159.602416522918	6.87285824186986	1.80377040460267
did:plc:ins6ojv65izyx3werrhwwlca	0.86680466141864	410.95442592135	6.61255348775409	1.89634037093886
did:plc:inxmohgs6p3e57ksjod3qrb6	0.829635513429901	382.492411084215	7.53513661977162	2.05079626225176
did:plc:inxuvk7s22xkaggvc6vpz7pu	0.52677305935641	120.36015237579	6.80255519948168	1.96728063232313
did:plc:inykcjcdzmb62yppsxwrqqlk	0.720157510220881	119.447139163646	7.24878286927846	1.72844365386375
did:plc:inzp3m6r3uvhrulhvdq5hdto	0.705554989927456	165.596390476295	6.53162430927937	1.75882583269
did:plc:io2bid5te3qejolqnban4nel	0.651048258380481	149.132605112015	7.57661427854214	1.46709863808213
did:plc:io2trmxt2ssnbmrofer2cj4t	0.636647960747066	96.0009005445568	7.91013698754686	2.09340458361179
did:plc:io3cp3hts5dmn4s3obzrgock	0.650715165530079	97.1189683094497	8.84802093091767	1.16601985822295
did:plc:ioblso3vu6fbm5mq7mjroq7c	0.78409872315184	304.420686918773	6.89650642994694	1.85258028568841
did:plc:ioc23idkjgmiv5kbi5fjaink	0.800312037827179	561.163431678157	7.55444606228213	1.89869532469045
did:plc:ioc34xfck4rmcgmxepjuzqi3	0.777064864487537	425.527994447324	6.2711925530237	1.89267930700882
did:plc:iofpvdecoiq5t75fjsqu3em6	0.716952042699577	175.86887054212	7.99263182691025	1.79824521299664
did:plc:iojim2akgwncujnu5oyfx3ol	0.788645262587736	138.203568419599	8.23483792433756	1.56271290768694
did:plc:iojwxgfjrjpv5eqgocmo5qj6	0.849526711055759	128.882188212644	7.37682973473915	1.79693911530971
did:plc:ionj5v3uajqy7inxoe64tzna	0.565074675434085	233.638325259233	6.61668147106134	1.5832518923131
did:plc:ionmkpxgsuzzgg7vjeklqwat	0.657426891128016	105.539437951719	6.97745724846114	1.87535937155856
did:plc:ioqt6q3gseucrwy6zlbdwg42	0.764813392203861	135.331503753075	6.8961621613263	2.00410030135858
did:plc:iormt3vmfbtboeql5lclz4dn	0.737370883791471	116.928647469693	7.81807878631327	1.53279475214534
did:plc:iou3sh5vz76gt7ojli34x4ja	0.818366286570082	41.5898235490221	8.33841087052819	1.50373951362503
did:plc:ioxat737uzxedrcu22ffd2qy	0.778088237578903	146.027763804378	7.32574665224122	1.9834877030499
did:plc:ioxp4ztqnkd2oth6wpvu6fep	0.851409272931102	118.747800533259	7.71459229406965	1.83190415242523
did:plc:ioxwlzk4lcy4ludlkcyr5tye	0.81974271254936	101.156571780614	7.89868872269032	1.85897398158841
did:plc:ioyg2u2zv3eix5k35pbpvrys	0.688254032640837	125.812063715032	7.70538836264993	2.21026293868921
did:plc:ioyvrq2tfbikv44aftc6mhx7	0.850642538971661	153.958175879753	7.65876519345564	1.63724694972238
did:plc:iozrw5b2dgg3u2crwyjaa6cs	0.784190362422077	142.255792426455	7.224118457877	1.72941576270165
