did	duration_meanlog	duration_sdlog	gap_shape	gap_scale
did:plc:4wpi223yehnp5xqxweiipbvi	2.88970165443805	1.88347221121312	0.770707430039289	6772.75746146549
did:plc:4wqyflpspf25ssfn6ew2ktst	2.96655532221633	1.8751701858184	0.662670322447041	6110.69971830502
did:plc:4wsrroi7zsz5smfa6zbg2itm	3.76640300722742	1.86670114360271	0.728703547594295	7944.13021100525
did:plc:4wu2jfyerh2kvcvjxlaiw527	4.86428131659959	1.12524930169325	0.610721458326335	5203.85742100992
did:plc:4wvm5te7uddj6jxsq5b4i7ar	4.14501283727205	1.65374131505112	0.523709045871363	2774.49487864531
did:plc:4wvqm3pj23rc7i4dxi7ed5ln	3.92161834477541	1.02413348368092	0.941324973871742	13565.0520377216
did:plc:4x25tcwwzj5llukyjqa47tgr	3.78991713607693	1.47602817837344	0.919273420842229	10247.2617160484
did:plc:4x2mh4luty73nbbqurnmwntu	4.853436985548	0.98481407342204	0.638288988342991	6054.22852779166
did:plc:4xf6tcjnntz6q2uerx6jljhe	4.37942675058655	1.24466262297198	0.75870718945226	7829.79129907584
did:plc:4xkwa3jxzhcxd3aoocmzpvch	4.65376591416326	1.11097940238399	0.608999250768529	5975.91937005518
did:plc:4xlsxwfubv7kxe6ewzy7em3l	2.99854916324237	0.995767074035189	0.838781671688023	12022.5205428759
did:plc:4xnvvpalhz5kdntizi3ihkd7	3.85584364667901	1.62740407941367	0.662819829377865	9764.07296637377
did:plc:4xpwlgzu7e7unfu5fiqsuix3	3.53280548104303	1.62527086543582	0.795110539557212	12807.9795613602
did:plc:4xsypfe64a4bg2ypqdhf5shn	4.28935350018663	1.62537309471644	0.6169742216563	7942.57441911349
did:plc:4xvxudoo4etqq6pwqcszwivo	3.67547419009915	1.28917883839688	0.838564577320099	3509.74182179772
did:plc:4xwz4fznvbgv3gay2ngimcvx	2.90844616943752	1.48525383578879	0.688870873285352	6871.71494618827
did:plc:4xyi5kitfoawybdbad2dbrrk	3.58539752976309	1.50199727165612	0.688351146347814	6312.6226223034
did:plc:4xzrdpatgn2qjqu6il47dwx4	4.31435823334217	1.14868160569766	0.703459899149161	9957.20574118959
did:plc:4y2gwembq6fyxweh3mfpov25	3.29184902978392	1.38729186563015	0.693169058553129	10619.6698626972
did:plc:4y2rcnasutytndsoyvafaal4	3.91604484170564	1.72338640428812	0.736619625161554	5387.36809367976
did:plc:4y42vsxy26xgy4m3xswiossy	3.91174516090784	1.51644282057308	0.812745810631865	7763.085817677
did:plc:4y56r7duiehhwobbo36eelp5	5.97987639262798	0.896812434329668	0.546437967590229	9649.08063725083
did:plc:4y6imjyfb6ahcwyopsc4erae	3.782200069523	1.34000355752884	0.684276916267624	5983.68323719273
did:plc:4y72y4uibwywhmt6cjijjxhn	6.95985445183329	1.42679285870613	0.467830993026566	4870.97909397443
did:plc:4yd235wdfsdzq5yw3hhz32sz	4.45273603439841	1.5047295916701	0.592263798751678	8707.05725993301
did:plc:4yeelwyimtyjliolfpcawx6p	5.78214208934965	1.10591944114007	0.478547269739595	7033.34787716675
did:plc:4yeivqjc3y6ioz4pe5vn7sak	4.37051185462104	1.1755228805339	0.630602661659281	3737.37364849882
did:plc:4yfemnefxy4n4rr4y3jft7ia	4.12815992466845	1.59769160333992	0.645242772734462	7853.90679402781
did:plc:4yfnqz3s4qil7a3uey7uhmxf	4.50305692411976	1.38597854760091	0.649850443933571	9092.24651803879
did:plc:4ygmb6fusxv47b7tqurdety6	2.80726265534202	1.63751309720075	0.636254091567815	5413.62994484312
did:plc:4yhfp3uzr7o7gqiivi7dynbg	6.08169356649056	1.27871922081698	0.892266072709649	17457.5203548333
did:plc:4yhqqvhk2wty36655mhqd5uy	3.14041751343558	1.3847144618643	0.655840935057054	5184.29822671727
did:plc:4ying6l6ou2raqobox2kqy5d	3.55650565544212	1.75153258476784	0.667601306576782	5372.66183639701
did:plc:4yj2ucvxc6rmsi6icfknbo7n	3.23018528523269	1.38313606598819	0.590843330871816	5373.05231221588
did:plc:4yl4beyc5fdpyrfdegbnr7n3	4.88453729896942	1.36493464874097	0.602457188253899	5464.02988834714
did:plc:4ym3kyeahlcx6dxgtcihev5x	3.92172896657449	2.12034217518789	0.876398885365469	14229.3453490306
did:plc:4yozvgquvhajflr57ev6kyu5	3.86535364898173	1.35031137017878	0.607764442204395	6909.44819699965
did:plc:4ypfbwu7q7zrh4wzk36mj7zo	4.46884337862978	1.33899780488626	0.629487363456115	8212.17730042326
did:plc:4ytdmuhftdkcas6res262ije	4.96853860675577	0.988030990955716	0.469936771378268	5545.0788773594
did:plc:4ytuprwnsrlolppgijgkaieg	4.84665654611188	1.43106827001473	0.8142282944199	10191.2805788793
did:plc:4z3faqxtv6mthasxe6bdznmx	3.59674180120661	1.8475346390992	0.714596237228319	7998.40533854468
did:plc:4z5otkzzpvikromvx667p255	3.09168664718426	1.30448252742686	0.670428038302285	8523.5724322778
did:plc:4z7kslydhxnmjhfcdo67z35o	4.17237246016894	1.28872872148614	0.629622699707428	4763.8659388598
did:plc:4zaqvri4ffj2rcqoa7vfiijp	3.55606027060529	1.72911631460374	0.670925475680138	5604.1063928451
did:plc:4zaz5al2a4sueaxkmmoz5mz6	4.37062539265721	1.33148532879906	0.615035509620675	4237.85676387153
did:plc:4zb5myla4xbiavscbsqpbsyx	5.08255353674237	1.64799955707964	0.784679915062747	16290.4098116785
did:plc:4zbk765qqj5ovs5dnpi6xgw5	3.58389682594127	1.51041246148832	0.686668627067436	7352.56764796022
did:plc:4zgv7islvukv4sg4wk6cwbiv	4.12242565460568	1.25245597390798	0.76454976879695	5058.7046158407
did:plc:4zh2knxrhlchbt2nzgjjyy4l	3.65609303560705	1.2205757654209	0.592096786232776	5927.07877523659
did:plc:4zhd55l74xfnipjpj6jirfne	5.58074493272187	1.2975500366222	0.754659812102503	9684.40467488285
did:plc:4zhjqkjmp5wdfizi7ek4rn6f	3.55516211324098	1.35512188421004	0.611111800225075	11515.2022179475
did:plc:4zhs7rbmbrjyblozh3zqt7is	5.20284770832719	1.13276544660406	0.586844604756178	3148.26760326294
did:plc:4ziyttsi5ouzu4phmwmw2gzu	3.65522131366683	1.2387611710571	0.934472904710001	4607.40525718492
did:plc:4zl32y7svp5juhpvh3dq5ws6	4.40135050436692	1.16118875739252	0.878986148228844	4538.12570520737
did:plc:4zlu75g7ucs7amyuxrii6hth	3.84365344478877	1.20008492813265	0.814353752829668	18744.4131735001
did:plc:4zm5h25dxzqtc3jklyngwcbe	4.36660872721158	1.22808360448394	0.791577310070709	10609.3961314531
did:plc:4zobeb2mz3mpdejb5vdseztt	3.40872441050524	1.74660256639286	0.633177530795005	9257.56999451468
did:plc:4zou7y2gsi4trozuqkzrw75s	4.86866137183645	1.15041252453278	0.57940922686705	5090.40316110659
did:plc:4zw5om65uppf3uxim7em3der	3.04627406635407	1.99854591279137	0.630216643170973	9352.02163208882
did:plc:5226czoupcgwshba74dda4pk	4.24444244459447	1.4148359559562	0.830291172833425	10003.8743561967
did:plc:5233sr6jt5w3s5xsq7s3elwd	4.99460576059583	0.738754966076602	0.774514762137765	12047.2190358808
did:plc:524hxizrosnzvczbblarfsbu	3.63931548241942	1.51252777170293	0.725945594219925	6810.49272542652
did:plc:527mjflicfci2dvsonwl3fow	4.56395493605549	1.3289373270234	0.594155394182875	3337.54400024146
did:plc:527wtp3lzyspauu4wqeoxwnt	4.37691902712702	1.29981674966616	0.640529980384771	6438.41011429765
did:plc:52e6sncqrgla5xg4m7jrb4zc	4.50344273489226	1.17099847394395	0.686029778638926	7293.38300553129
did:plc:52e7uwculxami6x32sz5jzer	3.5985800289042	1.4865061444436	0.669383263437495	8178.96502349841
did:plc:52fwo26sf5etbgx6c2ssytvq	5.45819615479106	1.07523145672677	0.56553583390581	10699.7678615793
did:plc:52lrsua56at5rlynspkijsc2	4.64326373755562	1.47896145359951	0.550267700317891	8691.59896135527
did:plc:52mdagqn5slbi7or66rarnp6	4.09151092350899	1.12933510470348	0.637545717582766	9988.92449283118
did:plc:52mvdatwvaojmlt4oiozawwy	3.18432959663199	1.636014134308	0.650104429154838	5161.4042692032
did:plc:52n5fxdb33b3uu3oa2a6d5ck	3.35131140243025	2.07597348887311	0.605483748588891	5979.98107892352
did:plc:52owwkbdw7u27sjgnyeod7xt	3.52343389755028	1.39973206978973	0.937781898745938	12561.4768243805
did:plc:52sgw5fhqahg2helnvby6wdq	4.54884543964194	1.6608684296786	0.676867432330708	8706.06840608045
did:plc:52ttbxozw6pefxs6cgkgimvq	3.45808146811576	1.32851081257922	0.609474795232002	3471.10714733459
did:plc:52tz2xd6t44exy4jfc2uk4u5	4.48337195886795	1.33230604001381	0.771201640012122	12128.2451091674
did:plc:52um2syi5bmsncqdpddcbaht	3.96857091765402	1.43440176136583	0.617741000516101	8585.12816771634
did:plc:52x7oyjza3l6sti4u5na36mu	4.31573111742872	1.69770305950555	0.599402893859235	7477.21487672047
did:plc:52znky55okbvxiccl7gqqw3a	3.55951028586563	1.39870548765849	0.660319988699381	2654.47249545262
did:plc:532nf55tq5wyicscgrqjbz5f	4.06632613306737	1.58337920469485	0.60264311528786	3615.49389900078
did:plc:53b3dtfq2khm5oj5cdn2raex	3.51433291005258	1.411364412796	0.880558948040794	9710.99334592581
did:plc:53bspigxc2figxbgh5ebcxgp	4.46382218284693	1.25214264757254	0.777780467356551	5869.76743132687
did:plc:53f66rlov3yhmdedtwiitnnd	3.48980997114176	1.267787761788	0.578506287728967	8192.31179882224
did:plc:53h3eml6pcgjqlgofapf6b2o	4.17526060682952	1.37034532367962	0.753586726086791	4145.24051550868
did:plc:53mgkxl673exxsigb27nsgo2	2.9722501847344	1.17664134297893	0.730012942468962	7454.27757205067
did:plc:53mwyyz5oztnnlg5gytiid6o	3.15013893500505	1.23361499935565	0.923610149794205	10471.1985633214
did:plc:53nmspu6rxss3np6nkpsrybh	4.06926070221788	1.47934068824752	0.696333959153098	5395.82256876255
did:plc:53ojhnwmq5klylu4y6ahaihv	3.25208415065797	1.7003188229117	0.743553648640902	6904.09599355317
did:plc:53oz5nznpdbboyswsdfkgqku	4.70215665376491	0.950290020437888	0.931254243205702	11097.9525381948
did:plc:53pq575e7mrianv6v6kbbjcw	3.66479872624128	1.44745906287582	0.553366475076966	3918.5486405448
did:plc:53qepps4hn7bqbtnotajpmsc	4.10847168544796	1.29061541571548	0.618023810125129	4702.17964935109
did:plc:53rndfmxpnxcl3pclhtgqofl	5.04558501772281	0.872154767524327	0.837609380515953	13953.5570682277
did:plc:53ryza4ap4y23riy75mhp3jj	3.69347383785407	1.41104064052046	0.790188500676533	12354.2353277944
did:plc:53tdzebuxy2uhi7n2gdrinpc	4.10908744998133	1.40258257837149	0.722172273449308	8053.08996055461
did:plc:53u2fnnljfzqvhukimq6lbme	4.98456515301163	1.12025743449961	0.594686556531839	7141.77978881721
did:plc:53y4ps3sep2xb5swyvabust4	3.2024039022003	1.67138568217029	0.683980584943882	8535.66479913086
did:plc:53yz5fthujzb5chzjzymy5ct	3.25098485317927	1.47139362448033	0.682940504402213	10731.9479082045
did:plc:53z27gyq7noipgvg6zzf4leg	3.83568132175093	1.37607096223712	0.782353783985585	8512.97910118199
did:plc:53ztj57h7zzsta3clux37rxp	3.48956228626616	1.36605688958944	0.706905576277861	5509.0836628486
did:plc:542vs7h3mcslvwua6gnfb2xu	4.36591291103936	1.36894057480503	0.566319730611143	3903.24651924051
did:plc:5432zlwvrlen6257c2srej6p	4.5679402842757	0.971348300008436	1.1432339254225	12794.9256001725
did:plc:54bf5yb6vm5mmd3iwydcjxch	3.93076122174388	1.23742867194709	0.829373277507415	10365.0254922151
did:plc:54eeeqajvmbc4y5myqexj3rc	5.6814613399086	1.36514765819242	0.547762481566925	5100.83188228826
did:plc:54n7siemeugrrmvhg4jiba3w	4.12116752913599	1.2713985772436	0.72308857616125	6866.93988055263
did:plc:54okneim7mglwczk5svmurt5	4.0094668307389	1.30690624539917	0.624351341338534	5071.36223549633
did:plc:54phn574ei3fv342olr3qv4v	2.30183451095752	1.38225256162605	0.862075716328004	5515.63409046489
did:plc:54px226ekc2eywsghh3thtjw	5.42908553275888	1.0883003799563	0.535158329061262	4501.11857994698
did:plc:54qelvpuwatspzagbbncxdpd	3.05976448593395	1.70053658906499	0.700719004085615	7631.07115970172
did:plc:54qiwcu2rrqmbikwmvkc25lv	5.41823406167663	1.07689762103841	0.576196109427192	9791.16428756842
did:plc:54rsw7u5cb2rko6evayfn5xp	3.69980649657228	2.02180992593232	0.606399523251516	2898.27977211648
did:plc:54tnfzoetij2hh24uxlv6zoc	4.10501228556525	1.1162701479667	0.633838911691349	7304.09881412862
did:plc:54y4fcxem33m2ljztxnm5ujw	3.80581828104657	2.03297385195002	0.577687003977987	4080.3944178877
did:plc:54ylwdw3omwicempjjegnile	4.00541648850773	1.44087054691061	0.739953484928221	5707.69660310537
did:plc:555egjn47whhyk5kis3lrh3e	3.008516669045	1.92626675196227	0.646938814941809	8044.59175060336
did:plc:5573v63rhoebzr7jh7rklgi4	3.02607441371587	1.62345930054522	0.696255233244528	3876.75596051162
did:plc:55dds2uf64jeqbrafx5yppsg	4.6242349339989	0.910361825810127	0.58796674337835	9929.80911407279
did:plc:55dmmzsi24lgb2ccpmniqpbc	3.52682815157908	1.69397366686575	0.623516136988821	6939.39218357982
did:plc:55dsxw5op45leh5tv34idliv	3.52053763481504	1.53688822975638	0.715349887286996	5572.53118603384
did:plc:55fukare3jbnydyfna57gess	4.21840491654671	1.01037662081058	0.865399132247265	9940.70810179917
did:plc:55jnnx6nrvzlgdzxime3fzao	3.49312301976033	1.61075684723772	0.68473494153457	8744.07649042262
did:plc:55o63gb6e22ub4lhngrge7r3	4.30162275300125	1.28810694572436	0.650402903427031	8451.30190871809
did:plc:55rthm7u4vrap4vuxh67qwbn	3.48440369745707	1.2631691991786	0.681747950880875	13310.1194790331
did:plc:55s6d5wckrnordo64qksyfn6	2.8421330595237	1.51877750681219	0.922809093356733	11397.1042473442
did:plc:55tit6htqxudg6gfi7zx7klf	4.0531774417476	1.17158632952293	0.70728246247485	8178.46939937456
did:plc:55vbzw5cc5wu4ugj27c24inq	5.3420611740715	1.25030475456241	0.621008585089528	8971.0438418709
did:plc:55vlsol7yxijvb7dvzo7gwh3	4.0125214156161	1.43510717703588	0.709963945318718	7775.9250460258
did:plc:55vqtur2z2qupvoxnyyq4r74	3.68526091355729	1.40325956930607	0.774166863257096	8933.65147977242
did:plc:55xcg6gslbvg42sayyfz6r6h	3.16138499507603	2.04335834706504	0.706162965710717	4012.67918065338
did:plc:55xflrff7lfkecbfz3t5s5z6	3.94069129342245	1.3783034833988	0.728505486097347	5372.44468899879
did:plc:55xkkt25hntyavvffl2nq6xd	3.46100520052942	1.7129258093743	0.767527470175868	5326.54115388312
did:plc:55zg46chgzrm46xgbmuasryh	4.12556461091162	1.26857343021873	0.732197949540979	11098.5038438176
did:plc:5657gpoyyztyxpkpvfwpfn6f	3.94079831897559	1.32313175620404	0.924134039388627	11432.1725167657
did:plc:56atekwkl3uxd42x3u2oe4do	3.51063321549269	2.13546267814633	0.499822657143926	4835.12731788334
did:plc:56ba54i6vtbwbs2nvple3pmn	4.42131387726748	1.3738381232495	0.751753797250798	8626.53089141434
did:plc:56c2x6yzzuz6mjt3i2x4ezm4	5.18237312946835	1.20258061928754	0.806183960624142	9808.85416518765
did:plc:56ddj4kvw5p4nclo4utqihyh	4.86927014249255	1.33701870861034	0.687152558896655	10123.1754307032
did:plc:56dizcjb5xjxr45qiormcizk	3.72290343441751	1.15459600832011	0.761981670541692	4803.60560912641
did:plc:56fvdhdfm5augwrdmmzaczpu	3.44182378789166	1.51797518808702	0.700507643850057	5740.45504915075
did:plc:56kf4llkgj4o3n4ylvktnfnb	3.41487549717446	1.5981981243573	0.710924610299745	10713.1329634737
did:plc:56mbl7bsy2zd6yovvbevlrsp	3.46018470079918	1.44841329814974	0.642903668783433	10940.9890712412
did:plc:56mtlhmxauqqqak6qg7ssuj6	3.68266631578932	1.24298645078922	0.648952739493901	8358.97188299345
did:plc:56unhjonvb2qpf63w77hsjuk	4.05660221669754	1.14454847429924	0.665172406062573	6736.23066413803
did:plc:56wrrbektvc4xkd4potbmaua	4.53584762922693	1.05217636241099	0.642348108795268	9935.23694185638
did:plc:56yuoyevyyn2h5jweypsjst6	3.67639830592658	1.67199530540157	0.779954678312547	9951.39052026599
did:plc:573rd746u2o5noyoxulwodtx	2.84024952436711	1.84321116970053	0.810307113783657	11005.9399759379
did:plc:573zaukpfmptdaxjmyhb5vug	3.87855858910659	0.965217653119475	1.10197366485729	14720.0595172514
did:plc:5752dusoljnipevqnirfojff	5.33228039734077	0.930856072342209	0.928556296909628	12168.8658271563
did:plc:575iopi2fqga3ylazk7nqmvr	2.90167782404338	1.84601268237343	0.635945042588727	7338.84058771218
did:plc:575voh6pi65kjdgb7umv6wwt	3.18204677340604	1.84304624197302	0.580675919828257	3736.04172462492
did:plc:5762t74g5csx2v6u24u6vqno	3.55788727382959	1.57520780553708	0.704473855722583	6323.61387598042
did:plc:576abcadvcdbuyhiooff6727	3.20952302568317	1.7592111750303	0.734201864351789	7759.29546309377
did:plc:57b2ixto76dwuenvffia3tzh	5.00726614149667	1.41156680875812	0.640789384095915	2400.43815032132
did:plc:57bzuj4gq7hcvwx66cicdy2b	3.30940049410497	0.95260002499579	0.865485670972295	13259.2712872176
did:plc:57edab5zya4jmv7b53vn6xi3	3.72761137362568	1.47510615268022	0.606703975208008	10276.6143274054
did:plc:57hqeobmxutsxdabhhkckink	3.88637444113638	1.41941861499868	0.73605437051667	6126.90218803275
did:plc:57htteddcqgevxgesizaspo2	3.6851780184655	1.29632627139739	0.661554910635147	4106.71680413911
did:plc:57jzgrpo3llv7hsckw6r7hxe	3.25834383092842	1.70335556855104	0.840573445765451	7976.81996327649
did:plc:57m6yxkevphyn5ez6fvbosef	3.8683438252273	1.73346441918621	0.810248022386556	17812.8609076147
did:plc:57ml4lzm5t4zgn3dxuuuzfqr	3.50073019238447	1.53034354592949	0.707349613492482	6697.31581987682
did:plc:57opmr5bybwix6dio7k57ms6	3.47722688322173	1.70332073444977	0.594119575048389	6159.5552037137
did:plc:57rygjlxsmtarce3sz5atpz5	3.90938753615965	1.32696911991829	0.740572859744225	8307.71775809603
did:plc:57trlht7ymwf736rcdfjzhqt	3.55115931970396	1.40736072608193	0.536788096220285	5391.71175934087
did:plc:57xkhqs3luqrfeesm2beckej	4.37943189192912	1.25483973851561	0.63658717690407	7803.6458220343
did:plc:57y6vcisxrtstlmesxmd4q2q	4.10895872354549	1.22833032084369	0.77528868803079	7940.15096829517
did:plc:5a4v7unnsipalqdxmjo3f66e	2.87577276315295	1.70002535864416	0.705175233877349	9653.35117118319
did:plc:5a5tupugl2kx6h7xyecexypr	4.14349196657374	1.36268776764154	0.584439811047725	8933.2643553806
did:plc:5aaq6af7ft7miifmit7lxz44	4.12007384932213	1.48909209289285	0.640814733473463	5085.72827617272
did:plc:5advlztvs4yjctu76ahjhdtn	3.49974816199221	1.80351571567057	0.599087526217064	9141.27680383262
did:plc:5ajtyu6glohcfd7jdppwzlvp	3.91633362675662	1.50566187846917	0.695542120460208	4120.84175102922
did:plc:5alxh7daue5mz2rdlmj7b7cw	3.59278158333227	1.51125349422789	0.676745126977941	4840.86936442936
did:plc:5alzk6o55w5uvkfbhajj2cj2	3.56646959835836	1.55883963101309	0.7021323191007	5990.01926993585
did:plc:5apipoabcrwcgs655wvvbyfu	3.66251477246834	1.33517932364801	0.679017048024141	5743.63752548485
did:plc:5astkub3b5oc4vu4uvykxyf7	4.15720931701315	1.66193992292207	0.685876309919222	11813.9926891808
did:plc:5ax2sbi4qxndyglnbr2snqty	3.41322861052665	1.12197371639327	0.662277873056734	7416.99356283999
did:plc:5b2qp5xs5bmrsz45r24k5nfj	3.10378159914089	1.86679705918266	0.76601801845016	11848.903418613
did:plc:5b6knbyb724nempoihe4sdzg	3.71838368149193	1.1610143125017	0.926899177175893	9150.22474271344
did:plc:5b7h6ovbrp3y7ix7rdlam24h	3.94713809540438	1.75307347298499	0.536438874096984	7576.94744135442
did:plc:5b7vb7ffjzqllu5ibam5hdnv	4.48890730464957	1.36626436640565	0.58628590641404	2197.2700717867
did:plc:5bbpjpifogs256j2d26l45wk	3.55797096912755	1.2407172766764	0.747970447062183	13932.5122581784
did:plc:5be4agssnbaqteu3e3ib2m3n	4.81314512982233	1.03470074607718	0.757814239195233	5408.56383983368
did:plc:5bfd56p2vxhyimjlofycwwnb	4.99186162969623	1.21290459999334	0.625317497099928	5902.01144582678
did:plc:5bkrdpuvamvd2h52jnezybrh	4.22828433999355	1.66738595797187	0.625945728332637	9050.54286097492
did:plc:5bl5ha4zn52iroafpjnjtehh	3.71760652193795	1.43859931943612	0.64285304659544	5770.52099757833
did:plc:5bmp7puueisaisezekf2wmc7	3.74093056152953	1.52182139948417	0.723816771177183	3348.28022808462
did:plc:5bnymhrssriioqgqcig5wyhc	4.0639275579653	1.04003296715595	0.747707411985765	8394.60224640119
did:plc:5bqonwx5f7lrqnt6yjgjpdmb	3.77191670603401	1.60918148192117	0.715013575002283	7856.38441658187
did:plc:5buyxg2zbjfbbc7gpbvj4z5k	4.28732777828018	1.37329438188582	0.683499280906844	8938.70423949064
did:plc:5bvttvfoo47m73ilxh2plfjc	3.11363536056757	1.38527568288868	0.748715391088512	12499.6309919033
did:plc:5bxhu5vq65lwlrd2o6cbcha5	2.72827358674687	1.77111722018041	0.760844294948454	14349.7242551156
did:plc:5c33k5ukgu3vaf776bmhz6a2	3.68732374492779	0.927853825891387	0.785694801228993	10450.5235498709
did:plc:5c6aji5s2r7z55nnyowtmhvx	3.67890943752845	1.52421615046161	0.775334726662973	11595.3702783363
did:plc:5c7wbszr62liimfa5uakeprl	3.97466572851834	1.40282047129937	0.639469355843886	7582.43269118464
did:plc:5ccdgjrenleagtsyz6jq65rb	4.32326222477501	1.77307167976229	0.635099829700973	9715.90023180615
did:plc:5cdzgq7xor6ayodvy5sedm5c	2.82857051973804	1.52938148514827	0.87209726322579	6434.52536821027
did:plc:5ce7coljoqrlgyrvda7pbenx	2.93617235656037	1.8021713569073	0.685503355412963	8541.679508082
did:plc:5cefki3oc5thk7vciea2cj2j	3.94169237696725	1.5192771797052	0.741586158584899	8201.86376862563
did:plc:5ceovzagkhdm4zsnpp3irsyt	3.5541211096027	0.965016071890966	1.20819963948659	15065.8166913867
did:plc:5cfpme3l23wsnqe77jjkjzsm	3.03331941378337	1.41527767471269	0.709204501809654	13447.2844211837
did:plc:5ch7yuduhz4isf36wx55vzo2	3.23874312644036	1.3453616949226	0.698765708362002	10115.373171709
did:plc:5chj4ilhskdak4xq7j56me46	4.8036833895754	1.42473503530831	0.6626980365888	10069.2123250367
did:plc:5cjpvcgkyqqdzz2euq5s5doc	5.96280215533687	1.13052389526798	0.632551277709119	14601.4478027445
did:plc:5cmc5eyclarpwmj2tkn4nsoh	3.46386529558403	1.65207277792832	0.864122285931719	8733.17943972629
did:plc:5cnauo4wviclaesi75ulwifx	4.39528714897769	1.29027551489643	0.671817215394211	7695.47699592126
did:plc:5cnuvmzccyagwnwzr5ftaj6r	3.61391122035123	2.12460681468971	0.794441080862233	9920.43495392787
did:plc:5cnw2sjiqkfkxfqobrzguia6	3.369665989226	1.92431960459831	0.771752549491727	12048.5733212152
did:plc:5comhj6e5ooschcxb7jkuvee	3.16372539601229	1.41572960295646	0.737086443237426	11538.5199922523
did:plc:5cps2dckmmtde2leqc5vj3c3	3.91824889499721	1.57068930360629	0.793403005999505	11046.3119466686
did:plc:5cpvcheslg2azwtj2h3hqfit	4.41754137028113	1.34908452568639	0.676693578824746	7763.90559068149
did:plc:5csgy7sfdw47lwmtsnoew7ku	3.7935609474033	1.50758316061266	0.729537965782793	3640.57828923435
did:plc:5cufcxqqxfzclsi2amsyj53m	4.00422710330104	1.4918839338749	0.699282410531574	9682.38338338009
did:plc:5cva3p6suqnvbmfithxirnjb	3.53701341696062	1.58634926585381	0.581132605620664	10597.6514346124
did:plc:5cwbbjleyyabbjfky3qj5gli	3.20582147109484	1.90224881857519	0.503973188418831	7228.22405436183
did:plc:5czgp56jqndhxrj33culymh5	3.37353563423185	1.39529474561973	0.600922808887076	6857.3858854511
did:plc:5d4eyyt6bonomv63cmvifyk4	4.5109749603758	1.87130577351642	0.640698884670971	7263.65497446745
did:plc:5d644wb37djqenxhrsxi53lt	3.65729182715522	1.69230205151765	0.804425774700935	6002.16978140599
did:plc:5d7mlxwjhms2ljypc2hqkik2	4.92619203346633	1.17297935421564	0.54948750427207	5795.33656880219
did:plc:5dbt2silbdxixoyt73mdsqvi	4.29608906520339	1.22524607586127	0.636318849309635	6023.39375248438
did:plc:5dc6cbgpeqvnbyxro56u73qr	3.11135288075031	1.6758814320562	0.938822764128289	13297.6164128119
did:plc:5dckrjp52mrnz3sk75v44dud	3.43826319836352	1.92525030378311	0.591471706719359	4156.61531672698
did:plc:5dcomyfuny6japdezfspjnou	3.76394070175453	1.09892004127084	0.629633752315136	9432.00215700016
did:plc:5ddelwcsvkfjwpafysv5fuwx	4.38266427990389	1.26300915659618	0.592985884302296	4475.08373482205
did:plc:5ddg7a6da6jilsnqxp4m62wk	3.14281332026818	1.25826062952907	0.743954617785696	6803.25332748511
did:plc:5dftmiwilxgxf7gfkonyjxpk	4.78711976395004	1.46761741188806	0.763903458259439	5815.79039195737
did:plc:5dibszg3axd4gxg5fvjverzj	3.76585160264205	1.26448147761523	0.559808148304785	8356.88588912135
did:plc:5did7imgpirsgj47utz6bfau	5.29533847154232	0.86725884688584	0.675052230222699	16010.7772904409
did:plc:5djp5clvnwtguiw7ywfjq6hw	5.08385296560179	1.14756963091708	0.711860257272276	6467.77662823849
did:plc:5dmwadyv7uksskv4w4hhyxxm	3.62088622546461	1.53594869224821	0.62542031726783	5283.20307080353
did:plc:5do356ghc6walst2ihz3vyb7	5.59966126318649	0.852721978283375	0.568998843274441	6600.72911006219
did:plc:5dovhye35gs2prvxhslgc3xd	3.40108484767872	1.77420210675445	0.615195388315829	6065.8115075289
did:plc:5dpb527qzyihayuwakyh3ee4	3.06960848466131	1.63955712256325	0.646562290270808	8468.27855113199
did:plc:5dpgvd2sagkr4omgo6zwbene	3.9304342331003	1.35355275812417	0.724641722724672	3608.45134305333
did:plc:5dxk4gofnlp6d3rnqwwksyel	4.31473332756232	1.71303342018516	0.768459425548223	5510.15073362995
did:plc:5e2qvfkmrjf3liuubu4yjg3f	3.41546478852511	2.1652672167489	0.643783188826981	5179.45463197684
did:plc:5e5ccpgrtnwbe65yfsvi7trr	3.98125124537751	1.30068612258004	0.783449378231439	9731.25895401196
did:plc:5e6m2ggkf7m6y2vxop22nqoz	2.99297906951742	1.22316377229508	0.972097482072152	6047.10127091183
did:plc:5eakngnq7wb2r4y2fauzuekt	4.12702066371203	0.943181525983628	0.752327855141902	12182.8233553862
did:plc:5eb6lc5h5fah6yl46uubvpxf	3.4020394433776	1.50899329267065	0.58510824031896	8864.32381616381
did:plc:5ebdwncj67tngy4gw3fbkx5c	4.14384877320779	1.09525636727102	0.716692379837821	7796.55625998962
did:plc:5edwr4a5lthuoijcwfvouwiy	4.92939417181386	1.24909470315129	0.70780611966891	14927.7771313031
did:plc:5efef7csvml5if3ouwq3npa7	4.24359010038279	1.48472488087323	0.586157565508228	3672.92583947212
did:plc:5ehmn6tqnzzoxj2bluuue23p	5.99199649164156	1.51820590383091	0.622159170805929	9232.32773499592
did:plc:5ei2p4blmcxuf57e73dmbaya	3.81337150588181	1.2736958970345	0.636011721040894	9267.61449444991
did:plc:5ekwl7watfxtrpemvx7ady7k	3.69704457819648	0.8564248594282	0.867060545302195	14972.4496842474
