did	duration_xi	duration_sigma	duration_mu	gap_shape	gap_scale
did:plc:odzk6rmwy2knyh3hsjjsyi5m	-0.078886958413755	712.53727675207	0.0	0.559090155741728	8620.95485787689
did:plc:oe36ibqr5ak7mmc4uoh3zinv	0.38178115735678	57.9407352364221	0.0	0.675917312382878	3534.19993038221
did:plc:oe45c5ieunnlsm7izopj7crn	-0.276988848649575	401.70201744983	0.0	0.604069855580079	5686.77594361213
did:plc:oe5hkqogos6zrgfa5htcykz2	3.3972933431919516	3.3972933431919516	1.0	0.613353046854837	4446.5578900721
did:plc:oe5ofxl626ysdvy7hkm4tdoz	0.09690404955826575	588.0088362499163	0.0	0.393751025707087	4400.95834888463
did:plc:oeae6xttqp2xpae3zntpcyvl	0.4865461547330782	328.00425790281764	0.0	0.46717371067973	4479.77322083686
did:plc:oebtkbqikx56fjr4negjzvf2	0.35607218480682074	25.016605475947046	0.0	0.936733600001393	16329.4660717595
did:plc:oedozrzlbjnrjnc5vnj446hy	-0.352718188435372	176.086264660218	0.0	0.660639065913487	7312.15872888624
did:plc:oedszs2ysmtf4o6wy5ymlhyr	-0.260441649970978	574.510345882512	0.0	0.523613516692774	5599.14280993278
did:plc:oee3lufz4ex26cqefcbvd2o4	-0.575019121912971	317.949111901635	0.0	0.649705394024054	7417.38617161006
did:plc:oefjvue7twzpwbksh76bgbuc	-0.670300594462837	313.192476997578	0.0	0.541320720928544	4374.46691036097
did:plc:oekof4zfdym6a4acykcjqp3i	-0.33921154441646	463.595092833332	0.0	0.653820928273096	7363.91563111022
did:plc:oelhgvzxde4qghylxmdin56m	0.06229116910415163	508.2908219162921	0.0	0.630783195831014	3425.74329530191
did:plc:oep3fan37rbecwrogkdgze5j	0.245481800325648	200.861191670673	0.0	1.55699645449639	1163.95635444782
did:plc:oeqkft3o5p6cyyun7cmlzd7q	-0.18433792381103	1833.681848986	0.0	0.523826318062342	7936.64910230189
did:plc:oerjamqyukhrfy7rik5zcbnv	0.2809678190043715	390.28174474162466	0.0	0.73351724949165	4777.53301768079
did:plc:oesvxtywjacsbkyfx73ailbs	2.916796563584856	2.916796563584856	1.0	0.474837434608803	5852.79255426148
did:plc:oevkty5zv6hmkm547w4lvrgj	2.3346642055900286	2.3346642055900286	1.0	0.701105021260671	12279.9204753096
did:plc:oexrwtb5vvaieerqpnct5aae	-0.688764361157044	313.020097032512	0.0	0.637598333556726	4167.85280336056
did:plc:oeyq3tohiu2qb4tiveplsohm	-0.226531031686468	395.804276180875	0.0	0.615520855663621	5234.46308277081
did:plc:oez3vfjqmvmtxmgx62wa7qrv	-0.148593674058161	1120.258345035	0.0	0.479209671350877	7859.76102725892
did:plc:of2fw7ebtz6wvdh2rzgui2qr	0.25098942714067	212.563224527292	0.0	0.627042210910422	4395.77333521331
did:plc:of653unh33mqrjgpmpek7bw2	-0.285202503640313	252.48182700799	0.0	0.600456063450792	5167.88350795094
did:plc:ofcfaw6nvm4bp5ykpriwa6sp	-0.475987763667395	932.870638034875	0.0	0.605169011127082	11192.160782367
did:plc:ofdrmlm5fywph3d2zuxv72db	0.25641536631754286	125.65408424405307	0.0	0.698635104574109	7396.59434587617
did:plc:ofgd2fdiotz6id3wferesgi4	-0.0546683589461928	949.298396782245	0.0	0.49277805153627	8417.10422804606
did:plc:ofhqd6j273xlxxgk5btxzgbi	0.24047813489628747	275.08929129937553	0.0	0.558004632471205	4155.7156614768
did:plc:ofhtfeir26tgv4hc5ghuobvb	-0.270843271817477	225.98804941941	0.0	0.522081084825234	4885.88421588469
did:plc:ofhtm7izwef6o725x7pebkhz	-0.4336764187295	249.887793619788	0.0	0.911094341074945	12389.613855645
did:plc:ofkd747xi3r62s2gnzvwzopf	2.733337280628675	2.733337280628675	1.0	0.770372262696937	8738.52128026299
did:plc:ofkdlvkytxrzgmrs4egelagv	0.262807115641559	226.977543200741	0.0	0.672074141233171	6898.68141100496
did:plc:oflwomhctngb76a6xfobdfkd	0.29062457339027675	227.82695161237424	0.0	0.568544506413003	3461.75546039726
did:plc:ofmyfu44ifmz2g6dhdgj6o4y	-0.446604073593778	724.068920867003	0.0	0.747535634075852	11734.4074322691
did:plc:ofpwwdz4l6upyxmj262bcc4i	0.2028286336716686	262.1634106511332	0.0	0.572145165974698	3950.47537709654
did:plc:ofqooxurt3r3q4oufgdy6623	-0.234727743153285	509.373225454295	0.0	0.60874027264049	3944.41806786069
did:plc:ofqxvp562o5k22pemrb6a5w7	-0.630406166286118	432.3518738187	0.0	0.583149233501371	11939.4623418651
did:plc:ofrdiiyhgc774b65xcuaaqt5	2.1309059598026767	2.1309059598026767	1.0	0.593829547836046	8048.05053953644
did:plc:oftcfca3etfsukex4netzel5	-0.273356826558927	287.337826781878	0.0	0.62014659623079	9916.96533466028
did:plc:ofuru56bahsh7scg3fa4wx5u	-0.422544293180372	531.82330372335	0.0	0.512762125111604	4510.66739089666
did:plc:ofvrgt3vi26vlvpwsaucedxk	0.569357084145526	206.092421016601	0.0	0.563384785080468	3803.56605573807
did:plc:ofwvmk7ike6l7r27r7kmn3yz	0.13062136070512612	446.79947851150973	0.0	0.541045232441029	11496.4709465414
did:plc:ofww3dad5oc2re7e6re4wleq	1.8037517560661969	1.8037517560661969	1.0	0.968936212099126	17284.0060643715
did:plc:ofxg3am5dqqxbtc6v2gpsmot	-0.355870137282761	325.608569621897	0.0	0.477526805973482	5209.78545799508
did:plc:ofypvpyhjch33hyovqoluwof	0.22116652183046423	313.9047813139647	0.0	0.627844954795072	3861.09472668061
did:plc:og45w5usilgqgap7nobz4pip	-0.196943177491126	665.322843116297	0.0	0.626186156251879	8954.81846813021
did:plc:og5iaugmgqw6ecm5xlvcw3uz	-0.360555946566184	373.314369846754	0.0	0.716407326119211	8786.62035231656
did:plc:og6dq5jd4ckogppdlvwt65bp	2.893926521626023	2.893926521626023	1.0	0.683975659009996	2696.03842793194
did:plc:ogbjq6wzpjy5k627o6ishqge	-0.423701816945313	373.293962254621	0.0	0.654630186350043	6847.99941878001
did:plc:ogbyfe4zgqo7elw6wda65zdi	0.21024303317679238	272.8861802005555	0.0	0.600963984548725	5423.0509541526
did:plc:ogc4jbbsvp74g4jyihglzsrf	-0.488686096987908	520.592876377689	0.0	0.454321264400032	5750.10118869529
did:plc:ogejnmhy6lt2y4r3d2yrpgcp	0.186032200650898	192.581500732996	0.0	0.864761033132207	9172.26892381763
did:plc:ogeq2zew7lwfg7rek2jx52tg	-0.0896293732735939	593.850295493926	0.0	0.574397754969885	5863.60384425519
did:plc:ogeuuodsc5bighcgfjnes2ec	0.282685346823257	269.667881814284	0.0	0.665510775371227	13013.6843226722
did:plc:ogjepud3xv5n4rwrk65d5r5l	-0.452080881798932	239.261017392068	0.0	1.24035321238561	1941.06054115867
did:plc:ogk4m7y2gpa2lkmlivp6qv3p	0.15336057377416992	275.5182056855626	0.0	0.507894387369258	3505.21299018897
did:plc:ogkkzahoqzvnqbjyknwa7qhm	0.06824814489133674	989.188659233353	0.0	0.466101430094377	3051.9934023404
did:plc:oglribl3hn6qzlr3tro6fivr	0.516579217605813	58.9932587795376	0.0	0.607786556435811	6372.70126245051
did:plc:ognci2wdkhqj54i5aeha32cv	-0.451027744354942	310.434324671036	0.0	0.553082605265583	4881.53092117761
did:plc:ogoe34wrqzlqe66cesfsdjvy	0.2497964919839969	164.96499275938743	0.0	0.600397881467751	9045.3591645627
did:plc:ogogh7vnmompst6goi24yviu	-0.290339499128327	739.175954673745	0.0	0.824478938179145	10054.662197493
did:plc:ogp2tnoztn2x5iyorsidznve	-0.444172327330312	307.014144846388	0.0	0.742826318293715	5559.24979998421
did:plc:ogpffvrkj4i5te55xyhqdnam	2.8216201764735227	2.8216201764735227	1.0	0.684315451170799	6155.28400378102
did:plc:ogqsl4imazkhsgd22cwcomf5	-0.551773548089464	218.775314924752	0.0	0.647175959472844	5236.81047179099
did:plc:ogsmqdjuszowfsnfzbvvfc5k	2.5645663164940022	2.5645663164940022	1.0	0.635586742994598	8927.00645588482
did:plc:ogusy4fnswxockww4ccwdeui	0.34847813626882	204.092189549407	0.0	0.527137855717131	4027.43826450899
did:plc:ogwujp2mco5nmifzk4mcgetz	0.38137565252107686	262.98313228401906	0.0	0.628507881793208	2404.10015030965
did:plc:ogz3aze7sa3y6kksstnqyljz	0.364806250954495	103.09472918914	0.0	0.628390678970383	9005.95815104032
did:plc:oh2ebejz5ccu4gkysv7r3qes	-0.486173605734141	5235.05981275772	0.0	0.861029987034253	12651.3312253419
did:plc:oh34ph5enrgswdwxumezrlhi	2.474258903199141	2.474258903199141	1.0	0.897582898460543	13506.5820744007
did:plc:oh364dazzqnts26lnd5xkilp	1.6007541010129804	1.6007541010129804	1.0	0.898858652276729	13279.2936146959
did:plc:oh3mdkllg3pos46an5vvwsju	-0.0994028647680125	569.421556121144	0.0	0.63603917841522	3209.92514289663
did:plc:oh4j63p6ioeu7hpu3ambiw5g	-0.489696481627639	313.227951457508	0.0	0.652161360517772	10870.4637452702
did:plc:oh6o4qooe2apifd7rxwt27vb	0.20074167499085138	181.07376600988215	0.0	0.52483370128688	4065.04551504832
did:plc:ohb6aeirlv6o3yvkx2alix5w	2.9057454644150433	2.9057454644150433	1.0	0.654863041419385	10235.4528298494
did:plc:ohe4lsdbx3eq2k2h3erqbnub	-0.200468289659676	177.329046611826	0.0	0.59651252818146	3016.95031174694
did:plc:ohfdtnraew44g5b5b3mquair	-0.290753460938044	332.232282004904	0.0	0.581003180502946	6506.68571096637
did:plc:ohfnhczrx7bgas5iytntlvva	2.8489914895213198	2.8489914895213198	1.0	0.772235506102489	8352.62983325448
did:plc:ohgmzpvtd5ynger4yqejm46h	1.9162771236731448	1.9162771236731448	1.0	0.741579776749206	7151.72460508757
did:plc:ohilznyoeivql6s2cy54uyi5	0.43801487420828794	99.66820324431347	0.0	0.573559132362059	7191.87271687809
did:plc:ohjchth35p6z6wpc5dsorsta	-1.06287171801768	663.231952043033	0.0	0.654430756336314	10339.6127641951
did:plc:ohkm6gbkyn5iv2i6kuf4licf	-0.194611205828791	822.628926126994	0.0	0.497624797345808	5426.87455444463
did:plc:ohnflu7b2pcgr3gmrjhk7wfb	0.2857969815775563	151.94030009610563	0.0	0.65996438422443	4305.32930704096
did:plc:ohskf4defkseqce56tm4brdy	2.279859420359106	2.279859420359106	1.0	0.751286676217479	11654.8452245915
did:plc:ohudtw7k44lp27eb2qn3d55j	-0.710246769489822	637.187769033591	0.0	0.595393236920876	7731.44085190586
did:plc:ohutzfkzcry7o72eu2affjnu	-0.390792024051285	327.474746279275	0.0	0.682884905970812	5708.69099743883
did:plc:ohys4hoz7cpmjihxnxn6udwq	-0.356228673875797	625.437670787837	0.0	0.626996917459086	5826.86474809424
did:plc:ohz43j26hlkzk4ltxa4xcab2	-0.569544933676359	578.988538948475	0.0	0.812775383652697	16568.9084571254
did:plc:ohz677an7fzzyjtvmi64eosa	0.19176678286803042	162.7583151851722	0.0	0.624173708676142	4905.2022648552
did:plc:ohzd46mdcprgosu4n5zgokqu	0.422631031264957	167.907008187951	0.0	0.790106313657923	9045.42015559647
did:plc:oi6l4yh6z3wxod7vpqdalmyn	0.0190887422524034	717.255377541554	0.0	0.538746873240089	3370.71218578945
did:plc:oiamx77rh7pyy7zi6xgd72ve	0.156974056246022	218.252295711588	0.0	0.73115505784415	3705.98510434837
did:plc:oibwadmdhzphzaxnqw4pcur4	0.48025919561403607	65.09150475135671	0.0	0.630124841554023	7558.95032218743
did:plc:oicpzxnkqhxkpkgdpfssnsdu	-1.32091809511298	1476.78643033631	0.0	0.714024122258211	15172.3094721486
did:plc:oifj56nh535tx6rfakluq6ga	0.588872342957288	48.2006141371813	0.0	0.665321391736992	10558.5559759314
did:plc:oig6e75fdsactqp5pgoatywg	0.216690152365614	408.048161147039	0.0	0.542770725471782	5760.40748747342
did:plc:oihveox43oex4rjrbz4tqdz4	-0.0199770096768271	887.111138895052	0.0	0.673991663641713	13464.7117943711
did:plc:oihyhiqcojoms27aupyri4bp	0.2782284107606855	184.66564858505058	0.0	0.556648007173918	2731.38833672784
did:plc:oijtzlibd7mlf56jbfohssdz	0.267945899585007	139.888778049611	0.0	0.560062351703249	4150.07744751632
did:plc:oik5cuu42dlhm7k6r2gzqacl	2.2464396574695877	2.2464396574695877	1.0	0.689135434477485	8502.32570045674
did:plc:oiljzjswcbizgjbc2pisdqu2	2.8795661726082677	2.8795661726082677	1.0	0.594979736440157	7254.45336392988
did:plc:oilweeg7gc4b72usg2pb7oww	2.487178245391206	2.487178245391206	1.0	0.680777252662787	4243.29173523315
did:plc:oinvflpmw4kcrpn7fxuhpjfk	-0.321911654369399	268.456869226402	0.0	0.658676004082431	5542.48993847089
did:plc:oio7hilftn77wccmc2k5xri7	-0.656803321078836	409.056338303699	0.0	0.516065754399256	3778.78365440064
did:plc:oiouk6mjdnpr5lzcpabmn6mv	-0.3229632694968	690.483755053174	0.0	0.64832659087017	13550.458162245
did:plc:oioxz6lglgtwyurnxjfvh4xd	1.2324520201772333	1.2324520201772333	1.0	0.652761712614587	10747.9557012856
did:plc:oiozxovviudpr2fowf5lwr5j	0.6910623876505912	50.20691277798336	0.0	0.539172887853978	4095.67955272807
did:plc:oisjgv73ug5lzqhsp4acwt7k	0.199843108063284	97.2178398033923	0.0	0.652822043374485	4457.66319964152
did:plc:oisofpd7lj26yvgiivf3lxsi	2.940159318037034	2.940159318037034	1.0	0.66787438524455	11500.928236143
did:plc:oispfvk3y2dk42rcdbwdpthj	-0.521765027641628	1031.31817620315	0.0	0.839286981393515	14680.3577094283
did:plc:oj3kiggyb4cej5uogkiogxce	0.28771655195141804	488.3493707594666	0.0	0.609045044118419	6767.43430946689
did:plc:oj3wbdtukj23tav2t7wlsspp	-0.261846805275671	242.60579691145	0.0	0.565042965014872	6517.16986816043
did:plc:oj5o6733qjqvxmvnb5uktdh7	-1.11572118977945	1594.36558019484	0.0	0.646209102707707	13781.5432859103
did:plc:ojaalibqo7ctytgjbieuhgwb	0.28948365011099636	333.785103621434	0.0	0.487152300924696	4918.43588233154
did:plc:ojaexmzhacei73xox6kod74c	0.24990025951733202	145.94505347221912	0.0	0.813091242585013	6077.26065265387
did:plc:ojaphpjvq2qyx7wm3x6cxsy5	0.587704562058553	133.74676696643928	0.0	0.621550890391954	10622.361867639
did:plc:ojax6pv4o76dtikyynkfu7ny	-0.51385220587776	417.585566111507	0.0	0.505308070264101	6187.52370625747
did:plc:ojdcvky3p3gdsbcdttmaku65	0.543961269315541	142.057127421799	0.0	0.677947401359727	6210.9460864038
did:plc:ojdhtfrw4ljvvs2yfmvpzvh3	0.24332318610753728	302.50657888155064	0.0	0.694517324651643	10312.2269248441
did:plc:ojhn4xyemjv2yd6gessnnift	-0.0973425202132635	725.087219441387	0.0	0.588987614728655	6937.02351721453
did:plc:ojj4bkvdvvmyzbwk2fzplsum	-0.521789889851945	377.15434887419	0.0	0.455104606529148	7853.68224721608
did:plc:ojlajmywxv3jogtxycva4gjx	-0.39397306221911	400.071189860388	0.0	0.843811774153575	10591.5327353396
did:plc:ojm7hc5yvko2aarviumlq4xb	-0.398723831035282	754.016872619974	0.0	0.520153018624684	11103.1446596996
did:plc:ojnog4u6bpqwcu67yq4jknup	-0.405683569390932	254.031696792999	0.0	0.637198970158333	4949.9262309362
did:plc:ojopwll7njxuvi7pgnzuylpe	-0.157601586543101	452.181795702054	0.0	0.588572647054302	2754.20344902608
did:plc:ojptnmubcq3x7mianz52tp77	0.263502571653819	93.0084381854308	0.0	0.61904260964655	4055.52379974972
did:plc:ojsidh7wbdvqmzisknumj43x	-0.208097571101022	368.77523680537	0.0	0.545666134379089	2631.92356748556
did:plc:ojsvuijcfrkyjmpe3c773ygn	0.34996330515843926	129.01928353005394	0.0	0.911147856850706	18475.4002583483
did:plc:ojtr47kpiuqwjt4jhvjlcrx4	0.3551880038281759	344.98951183653634	0.0	0.565383511760022	9854.09541183094
did:plc:ojwzi7fzrfw25xjeoynyt2k6	-0.267325385529709	1091.3270538114	0.0	0.566250402419702	6716.53979296797
did:plc:ojxyv347x4za52an2fut6c7q	-0.223868464014523	848.189571886387	0.0	0.599670639636852	3024.37706815508
did:plc:ojys4u34of6najuccf2z3wzs	0.322700326310653	319.062737177545	0.0	0.583665244971918	8496.70887166147
did:plc:ok3r337gcssou4lfhlxdggng	0.318886638231139	239.476882196859	0.0	0.598345416114289	9209.45595415338
did:plc:ok3rno2egopiodegqvsbzes4	-0.319368259892039	328.77756018592	0.0	0.699138296432513	13972.3000013404
did:plc:ok3u3kdip4l7cyxqepgyncwx	1.9071490144746395	1.9071490144746395	1.0	0.834262382906043	17258.0619557417
did:plc:ok3zmxyel2sn3fxo6vfvw3n5	2.8116544585975283	2.8116544585975283	1.0	0.685925526225694	3592.23731698712
did:plc:okafakcc2ebsv56aopweh6it	-0.474777231694556	398.21156180774	0.0	0.709005998014174	12738.7213714134
did:plc:okcespxny2ssszww7373rb4q	-0.453820107200095	222.934015537215	0.0	0.619518017220877	4857.34184773247
did:plc:okcf3ydsm46vup52ui6x4mey	2.8089602505898332	2.8089602505898332	1.0	0.745438391810769	7289.25199338822
did:plc:oke5nz5jn666qgfqyambysv6	-1.25970032131547	605.915854552741	0.0	0.933312286312057	2739.92382829751
did:plc:okh5fz4hod7d6te2lv6wsq5y	0.43733197087751	193.182722983144	0.0	0.690909943623596	4892.30643475594
did:plc:okhh2yx2pih4gzrstk6e65dx	0.243291925492574	163.13395107591	0.0	0.690659799526236	4480.95053334584
did:plc:okobhkhp67gsnsckep2x6ivi	-0.61049691186004	200.099345755858	0.0	0.613125479972172	7466.51357753858
did:plc:okokp4z63pv4tm5ujhsygnyc	0.19278527189378716	456.8811098483848	0.0	0.547434942363073	5904.30984889676
did:plc:okpblpgcq6qvwryykimfsozm	0.487313449891855	71.1792752741893	0.0	0.704193282567253	10217.0308909539
did:plc:okqji5xftcn5vwcz7s7jkij3	-0.18863464297486	613.49481640257	0.0	0.610738539218957	7942.71663833023
did:plc:oksp74zc6qou2s6eltcbf7mb	-0.35541688876151	860.691584645222	0.0	0.463369845538832	6969.41620887248
did:plc:oktkspv3s7kioq6cybrgkdla	-0.619271172789103	358.375183915671	0.0	0.615187891064461	4122.51952598213
did:plc:okvqmrlprblylmwnuckjfvci	3.2934181551332466	3.2934181551332466	1.0	0.54203827280021	9206.89142068337
did:plc:okx4pxdl3gbac2gi2dzwrzi5	-0.147692194190374	1071.98438976413	0.0	0.553351734584821	3288.81321218034
did:plc:okxnc7mabzf2ijwtsj66ooer	1.1292418500820802	4.516967400328321	4.0	2.44061444878417	5944.37742619352
did:plc:okywa35zlbx67mhqcuidyqhd	0.239372524499021	50.2448244550655	0.0	0.751410908742561	9087.14569698383
did:plc:ol6y4rktc5msmcnmffs7v6ll	0.497764161211338	64.3646860545265	0.0	0.743151615148275	13226.1727798441
did:plc:oliles5tc2avcdp2jakrjwga	0.466512772674678	308.497108973954	0.0	0.617364533137115	7739.69377475762
did:plc:oliwqd6rzlsog745s54awrma	-0.448941710682876	230.064855523891	0.0	0.522013394268178	10199.0221393639
did:plc:olllz5umm4n35jbqenfd5jn5	0.3862243667712341	73.29475271691445	0.0	0.751180114359987	11008.6833877759
did:plc:olqfrvzdmujhiipzzyhuajlx	0.338793161294354	235.020262705885	0.0	0.655956522468537	1654.95613930299
did:plc:olrz4s3ubopibfwws4zkob6r	3.01312053533484	3.01312053533484	1.0	0.752430521021429	6196.73785880144
did:plc:oluho7ppycuofh5fh7dkel3y	0.224783170280667	147.635850020625	0.0	0.662189691118761	9311.40993579634
did:plc:olwdl4lshqnllk44d7arhzuo	-0.349496818763377	432.644273882756	0.0	0.698324353204918	8516.04964139594
did:plc:olxhvw5dwvor7nvyjdp66btm	0.397199720623109	141.662419963546	0.0	0.750769442947423	16530.0928781405
did:plc:olxwxkrdstdnuazixzy725n2	-0.229698952940362	243.184572732638	0.0	0.532937733694629	4381.47448366024
did:plc:olzk5dy7ei5i2c4h6dk3fop4	2.361497775756981	2.361497775756981	1.0	0.704352494002068	4054.13202349487
did:plc:om6shkirnjfiogkzpw5eremo	-0.289135404555225	2057.62499035903	0.0	0.509286986695264	5070.84051168852
did:plc:om7pkmy3py7zrl4not27xewz	0.457802671576166	98.9201219717104	0.0	0.637744814746338	5058.11523127168
did:plc:omacctnf3bvp3nx47amwdude	1.7466234339677131	1.7466234339677131	1.0	0.638631701987178	8158.61842118272
did:plc:omawyrjttexud3ofx6s5jdnk	-0.405565889151667	229.207682825403	0.0	0.599781570154972	6677.64439165437
did:plc:ombkozpe4laqwnbf7avemt6h	0.24913121040537967	236.0894928929792	0.0	0.645871273586927	4062.12173650372
did:plc:omc44tchp7euqtbyccbut3wz	0.23994876397299966	206.88302362119393	0.0	0.620212392384783	5570.96001892014
did:plc:omcvxvs5o6opz7fzvmjqb332	0.5401060972075946	218.55756906716616	0.0	0.570600198439598	5823.74830951661
did:plc:omekz5wtni5gvyvl2nwhaov5	0.41938581071673053	301.6586234318446	0.0	0.550433960954334	9400.37499543915
did:plc:omenzmxqvenhtei3lr2nmzbe	0.2801977322655	254.997530935369	0.0	0.451195827272955	4256.22870387818
did:plc:omht6jo2ex7hpiccnecvkaow	0.297119381944157	278.597294628993	0.0	0.513195476995482	6163.0731521321
did:plc:omkm67cnqzxnstsrvqea7r4h	0.453916382925301	149.217206547796	0.0	0.579307693783634	4143.89661314675
did:plc:omoamhcwxdfbdtc466cmydyd	-0.39256282959429	277.50039650437	0.0	0.533232343786943	4774.30423081203
did:plc:omocoewml7qw3huir6ubkpxn	-0.400826710295708	527.245516190433	0.0	0.650606695572801	9492.12195790843
did:plc:ompiefqyanhkpuaruie7s6tp	2.289351558046194	2.289351558046194	1.0	0.782436496967791	7995.21100282582
did:plc:omrxe3gfeqbevspaoaiphr4a	0.212746073023162	160.771116340286	0.0	0.571377622140299	3906.16768423568
did:plc:omttbm5pgov6qih2543qghme	2.7694475452698963	2.7694475452698963	1.0	0.945904624007088	11291.8262972385
did:plc:omw6gq3kqfr3ljagy6zsappu	-0.533930466156884	472.68379457449	0.0	0.751414019184167	14256.6361946663
did:plc:omxlfiffpcvo5ucygnmd2son	0.143043087728554	536.038886936938	0.0	0.781275033744357	8514.78960531857
did:plc:omzdc6ka6qkvjmbcdstjlxpf	0.425097779148575	200.728230011723	0.0	0.679825390229873	4849.39106587583
did:plc:on4b4eonieypq6clywuwnr7f	0.213212551116162	51.3347316014635	0.0	0.675558230335532	5180.65991627797
did:plc:on57wacjai7kt7nlpsnzzw6l	0.124757984530278	605.224148630064	0.0	0.58777589067293	6427.29799306272
did:plc:on7svw6siv6gcsyqgx3bdsru	-0.0818939456934189	768.403717577733	0.0	0.435493478610016	7983.36569200576
did:plc:on7wtej6yzysogx5rnmlnt5d	-0.324910326226562	222.610194582331	0.0	0.657489913934989	6890.5095869165
did:plc:onbbnqsezpjriocl7pjkfzgy	-0.258058678286801	272.65535256701	0.0	0.595860127984363	2993.02874797898
did:plc:onbgkaf4ounslft5furd2qyh	0.269885650618474	122.285946479322	0.0	0.825871137261504	8982.35235476625
did:plc:onbn2ottzlahh5aomueocj6s	2.1801419155070265	2.1801419155070265	1.0	0.746094992953546	10998.285387048
did:plc:one2grl5hay2rcuv5ksmaxnh	-0.218054762469705	327.359355321337	0.0	0.589624778709891	3144.26900823612
did:plc:ong5z65gdfb2kxqw65exbgum	0.222191199190393	269.142589067121	0.0	0.650722460123636	2314.72423560602
did:plc:ongh5ui5lu2i46knus75s6hs	0.290350756609138	31.4613809799578	0.0	0.727644397659857	7916.76567793389
did:plc:onje2puexcgzvan5o2224jt2	-0.566895281749777	692.592146266209	0.0	0.747730782269617	16758.7997454163
did:plc:onloyrj7unvdn5j7eyvz2ruk	-0.347049409751455	692.955062279034	0.0	0.480858461750033	7542.39097939673
did:plc:onouuwa2civf4kx34zuwwzrb	0.240996196105363	72.4481282809452	0.0	0.92415285973993	7963.8188387609
did:plc:ons4ui3cewgapund36kxo6re	0.08200979895699796	486.2831510072089	0.0	0.587358179832414	12315.8740536708
did:plc:ontaeqkgdgg633rohr5xuhld	-0.627154941465309	583.97548354083	0.0	0.647013380084138	15324.5193221317
did:plc:onuagvzehzxjmgdiazzdoj3n	2.5358475042841295	2.5358475042841295	1.0	0.636984301089542	5961.86324454773
did:plc:onws3l3bhwhve2rcnogvtl74	1.653654252652086	18.190196779172947	11.0	0.723382520157159	13244.6690387498
did:plc:oo33hq6zduqapcq6kdrwwydx	-0.266818373767966	401.475474272473	0.0	0.539429580719121	4670.5094106167
did:plc:oo3p4bv7pwtcvq62rvmwykp7	-0.178497449185929	1079.80410500088	0.0	0.489542637427191	3113.83268920239
did:plc:oof6mbwulqttffwy4reyu57j	0.464281622042484	46.3843737245402	0.0	0.822974987701897	8178.09079599842
did:plc:oog3dvhzko5sq5qotrsf2nbb	2.8656359950761687	2.8656359950761687	1.0	0.654916957814888	6469.39162870472
did:plc:oogxbus5oskn4wip3vxahbar	-0.272017097144972	233.43707727053	0.0	0.584192612411838	3008.38244082686
did:plc:oooqs5r4dz2zsljrzrg6qlnr	-0.228246849417043	345.431373316415	0.0	0.689683539010659	5974.08056048905
did:plc:oopuyzt75jiy3o5l5ncntid2	1.3877860987070285	2.775572197414057	2.0	0.695296400009458	13776.9219690839
did:plc:ooqwnknkw3u3n3kigkfs3m4d	2.097085339357502	4.194170678715004	2.0	0.533945691518174	11228.5890389148
did:plc:oot3gor2vvaj2gfmq3op3xru	2.3366590250915062	4.6733180501830125	2.0	0.724638063670995	6364.43585566007
did:plc:ootr7jfghoxge3723puv4s3s	2.628886372940399	2.628886372940399	1.0	0.756973143034656	7996.46343158803
did:plc:ooxxut7af55ikjd6unzl2ghu	2.2902506642917015	2.2902506642917015	1.0	0.667513327321142	5678.30070121767
did:plc:opc4zmkjmoyksqo3fb4pwnin	0.287195920147727	74.6245112124426	0.0	0.71313553000636	8566.25454964029
did:plc:opcfunlnc2h4n7ko5rlcxkzn	0.4645447933361784	68.01151586402834	0.0	0.695137514432569	10168.8759187342
did:plc:opczd4tqvyepiph56dqxawfs	0.24119901996066986	159.69944966437112	0.0	0.762861063406149	7137.45347822284
did:plc:opg2qhhotbzup5onlb4xgqst	-0.750255907804907	647.599956363892	0.0	0.649884675565552	10301.2224493797
did:plc:opgmtpwgkzm6zwedkln5a4hb	-0.468721408524674	231.27675305345	0.0	0.879854286000686	12131.5927455141
did:plc:opjrojhjezfv3cs3za5zb3yt	-0.516998297531449	345.634300267738	0.0	0.610513661035992	10463.6583703436
did:plc:opm4gzpkgwqsx5jd5bxwnbcy	2.349271021261222	4.698542042522444	2.0	0.718399862210663	13980.4587569695
did:plc:opmppv3a7raodfjypkbmwb7w	-0.443650452295257	498.440122389241	0.0	0.648983780659883	8486.36696812073
did:plc:opmrewax3ltxwzi5y62kuzet	-0.281818044245768	191.712016923678	0.0	0.731647825976799	10781.8777421294
did:plc:oppm5qdnmmsjq5mwrfjtvbsg	-0.207239405832193	281.420388986087	0.0	0.775918179388299	10846.2176006179
did:plc:oprf7cei64ubgxpbeq5zo6yi	3.326620372321659	3.326620372321659	1.0	0.593639526635098	5423.18557641334
did:plc:optg5wy7puwv2nh7qpzulju3	-0.294394378893559	338.776047781969	0.0	0.633654201238714	8758.7855636556
did:plc:opwaopwygjhkqbzrpdesx2la	0.31123901702452916	114.99473494318784	0.0	0.922116218954316	11232.6440635974
did:plc:opyywgkoxvzrdy6nvdue2vhq	0.44864651001290745	290.87706972402304	0.0	0.58452470034758	4270.25610216476
did:plc:opza3k5o2iw6hfqw24h3n6a3	0.16291100296892388	142.5489126249083	0.0	0.730183500702454	5424.22240697006
