did	meanlog	sdlog
did:plc:2obxzzsqqkyb6edpceguf2uj	3.84347673942144	1.38562984022619
did:plc:2oqtcdn6r6cazu5ghdezh3fm	3.993223707878	1.26027962128087
did:plc:2oscoztkcbxbu2ke3xymhlho	3.98352881671887	1.4637448377301
did:plc:2osjri4buye5jhxwq2bwhhyr	4.07652118543801	1.25219221842526
did:plc:2oz5hg52fdsh4oolaq24a4r6	6.29802015385167	1.17078953332045
did:plc:2p3ve37qdu5ur3yyb2dw4eyh	4.24658536852052	1.40776184327923
did:plc:2p7nmxleeftldgo3bmdaexgd	4.43988791225269	1.32481123734535
did:plc:2paavgbqf5a5jrmv7ph2m3qq	4.57185882908385	1.59050595417719
did:plc:2pcln2ilny4kfedseyno2rnw	4.61777208407364	1.02879995492487
did:plc:2phxvksrhff46qi3whfcbhez	2.64727274738272	1.53397804686724
did:plc:2pjlmrekawiej5h67opegzqo	4.35245460427255	1.63606491444266
did:plc:2pkkivsvjs3aajn4pcjgdilw	4.09673898052987	1.4833473961835
did:plc:2ptu2gq5sotohzsknlcl7vlf	3.74834492039973	1.42533366610742
did:plc:2pu2tljl5jflupr33cfc5tso	5.15950221816541	1.4597291124571
did:plc:2puubtec3ryadwwqar2wnykz	3.46646847255783	1.49536890435306
did:plc:2pwmyfn4vd2mhwvc426hprh4	4.2571651722769	1.56130112757095
did:plc:2pxxhwp2j3dybqa3mvyv6mwt	3.5349813976187	1.61143138936129
did:plc:2q463himb7wrzflhayb6hhmk	4.61338046069352	1.7336440334534
did:plc:2q4hsert5ztl5i4enij4l7ez	4.60939833540566	1.35044157849679
did:plc:2q4wefeps6fcif4vk3hxyjrh	3.33094055557537	1.72473880372882
did:plc:2q6vpkormu5znvkara52j2ua	3.73046822572051	1.31686095229599
did:plc:2q7pjljhupi33gzyjub3ljph	3.41764098648075	0.446126903468354
did:plc:2q7qgbzki6hrvltjw5dx2k2t	3.42966256537363	1.60581216831752
did:plc:2qim23w74tu4vkbja6qgvnvs	4.22382425896637	1.47455331417982
did:plc:2qk53wybprlbhoflvrjrl5a2	4.88904286509842	0.909287685445472
did:plc:2qoia5axc5ukmbpiz6h722q2	3.16934766923476	2.03113425670315
did:plc:2qp3mjjik36rqjyibni3y6le	3.7390194050558	1.64836460683573
did:plc:2qvaarx5ns23iib2ogiulhzw	4.73106517624626	1.20587373120423
did:plc:2r3zrwtacpzag5fdlsonpdrz	3.14610685253741	1.31187454732448
did:plc:2r4rjkmuervrswy5vqloufbe	3.64326194177347	1.51981571545395
did:plc:2rgeawuldl5noqtbvo5qdknv	3.27160698661898	1.72161731655216
did:plc:2rgsjr4a3lh4hke5whlovbxr	3.43786406108313	1.67831111041529
did:plc:2rlmnb3ortyxx4x7rh2sphck	5.7749031386337	0.736571427397508
did:plc:2rndr2tv5j5vj45yg373jngv	2.74557289474588	1.52291203975676
did:plc:2roy4gbwniupgotopuhxe6qk	3.4365986634928	2.06918527321274
did:plc:2rudo3djpmmfq4kb7zqjw6vz	3.46236858926883	1.56598329916776
did:plc:2s4447qtlhaa2qofzfh42dxi	4.1936717641846	1.465256259543
did:plc:2sd75kuin3q7teiobjxmlyqw	3.81419684760158	1.55841960693406
did:plc:2semfkelqvj3dzbz7lx2bews	3.67171385473921	1.46452497492722
did:plc:2sgge3nuuni5lf3gurtfou5w	5.38090549289406	1.31437877148668
did:plc:2sh6zkj6hhrpx5ywfxqw7efx	5.22080771602778	1.71797187299505
did:plc:2sjcw33ledfaudhx6j6gkkdu	4.03920497605072	1.31009742795724
did:plc:2so4z6j3n2cdrnjfearjt3vb	4.56994864155451	1.2827739659061
did:plc:2sohfhk6hk7etxkftnyy5wuy	4.30938042482655	1.44154192714085
did:plc:2sr5c3qldgoxozxgkzp7omh7	3.38498251729143	1.54001138330325
did:plc:2sr5vgzpysazm6yug57nyvaa	3.0896356881164	1.53569220907158
did:plc:2sra5zzadka63y6haojbo74a	4.57532697996767	1.39567381581944
did:plc:2ssr7e6f2oqmb5sojptlj3ui	4.88621428429716	0.900330539270746
did:plc:2st62cdlxxtlqrny4mnhbxqn	4.59775521405864	1.3053909007689
did:plc:2svvgcfimwh2fyrhqticz5i4	4.95597806547893	1.31641246662827
did:plc:2t7vjge3fdr462yqkhlgpecz	5.44085771817132	1.51287771777853
did:plc:2tdpixlomg4d4nu6e5ebxhtl	3.29802968167496	1.23731773069553
did:plc:2tgobu63wyzs6szckyxtwqbt	4.58648104012748	1.24691526699967
did:plc:2tibflqc66s54ydap4u6mozq	3.98266399019508	1.53988334572272
did:plc:2tiz6smelz6njio33k7t4bhf	4.22841578132303	1.58246189837621
did:plc:2txjcfagk5nfb6dwdts4mw5w	4.23823754718121	1.50001433510992
did:plc:2u5bnnc2kivmri6z5cjzbiab	3.62718026199264	1.66192089883082
did:plc:2u5xvavk6fe27tndrff7bblc	4.09712170838038	1.26868281858034
did:plc:2u7a55vluqidzu6aljxjakns	4.7791809732695	1.4241871323693
did:plc:2uldkxacpysdg6ueitaxhqmk	2.95353636169762	1.72891172635465
did:plc:2ulvrigyptjau33dfri73r2u	3.27678575268085	1.51600687640127
did:plc:2unmklrliw2t6n2jew4m3lgr	3.26957608181243	1.96377447571409
did:plc:2uufoomrmh6v2usj55milftj	3.74075360062905	1.7968104223166
did:plc:2uuqk4ljj5btqlovubqv3i2t	5.00282602942323	0.827894007128663
did:plc:2uvdlktc35le7nqmqfwba6iz	3.86596854477381	1.58584047920794
did:plc:2vog3stmfhedwmdzqoghkmyv	3.61928427780537	2.16631313752049
did:plc:2vptxuojvyrt2wpj2lpdyfxx	4.90084857135881	1.16845379969838
did:plc:2vukfzljtvnlci4pupnlczle	3.68617715205468	1.1357853074036
did:plc:2vvjalbkzwgswqndwyqckvlm	3.90287095172976	1.31047850130427
did:plc:2vvtcoe42kc5k7h7yxy6rklt	3.48306380587818	1.72409425790558
did:plc:2vwehojlrljgtg7o4526ktxu	4.88499441681355	1.42889835561586
did:plc:2w3hcdrlwvfvoigcor6atnla	3.87539292488622	1.2137096605193
did:plc:2w7amvgp3fsesvt6v2wcwfxn	4.8174982637199	1.16727862887724
did:plc:2wfu6jf76ylrfzbvnbhhnvno	3.00076046258646	1.39507884126979
did:plc:2wjhf2fuopnnftewnrjwe6br	3.20707949687715	1.57175695950345
did:plc:2wo6x7ij2q22tl4jfwbkd2kz	5.15770753496769	0.791363460793803
did:plc:2wonzl2ssu56w3o2ixficzot	3.86287113446012	1.28859636255724
did:plc:2wouc7kdkpfchqc76sqwbotw	2.86988963456412	1.71578573174198
did:plc:2wpiapofrrrynlkz6ug6sdhf	2.68857819001132	1.50513108085942
did:plc:2wps7in6kymc5enuf2r3vkcc	4.12519466489469	1.44041277964006
did:plc:2x3b2fw7xt3a2b6e3gjdecri	3.2444593137374	1.92169719980418
did:plc:2x5ru3omkokupnu4iuoiwa5r	3.13631694536032	1.81116497828008
did:plc:2xb72ethft2tdyvbyhsmfi4m	4.55849820296102	1.66920307316432
