did	shape	scale
did:plc:27oztulikqaiedjwyucpxtfp	0.699798273990982	4335.06413247857
did:plc:27pjrnxplpo7k5dpizbeaib5	0.705076293152369	8634.06448141648
did:plc:27tcg3oehm6hli6lwlbpstpf	0.476053618877778	5392.03291805813
did:plc:27u4ix57plhqzkgrulwnyonf	0.669831684595385	9172.43440231286
did:plc:27v3gqnkqq3rwuvegdrkdgqt	0.658311465811115	12479.0723179691
did:plc:27vhceudd4ci4fcdfvpuzh5b	0.799175081848215	10392.0617117069
did:plc:27vxrzun7zbkdkngxac7j6un	0.536167307838623	3033.87045383428
did:plc:27w7ydu4wk5roxmhqhxw2zjh	0.687944505757194	9255.81990944792
did:plc:27wwrg7nfv23olgv2cse5itd	0.4631962134786	6897.15278591182
did:plc:2a3slrvcgydrhxgcj5mqiiar	0.474247728012037	7584.88274532211
did:plc:2a4gpzibld7zluzvs7pgh7ry	0.53512881443515	7890.40414664357
did:plc:2a77j5n3esd76ebtydphezje	0.710334075355802	7186.4510983895
did:plc:2a7ldl4srdk7atcq4yl7ws5c	0.664733157945202	6444.48870576719
did:plc:2a7teapvit6i36b5yz54ou3q	0.760386953234184	4191.57160498526
did:plc:2aacunhy7jeixysoine6ytpm	0.645784583890176	7529.46729844886
did:plc:2ab26wb3s4ek3nxdlmjwctn3	0.64642742927465	9047.19289726004
did:plc:2abojg3ac7edxakbscswujtx	0.621593689709042	4882.16593479164
did:plc:2absiof4kufrixn7kshxmb5r	0.660643552128605	8566.82401251209
did:plc:2ae25imdvspklbqwdekxuznb	0.404590093643077	3351.85880013237
did:plc:2agy4ofhjypvocqkdyuwo6ia	0.721611931079994	9934.09241092887
did:plc:2aicdlc7suc55swkiequx7uh	0.865782895454872	9272.24222597974
did:plc:2an3hltt5tqvlvkutlqtaq7n	0.611409580920153	5662.03102788861
did:plc:2aooqo5sdmayuibpymfinovk	0.645849832929002	9136.04422328894
did:plc:2arajpzcfh7x7bntghgn67ef	0.587542444989719	6962.57783342632
did:plc:2asdg36rcs3rbmpkqqfhopyr	0.609415060555852	1748.17233332932
did:plc:2awsew56svs4bona4lj2tj67	0.571961096201587	1940.84801312131
did:plc:2ay5a5z6nyo4ekmfcusjv57w	0.748679964530662	13360.0228348597
did:plc:2b2wrnr6vnakldzgti25dsta	0.582095751397037	11484.2236174145
did:plc:2b3dqd4ua2w3sycdt3enopex	0.606913901006756	4701.82947551676
did:plc:2b4x7btdxgsdacxbzetduryj	0.577026827269018	10582.8493345282
did:plc:2b7q3fxcdk5injegfkday4da	0.696568306206664	3874.43987961132
did:plc:2bcajq3lo4x6pasq73a3wm4j	0.736281494321871	8999.29626213753
did:plc:2bfyp4a377sium3okz56bopc	0.910261639625457	10336.0861683624
did:plc:2bgxmhdpds6mddlvbtdcdd2k	0.480641170964553	6877.81420877606
did:plc:2bi4zghhhprz4bf4bzwnog7a	0.66026914934724	6598.5080844791
did:plc:2bjba6bsmgh24z3nu6l6nqpm	0.8094064466546	9023.56829137741
did:plc:2bkavuzhkssrn5lzs2kqvmpw	0.630593187689956	4046.33058467319
did:plc:2bmka7e24dfnr7alw5agr7s7	0.596071658996956	4297.3937366732
did:plc:2bp72fxkqdtdjunptwhhrbqh	0.786428782603838	15237.9920675944
did:plc:2br4yeww4gmbbxdbtyyqlmom	0.571056632817592	5427.27773441216
did:plc:2brkkordpfqtux2c5yklbczh	0.667839740139333	11270.9733158936
did:plc:2bwvcoajob7qcvo3gou5r6xy	0.680390421553323	12803.4485708233
did:plc:2by4zrofrv4qr4elhvc3swnz	0.558516391193519	3097.62292613607
