did	xi	sigma	mu
did:plc:2e2yyqe7j3lug2367zjczyth	-0.229018300405217	460.728920756573	0.0
did:plc:2e35kiraarzvegwsyjpo56gf	-0.278602911900837	450.041779972118	0.0
did:plc:2e6vce4d55eihfy6cs3fv3bw	2.3069834338778223	2.3069834338778223	1.0
did:plc:2e7dxkzojnrcmx3aq6kzjci6	0.299607747425046	190.642135364372	0.0
did:plc:2ebcgbbbbypnwg54ndbf2e5h	1.5540862955415036	1.5540862955415036	1.0
did:plc:2ecr26wwk4naaiphl5yrzy2n	2.6901549343346303	2.6901549343346303	1.0
did:plc:2ecsx2punx7djbqlcwpsyjnc	0.3298409983356489	76.13340830141414	0.0
did:plc:2eda672fnv44howankryok25	0.3185029951339713	196.46085192063563	0.0
did:plc:2eg7bdi7oessldyoh5j2sma5	2.7465640236152495	2.7465640236152495	1.0
did:plc:2eiwcv4jiz7psff536izihdj	0.23945167894342229	157.0376486659559	0.0
did:plc:2ejmb7mbe5gueyyqmgwvyr7x	1.4324940297538895	1.4324940297538895	1.0
did:plc:2ejsurvilgxshd5scjwo4vuh	-0.444521675703023	325.20524191838	0.0
did:plc:2eldxerkomdynorc766kdllz	-0.190944384971919	668.917709608775	0.0
did:plc:2elx44ewsny25y7o6nkdgs7h	0.3516156933024333	118.18659347925897	0.0
did:plc:2enkjyfnq4yf4ezi7vbgtc7r	-0.349621939565119	376.728673782909	0.0
did:plc:2et3ci6xnqfuxdpb4vr2skph	2.6776806479609814	5.355361295921963	2.0
did:plc:2eydz6pt6pssvnmexvbofyed	-0.398129301122788	50.0820615743423	0.0
did:plc:2ezdzm5kt32oarmj472dztrc	-0.559780768661632	596.465814255646	0.0
did:plc:2f2ekxyav63vt5hz7yxxssks	-0.0919851090270307	1179.93570459073	0.0
did:plc:2f2ezqns6jog4tldbhdmgokc	0.150238803736409	132.656885130192	0.0
did:plc:2f2igkk5bnrwoxulpn4frwwz	-0.255616798815849	290.462205318284	0.0
did:plc:2f3fyrg5z23dg3lxukliahfh	-0.685331511778162	343.347315149446	0.0
did:plc:2f3ovgb4z5ktvqh7piqewup4	-0.559444112341746	355.525995763624	0.0
did:plc:2f3ukilekk72sxz4civukwir	0.3396925345052403	194.33764075393034	0.0
did:plc:2f63cglxf7ufyakdbhj5ngmh	0.19717863678824893	187.78553632812694	0.0
did:plc:2f7etgxx24mns5stqutnjrgh	-0.160458985333712	696.560787410906	0.0
did:plc:2f7hqlg7w2k2sczfickgazvp	-0.678219956398913	262.694435333909	0.0
did:plc:2f7o4suieajblh6b3uzbwu6m	-0.136540512426571	651.764800649762	0.0
did:plc:2f7zim6nqoic7bowss37kjnz	-0.419391446320238	278.700379608303	0.0
did:plc:2fabj2zpbgwvaovxvwqzrgk5	-0.335343362181603	920.773503140374	0.0
did:plc:2fao4czshg2meveeegsxnlfx	0.1871464409545361	191.40385638840684	0.0
did:plc:2fc7tpkp6piqmviixclbhrmd	0.4361639458462583	209.83744765184372	0.0
did:plc:2fdlp7po6dx2kbz6halvo4vh	-0.360927984741317	551.468646934814	0.0
did:plc:2fe47zwfebj776o42m7bhms3	1.2491179854921763	4.996471941968705	4.0
did:plc:2fgzzlvhdtyyayjmle2pnxcp	-0.337350945949171	829.662418801835	0.0
did:plc:2fkgzpfm34g7qx6vui5mi3qw	0.18919447726403626	146.55447888146745	0.0
did:plc:2fluevss36nskcstyoprpd6i	0.27176432393914435	97.73220468052195	0.0
did:plc:2fn7me3sj4jmfjuqdihrzmoi	2.2019160686808266	4.403832137361653	2.0
did:plc:2focg4duksj5nv7expzyxqfm	2.609084059544429	2.609084059544429	1.0
did:plc:2fook2j3tyjl5p77hjhr2rax	2.034963124293569	2.034963124293569	1.0
did:plc:2fttjd56pc2dtkno5tofii3x	-0.311650651769246	1335.39648074056	0.0
did:plc:2fugenqagjxuiuxhmdarnvbf	0.352121880538626	52.4458395325749	0.0
did:plc:2fvckngq34kivqe5hz5vliin	-0.30025459418757	220.829899511861	0.0
did:plc:2fw2pukmdwxmlb7e6pth6hw7	-0.366572366926074	427.188398978774	0.0
did:plc:2fx5gkga55otb4fb4nayo3db	-0.53725556002792	257.17309982732	0.0
did:plc:2fxmtd2k4rkh6tfnevowpnjk	-0.338761501342408	298.469554812737	0.0
did:plc:2fxwtgcuzb7nogelbydnahxr	2.106527363033002	2.106527363033002	1.0
did:plc:2fycbiawuvvrtaitve3bpgnv	-0.208415640456214	617.349514506283	0.0
did:plc:2fz3qxao7geyxzayfmesun3c	-0.595919595089332	304.900425647566	0.0
did:plc:2fz4y2hg4o6cahkd2hk734hp	-0.331667881298298	173.932390750858	0.0
did:plc:2g2f7ymyevyiceek72uv6yjr	-0.513072193320625	1305.94741037349	0.0
did:plc:2g2gxzxkz57jlg5sso6kyzaa	2.9181287882470675	2.9181287882470675	1.0
did:plc:2g43tblxn6uwjddwxkv774lx	0.230027606304552	189.154183478484	0.0
did:plc:2g4claishohwcpwxcwyz5pmy	2.936246404213864	2.936246404213864	1.0
did:plc:2g5umyxxofmoiwjvsbnatnfj	0.376255748702904	217.767101915375	0.0
did:plc:2g7hle66ivy4jtd2p2dqrbol	0.525319879443057	88.6303308365919	0.0
did:plc:2gb4q4wu6xjtr3omjjhs4dui	2.851367622498995	2.851367622498995	1.0
did:plc:2ge7ohfxhrfrj2aoyz2vpbox	-0.341763763692361	359.004575239142	0.0
did:plc:2geg5ts7zowg6xt4ajx2u723	-0.199054328535319	868.793739607007	0.0
did:plc:2gf2bt7zjyhwr4wozb3b2soa	-0.449025523591076	181.991018329718	0.0
did:plc:2gf7bb34gg4hljms46a23zgh	0.16846272503819143	281.85971891320594	0.0
did:plc:2gh5ho5cp6if6ku6qi5cczyd	1.6977671695405192	1.6977671695405192	1.0
did:plc:2gkaahgxqvlqw6hvcotgzk7h	2.652420772567527	5.304841545135054	2.0
