did	shape	scale
did:plc:2ag6kdu36u3ag44qlnvg6yal	0.569139716188479	3443.08156689879
did:plc:2ahbavtzs6dmurih6v4cxql6	0.609368666853018	11599.1954730748
did:plc:2alei4rjuj56egycpxt7rbl7	0.80330437220938	14748.4077662876
did:plc:2alovu7uqk2uxfg3q4bcjkoe	0.628240947688968	9346.61014947001
did:plc:2auckugodaq44hpuyflxfweg	0.485661941097524	2479.42855203248
did:plc:2av3hldybsoyp7ieqr7zjo6d	0.700506134128123	5036.61948087271
did:plc:2aw6mauenahhhr7tf2v7p44s	0.658568465450908	7383.33451005284
did:plc:2aw7mkbqzs3mn7npf2dsyj3q	0.588124024281962	3780.66343577548
did:plc:2axk6rjwizy74th6oniy7j5w	0.698233391654281	4297.47400972845
did:plc:2ayjoakoim5ot3cqtv27lsgx	0.659545647359372	9134.49484929274
did:plc:2b4wgrbbuhy6sdojygvwkpzg	0.692277844470763	6677.65086410751
did:plc:2b7gbzwah7ysqyoj2cv2ty4t	0.576189702332425	4630.09353038616
did:plc:2bczg355iyoyzhge5tentm2t	0.652782089877543	5717.20916226368
did:plc:2bdh5ddo6lp5iqci25l6cudk	0.57906980405483	7499.13505232061
did:plc:2bedcpbncsaoz77s2ef6j3vg	0.623880246716915	6937.85836327101
did:plc:2bibuqv4zcyvxqz2f45ckzhx	0.736243733640266	10108.3171708605
did:plc:2bij7yypmcuvwyz4gyqwtluy	0.473833325179991	6116.17765060856
did:plc:2bkm2idkctwgwwqu6ylhj7pd	0.607409222261576	3035.48579405586
did:plc:2bml6efjcwrxtik6mtgsv23n	0.739964070310009	7999.93079741458
did:plc:2bp7w7pq7zquxkn7vqd37xxq	0.492690809948052	6221.43012067911
did:plc:2bplmgsib3y3rhnnjtzc6w3u	0.526270703578288	4281.27981376211
did:plc:2brggqa2erhzvxlfxim5yksf	0.610808638724962	6598.70748354057
did:plc:2brorm5hw2ia7rllm74pt65y	0.734393946891904	7961.22896478423
