did	shape	rate
did:plc:2idhcxci6jw3sf2welurfu4x	0.670792961540196	0.00656864506701621
did:plc:2ifgtj6g677gxyd35ezsw5sr	0.626650831262529	0.00306025658327043
did:plc:2iihnhsglalgsbonamcnun7h	0.613307783879814	0.00358373678846315
did:plc:2indq44vjvnaf2cpn6cqnwxz	0.781039057218987	0.00694581030430508
did:plc:2ipcupxhbebhb5tclq5n5xds	0.482637559029969	0.00602357792737969
did:plc:2irexyxxy5dudqfc5fa7uz46	0.506227364650507	0.00201666528625106
did:plc:2it7djl75wgzrv4ujtstobjj	0.670244309458388	0.00502805331465415
did:plc:2itakkymb365rvxysfdgq5vd	0.761546975351114	0.00313364655528078
did:plc:2ivi7uc4hfnwdpcdnu7ivvv6	0.672098516572998	0.00541445133935779
did:plc:2iznfh74qdg2ycez2iserhht	0.652708699069602	0.00240805256977236
did:plc:2j2ecobfi3o77k2lwvgr7huj	0.748400999522661	0.00477116802617966
did:plc:2j2exctrcz7r3vc2f3wcbrh2	0.595381993792672	0.0038856827487246
did:plc:2j2uk7vwos2hj254oyz6np2h	0.747456648254751	0.00453032950841812
did:plc:2j4mjrkvyr35w2mjmrivzzrr	0.686473177969506	0.00552864970805756
did:plc:2j7xu6hnwlbqy4e6lf63dyvc	0.504956221835634	0.00453523531601242
did:plc:2j7xzzvzjmwmsds4qvaxnrcr	0.468367071924084	0.0035932021087142
did:plc:2jas2nlgpaygmujrjamoftj7	0.74874015310731	0.00374908649893312
did:plc:2jd6ixv6jlna6nxrpjxg6b2d	0.50783740737211	0.0020937767212322
did:plc:2jdfzectt5jjrqe7xmghzgbt	0.646189335092546	0.00434376770749439
did:plc:2jezubre5ej66vfk4lr5rdeq	0.724661478588619	0.00226429067391597
did:plc:2jjevybflm7azmbps4vyeq3l	0.545026113890349	0.00214633731603127
did:plc:2jjromh55tf7pp7s4hsvurf4	0.81555736405734	0.00451384336140676
did:plc:2jszithbh5synbdwbjrmn4wp	0.787435582546379	0.00365356752203526
did:plc:2junm4amribp74r2ykx2rttz	0.674713432904022	0.00332575295570323
did:plc:2jutjyc5ukawb4d3pdgkxica	0.554089180800181	0.00465262705111349
did:plc:2jww6isz3fh4gh2rwabhc7eg	0.69756996436329	0.00273808317561141
did:plc:2k2s5qvmnkmx4vlnszln4jay	0.78209335546475	0.00393600910819149
did:plc:2k2yxfiooc5zjncyihtvx2tt	0.493686079312235	0.00231420285264408
did:plc:2k3kqyxntnbmzyrng6xid6om	0.601429912138621	0.00258896424828542
did:plc:2k6v7rlaxk4ldjadgbw2f4bf	0.656624681305391	0.00627009090919493
did:plc:2k75pwnnmwm4ppvqgbtmbdei	0.54885841574261	0.0026748721745905
did:plc:2k7vuuidez6z6ooynnwth4wl	0.730598745364985	0.00348227276434579
did:plc:2kbdbsy6ynxqs3ifgknpa2ho	0.585604455101158	0.00367149666852987
did:plc:2kc35ed4lpnktlyamndh6pwr	0.83179683265149	0.00355464392169511
did:plc:2kflyjvy6kiwqfic5l2xxr2x	0.660669091608537	0.00469971028078281
did:plc:2kg7uxjuysyiqvikyrmlhhar	0.509975947515807	0.00250097265476771
did:plc:2knplnih6swudqc2gr47lkpk	0.525447267252616	0.00283658358853855
did:plc:2kog5i6r2yudio7awsn76uix	0.468870593347318	0.00294032339479468
did:plc:2kpgyskgkp76kpids5is4r7d	0.712542489189049	0.00328422341075631
did:plc:2l2gtbngveo6fnmtdjikfhyu	0.64010505313468	0.00323927298489079
did:plc:2lbwua7iyntdfkd3gqjfx3s7	0.73890558107589	0.00259415999518311
did:plc:2lc4q5egt4s35fyzgpahkvvj	1.33209662469897	0.00500736925220843
did:plc:2llmihkorlrrh5t4i3jcjtxs	0.734546698431194	0.00300210465196116
did:plc:2lndert7apwnwermxxbygey2	0.588983578221703	0.0024750323888844
did:plc:2lr6vz6oda5xryr4rnoqw7s7	0.807167835646379	0.00216163787358114
did:plc:2ltwdv72twvbovsxeb5zo4z6	0.563009484857083	0.00304101188084455
did:plc:2lw6mvbhoctfay7fwovd3jc6	0.646001153784114	0.0047841383803416
did:plc:2lyjqkz7thlgsry56dgumti6	0.488867800778584	0.00288708824786809
did:plc:2lz76ogo4q5wnk3vrocpkdjb	0.733120941664955	0.00263582982062564
did:plc:2m3ivcaoqwvx3cfeixylgayq	0.482614135242738	0.00287521612830958
did:plc:2m3sewfb2st4g2tlv5dwd2xl	0.6917279824134	0.00301882122361593
did:plc:2mb47xb5ebsd64wnzggzoqte	0.684940956527541	0.00296453925071692
did:plc:2mbavnmaldre6ytjor4g3lwd	0.628300267809824	0.00369000226894443
did:plc:2mcbufaj432eogpepi4cbdry	0.763027176950527	0.0029902506567106
did:plc:2md6ygzyrokxbcjdaitngbhm	0.469445340443395	0.00442832893047996
did:plc:2me4zksaufnhlpqfnmmgm3oc	0.737458102517847	0.00406604372740662
did:plc:2melr6mzubhzqajoduym7eeq	0.666688019127099	0.00551885516120458
did:plc:2mfgimh7qklerefra247w3xa	0.613719402056157	0.00256321098709867
did:plc:2mgis3tp472bn3r3n24ys44m	0.81310563435061	0.00674269298137731
did:plc:2miusruafz7beuth5oqkgowl	0.57250466657229	0.00272444847162296
did:plc:2mmuifn2dft2vj33t6fdav2r	0.553936382257466	0.00337276596782651
did:plc:2msaik5knu5ytibeqmfb4qgu	1.20119771519474	0.00218856324591756
did:plc:2msgzwbb46tgpmjeudyjh2wy	1.17606054885456	0.00219349447710902
did:plc:2msyqncztbbz2vszcb3luinm	0.672144314714354	0.00227138817024772
did:plc:2mtfz5g2xejtmr2dwmwvsixm	0.808638473547783	0.00218808880827033
did:plc:2mv4k2aijq2gtakc66xih4hw	0.833843774921628	0.00307566170147105
did:plc:2mvjscocnlt4ifltf5fwvnix	0.750166550540384	0.00274101556195957
did:plc:2nc4qhz3cjfb77yczaru535w	0.634613835166311	0.00245717064658712
did:plc:2ndatgaqlflhu6iupejtfhdv	0.659267710338365	0.00645168083137439
did:plc:2nfqzujpfwz5pybgxwcuoy6e	0.503768337102686	0.00324881799625724
did:plc:2nn4ckflgo6ubgw444axnc2m	0.662720345976938	0.00246331433103303
did:plc:2nqpf7xaqcexs6jpb23nevr7	0.802548318633377	0.002632641774914
did:plc:2num6ygykybzjlk6du727o6i	0.599316588318545	0.00260940404340987
did:plc:2nwhmqlcxfhgn7s4tq3omw5f	0.636527134690284	0.00585581966933075
did:plc:2nwr2kjhteymchdx2xskazih	0.650989418163952	0.00587765183326289
did:plc:2nzx53dfunwnn5vwwa4th57o	0.690577713986923	0.00346532955569951
did:plc:2ofz3r5ezwichdqjlm7hd52h	0.712637327062906	0.003262209961331
did:plc:2ogcquabgggbdgcaygmcwfgy	0.623484537979014	0.00341699477880006
did:plc:2ong7ynvppxuxnckb3cohe74	0.583785753459544	0.00217881247067238
did:plc:2oniqe36yqfpa3m4oxpcooda	0.627451013294042	0.00256230940561996
did:plc:2ornk3pm7kqfsxtvl7hlhrdb	0.801838552223861	0.00341122497113197
did:plc:2ovpgb56p3gtwfpojizspc4f	0.534769907646919	0.00421512723396831
did:plc:2ox4gzaavejpzly7e7qns3ix	0.757168028240039	0.00254530135009188
did:plc:2oz6z2stxp3kplhias5fgm4z	0.610418501221687	0.00311750973396808
did:plc:2p3curlz7f3bglasvpall5a5	0.652792684054026	0.00728471708596321
did:plc:2p4k5poqge3w5gp7ilmi2e7i	0.600719393230139	0.00500495663707451
did:plc:2p75idi3gx5o2aihfpdzow3w	0.605782054535828	0.00269020724022119
did:plc:2pbndogfohi3jgog3vrw33vz	1.6782137151299	0.247631142417408
did:plc:2pgfpzgoa3fnfzttw57xhj5g	0.630592518928726	0.00283320100671
did:plc:2phjdz6nbkpyjlp3afvqv4yx	0.516552529504249	0.00364075857812335
did:plc:2pj3u5elslcgvgzn6jjsotez	0.600678201020205	0.00633767914095971
did:plc:2pj5zfcfn2v2ue5fjukf7vkx	0.678980907076275	0.00249013601171821
did:plc:2plyesqldxdwbqlzuekp4rak	0.494595716627748	0.00219018831046042
