did	xi	sigma	mu
did:plc:2haevfjz6gsy5lbm7vfwogbn	0.255015197976713	276.273615924607	0.0
did:plc:2hf2oy7klxldmtznuz2zdpvm	0.346355369054059	138.37026479336794	0.0
did:plc:2hfz2kuxj3lxx4xyuhtd73gk	0.3605124075130602	204.1879711245777	0.0
did:plc:2hl67cxlbnm5yxydsqhrgfoi	-0.158464381629556	642.199455896999	0.0
did:plc:2htr6vzopp6mejep7qcpszru	0.6763437470867127	4.058062482520277	6.0
did:plc:2hwofeyn7fwnwjnjz2ery7eo	0.241311319784532	147.83808016391748	0.0
did:plc:2hxzdn5lz7mqpelwxcziym2r	2.442364354171797	4.884728708343594	2.0
did:plc:2hydmee4p3evne3avg5enmpm	-0.313758440014815	272.464476736499	0.0
did:plc:2i24wpyolqidbm3jww7ijknj	0.443596448327866	212.062895017306	0.0
did:plc:2i3xrw3uzhwcc3gyxcq2huhp	0.431120738393425	134.325982311612	0.0
did:plc:2i6nw3wc7vws4rb43kd7oxxy	1.8478843187666347	14.783074550133078	8.0
did:plc:2ikn3ak5dgihkfski47wzvwc	0.348537600874242	165.270828892133	0.0
did:plc:2ioreeuirkvnzsanuk3by3kk	-0.213974001996671	377.11414085571	0.0
did:plc:2ipscb7uwokwat7wzthtvz2h	0.4518128207813714	140.57968782747997	0.0
did:plc:2iqx5ho4l7vcrtquexgqrkza	-0.334938635470794	217.826853022613	0.0
did:plc:2iuc7x737aqvwmmvbopyq774	-0.237375386999928	360.579059028686	0.0
did:plc:2izbas4qb3puhcbk5kahuhj6	2.1127919679740086	2.1127919679740086	1.0
did:plc:2izstpzy4vo65r75xok4smk2	0.06152322987266509	492.15271724633254	0.0
did:plc:2j3mksekirmhng3j2tv4ucft	0.40491311564617	242.942315935054	0.0
did:plc:2j6vcdelrcxt7zo5ygzcc7ys	-0.496974152318801	282.213692375707	0.0
did:plc:2jbaiktfwmngvjcqeuwjkqio	-0.1284771071649	290.310521779684	0.0
