did	meanlog	sdlog
did:plc:2lzhtb5hqihvah362p43j7wh	8.30565441729437	1.56254752704529
did:plc:2m6w3loikkt2tpvk54jj43fk	7.31421773597297	2.10146306477039
did:plc:2maeifdzjsiawobymlym5mwb	7.35366391816918	1.88066124738133
did:plc:2mawqdtzrznxmorwd2mptpn4	6.49863275588834	2.09939563872759
did:plc:2mdnjmtxv7dztw2xu4do3psf	7.29890624772647	1.84303455843718
did:plc:2mfdnz6ywxj5op2fbnlohjdj	8.22601125481502	1.12054199179173
did:plc:2mh5ljppxyxx47osccp6pxqn	8.01903663539549	1.25361784221309
did:plc:2ms44uy6bwvyeeskeznuxgny	7.24710770384949	2.31143619394886
did:plc:2mvegtjtk2f7bx7o6mn7v23l	6.0596840515641	2.39668856259185
did:plc:2mwiuffwso27hrjk2foke4rw	7.20426671480134	1.42524838474939
did:plc:2mzm4isvftblgpgxgxpmjlqq	7.06856078115937	2.66711761653837
did:plc:2n7ykpcaipiyyk6kbqfsx4ht	6.80787759683274	1.8662421130755
did:plc:2niam6l3ne32crenevafqmph	6.67505716979174	2.43152597043681
did:plc:2nihw4qce5tb4fwltf6apgmg	6.55075971357129	2.01119494946613
did:plc:2nimhjymjz7zcwdi5r6rhi54	8.61462288472564	1.54432908055809
did:plc:2nkakzg65ipbbiqzyulgvkoq	7.61377868629635	1.60429351481151
did:plc:2nmbbb427fmcrz32wgzd5aui	6.58276710325967	2.60092203029629
did:plc:2nxdiuvxtzt7nkqlmoqh6clq	7.36141578588997	2.24746582551468
did:plc:2nxp2fi6huvukvz7qtu2cdai	7.03301145841524	2.21387662696071
did:plc:2o2j5p7zjadyx6bvgtxpqdvi	8.33281244399726	1.34929684315052
did:plc:2ocomzjp7wsrq5cpn5rmswps	6.97895175694879	2.67003349115253
did:plc:2ofgyjvvykdcelzy52xt4pks	8.23788356016897	1.98612224333087
did:plc:2olahvc3kvo4ayhilce6w23d	7.29180157151259	1.9704224977093
did:plc:2ongdojneryazei4ybqoyvqv	7.45108777207936	1.91018907737904
did:plc:2oqsj6fzichmlfdaytbleyiv	7.40126094252919	1.04330622466864
did:plc:2osrvx6kjuu7hnp2lyz3dgxf	7.23945961599486	2.27550729743108
did:plc:2otejz54xcx5es6hskvuv34u	5.51431358173314	1.42691041211091
did:plc:2p22nhcoyi56w7vmtbdf5bol	8.86950003120005	1.07599315399499
did:plc:2p2mhxoxrm26o3y6jnegvb6e	7.323682533189	1.38117501875093
did:plc:2p5nbmyjgdt3p6y3khtj5qdg	7.54470369841571	1.72894332440739
did:plc:2p5o5supd4wr5p4v6qpsmuhg	8.01037415395085	1.98579234217215
did:plc:2pf3pg3il5rx5esrqejdmwck	6.82005660998987	1.9221876913985
did:plc:2pfl4ydk7itvk6iwbayfgquy	8.35402585620763	1.21431675444156
did:plc:2pnbimdszewlmysurctod7xs	7.33238235239511	2.36451541563096
did:plc:2pptk5dsvn5x6mie2oadlsu6	7.06949858321637	1.11511120731859
did:plc:2pqheitu62jnwjnuxbbh66pq	6.96711751990982	2.38298735169876
did:plc:2pqyad74a76lzgpbrachdyu6	8.91105488538231	0.480319254703795
did:plc:2prqgjbna5myxdwv7xckunmn	7.46175769608408	2.08717521050111
did:plc:2psan2wbmwpq2cndv35czicr	7.25658071090068	1.62586976011696
did:plc:2pue2gtnibsyku2amyiskydk	7.03485844293938	3.05584089700931
did:plc:2pxbmm6wqqxkn5crksc5drh5	7.88956108134262	1.58405761482222
did:plc:2pyckyxnxpsvhjra6cex46ia	7.11487240135917	1.68023354824286
did:plc:2pzh6omi4v7vqar6qs6ris6z	6.18336428360616	1.87095575284859
did:plc:2qayigykdw3fg4chfmp5ob2z	7.45729909568445	1.90252437836177
did:plc:2qdacui4fiueyjegm5xxfb55	7.19354760006845	1.68398922110976
did:plc:2qeg5hf3gkddc3zh2776wnb5	6.06647965863486	0.891715127945967
did:plc:2qhfb3wtbeexgmwigs7d2l2f	6.71365723818932	1.99997729176988
did:plc:2qlj24abmpdbtn6eeun5beun	7.52766338608873	1.72074472925155
did:plc:2qnryibpoaresbggk2t7c67v	7.31699005795035	2.04845000300196
did:plc:2qqdwaek7bdnua5wclml6mm5	7.6546267038917	2.12625014522625
did:plc:2qrxf4kc7qu2nv2ioy7atz4t	6.95105454694059	2.09350166590655
did:plc:2qwt7mponb46vzmrjdopnwfw	7.1894212052888	2.20691368356876
did:plc:2qya3rtbw64idyg4sny5w7i5	9.61919806610958	0.681527880072437
did:plc:2qyt5jseqhogi5pmcgt2rbvv	8.25684671833216	1.58599677655575
did:plc:2r4vir3vhe2625vjq4aliexy	6.3570987888019	2.2618522511245
did:plc:2r6y7zd2ofyszeslg7thmsmw	8.04589364975329	1.5582245279705
did:plc:2r7c2c6272knuwdev2sh3exs	7.69572543186445	1.84625676119231
did:plc:2rbfvwsscuol62r3quye2hf5	7.34501690676876	1.82661879356943
did:plc:2rgvzhdjb726rp5hfrcx5rtr	7.40589440160395	1.85948177089009
did:plc:2rszsn3u3ipilv5oh5lm5w5t	7.44389692255688	1.68115680550775
did:plc:2ruar6rgum65burg5jwthixl	5.37956043513093	1.49277471756272
did:plc:2rvjj32nntb6btynrhudoabf	7.70340525319718	1.53005104355608
did:plc:2rwajsgxivt5aog3kl46pwvb	7.94409712895958	1.46386859369638
did:plc:2rwymgvdumcwznjda3c3q65j	7.4923578112283	1.68120551431659
did:plc:2sb762lmhdu3uwvauzteif6k	8.41503256469587	0.961164594904312
did:plc:2seabpxsywmjvicd24dlzwds	6.3170717177235	2.184478092451
did:plc:2slgxaxskf5roafkecx4kefh	7.31547998272455	1.66535330369754
did:plc:2slt42cjc3p7iwyjovbe67bs	7.37967328273938	1.6776364071776
did:plc:2smm75g4dsztlixhibipfjiv	6.87560245413541	1.90725524450899
did:plc:2so3nma6j4wpqtijaesh4kng	7.22712145407282	1.90776345580113
did:plc:2so5zz34voibojgmjtvyl4ff	7.56565409323915	1.95443133939805
did:plc:2soib54a3maqj6lsaoxgkft7	7.48971208284715	1.95140066034477
