did	shape	rate
did:plc:2qyzeuxbvtcxxqugk3iauhlm	0.714878541649901	0.00242849971410046
did:plc:2rbzxqmytflqrziv2qmwkdhd	0.525904946029412	0.00218650461813803
did:plc:2rspetf5rls53hvxj52jnsaa	0.692449906771211	0.0048666378247733
did:plc:2rxd6mwmfqazh5wji2skl3uu	0.581478137511027	0.00349841802701141
did:plc:2ry2bwqk77fgsyygcxwtejqh	0.699942780925475	0.00441270550824652
did:plc:2rzitp7efk47tbbjbxzfoysi	0.604801049147295	0.00310881806537121
did:plc:2s22jdmilbvbbxiic3aenrqw	0.764213504871362	0.0035244262514679
did:plc:2shpw4spqonwdnmmtck3flex	0.725745067071361	0.00501470033298875
did:plc:2sidns5sb4psqgiobitewfsa	0.751441084390599	0.00317771062442444
did:plc:2sikgwgc3hsvzveigaok5wno	0.80707241708333	0.00200425277871812
did:plc:2sjdpbdhp5tmibda7ef2yufv	0.507356955331924	0.00477229968187654
did:plc:2svdkoxt7fqhyguqz4kr3pdy	0.858327420560147	0.00416107688802457
did:plc:2t6yjtzx7pht5lzngv3kynb3	0.440005356146123	0.00365804519500057
did:plc:2tbozascn6otsbnlupdkbcbl	0.674273142337671	0.0038801072032027
did:plc:2tevkakga3ygqn7scjdz3kde	0.484906874697831	0.00441795856273354
did:plc:2tigxirdnjlphi7rppqcpdfr	0.604650269277918	0.00273207819498287
did:plc:2tjjiqaahsnctz3rt34rnzdz	0.653253860805016	0.00356416489187549
did:plc:2tjyszmpl3ejlnakzvosl73u	0.862226153085928	0.00397911592268959
did:plc:2trchrot7ldzwytyz3gvymyt	0.619943940442967	0.00411758476786489
did:plc:2tzco24nei47n6nbf7bjxrda	0.785527829006171	0.00478974260756409
did:plc:2ub46ld3vmicpxmnjvccxngq	0.680837940582359	0.00408385526458231
did:plc:2udnv7ajkuvv2qwvvavzld7y	0.549328729166752	0.00267253678624926
did:plc:2ufuw4tf7tt4zejf2cmdwzyk	0.681691197048429	0.0053882734445724
did:plc:2ugo46hhe62okfupaetxeziq	0.63448848512533	0.00331085196168256
did:plc:2uwqps66hghora4yp4jcg5t2	1.32863063161563	0.00485944761006168
did:plc:2va6hyvzmygisdz2ge574qhz	0.527770936785937	0.00626803177740393
did:plc:2vcgqxjc4zjzxehw6wshheep	0.712820542663448	0.00356684957144541
did:plc:2vewhqwvv7bq67d4jgniww6a	0.647458232607798	0.00211256266797787
did:plc:2viixqn6kcz3hvdhdkhjonvy	1.62665225291227	0.00854742563414677
did:plc:2vr5h5ixeeuji6j3wxwggxff	0.728276162383518	0.00232789020896292
did:plc:2vtlca27odnme34qqyc6x23h	0.597051061534676	0.00228645452627907
did:plc:2vueglf2njr5gvdbaf75ih6a	0.704750032515807	0.0029694394035244
did:plc:2vxrhnzslrpaswz4r5cvhetm	0.742175813635362	0.00340138882668363
did:plc:2vzfbaycimq2a3qvwl7yjnsl	0.522629035366555	0.00397380806462325
did:plc:2vzphxugqswkk7lkfa2f2sjh	0.83449364005003	0.00456202056193628
did:plc:2w2l6xlouyhfoe7k2bqnmukh	0.804824673557496	0.00410421023249229
did:plc:2wa2czviedxt5coibnvi4axr	0.667887930760016	0.00607561466311014
did:plc:2wa6hr3bxvyl4rnordai4mxl	0.587809336970014	0.00210287444006924
did:plc:2wdinlzi3kuppgrvyeqfuqge	0.508880181395777	0.00223641014356649
did:plc:2x2ij7t5x7lh3bxn3pctfzen	0.499315152403545	0.00253710519172374
did:plc:2x5j36xj5a6vakq66jwfoao6	0.497620468986696	0.00336370890067532
did:plc:2x63wqj4qnivaomn3cb2tew7	0.785856709415564	0.00657197849742037
did:plc:2x7opefjtns52icrjba3nwqp	0.725236447380158	0.00424117237545276
did:plc:2xdbq2tz43ku6t6vooqrc2bk	0.685427054414971	0.00258371558994985
